correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
0;(0, 0);True;[0.9993977599521875, 0.0004878013789401808];259;0;1.0;True;0
0;(0, 0);True;[0.995816756755967, 0.004069676057456795];237;0;1.0;True;1
0;(0, 0);True;[0.9984145307377049, 0.001501055256231784];222;0;1.0;True;2
0;(0, 0);True;[0.9995372054021602, 0.0003799529955253986];276;0;1.0;True;3
0;(0, 0);True;[0.9994402682192336, 0.00048782208094173254];209;0;1.0;True;4
0;(0, 0);True;[0.9985886493522227, 0.0013249078201494047];327;0;1.0;True;5
0;(0, 0);True;[0.9993793050960424, 0.0005527410987220566];284;0;1.0;True;6
0;(0, 0);True;[0.9795621714509947, 0.02033016222972342];308;0;1.0;True;7
0;(0, 0);True;[0.9992766847306069, 0.0006262735121184856];235;0;1.0;True;8
0;(0, 0);True;[0.9988215760139624, 0.0010320798733175099];224;0;1.0;True;9
0;(0, 1);False;[5.821782773979866e-05, 0.9986817356490066];297;0;0.9;True;0
0;(0, 1);False;[0.0004842432832358762, 0.9921082963554028];330;0;0.9;True;1
0;(0, 1);False;[2.7468779758080294e-05, 0.9975423564012532];181;0;0.9;True;2
0;(0, 1);False;[8.465096023696803e-05, 0.9980280024638208];190;0;0.9;True;3
0;(0, 1);False;[9.597005132875955e-05, 0.9985262449651929];222;0;0.9;True;4
0;(0, 1);True;[0.9957123849963674, 0.004069249153840642];256;0;0.1;False;5
0;(0, 1);False;[2.425945266284895e-05, 0.998297495325759];236;0;0.9;True;6
0;(0, 1);False;[4.536322896330357e-05, 0.9991916996226384];264;0;0.9;True;7
0;(0, 1);False;[5.8199786260570055e-05, 0.9983721097401916];237;0;0.9;True;8
0;(0, 1);False;[7.478162071612459e-05, 0.9990621073404675];310;0;0.9;True;9
0;(0, 2);False;[3.530631794998754e-05, 0.9985520378112179];256;0;0.7;True;0
0;(0, 2);False;[4.000096651676447e-05, 0.998394092118404];292;0;0.7;True;1
0;(0, 2);True;[0.9989835828491598, 0.0009109549676918354];237;0;0.3;False;2
0;(0, 2);True;[0.9985363479934651, 0.0013248383277911478];254;0;0.3;False;3
0;(0, 2);False;[5.808894017323943e-05, 0.9964711466517757];228;0;0.7;True;4
0;(0, 2);False;[4.536210417184287e-05, 0.9991673018347305];216;0;0.7;True;5
0;(0, 2);False;[6.596321331544364e-05, 0.9985874606862609];246;0;0.7;True;6
0;(0, 2);True;[0.9972626008750161, 0.0024719663873671834];243;0;0.3;False;7
0;(0, 2);False;[3.524737608826355e-05, 0.996885730440061];367;0;0.7;True;8
0;(0, 2);False;[1.2956253388782498e-05, 0.9960761862059456];223;0;0.7;True;9
0;(0, 3);False;[0.00012329299049533665, 0.9990530644629544];366;0;0.8;True;0
0;(0, 3);False;[1.2969604793144799e-05, 0.9971019813298924];323;0;0.8;True;1
0;(0, 3);False;[4.533537695239845e-05, 0.9985779509445055];334;0;0.8;True;2
0;(0, 3);False;[9.580225133830274e-05, 0.9967805418106955];293;0;0.8;True;3
0;(0, 3);False;[9.572288878506799e-05, 0.9959553230061648];367;0;0.8;True;4
0;(0, 3);False;[1.887879978166902e-05, 0.9975325107827809];170;0;0.8;True;5
0;(0, 3);True;[0.9985740282198524, 0.0013248882355704793];235;0;0.2;False;6
0;(0, 3);False;[5.812407308118253e-05, 0.9970735372987493];246;0;0.8;True;7
0;(0, 3);True;[0.6787846356246792, 0.32063514882792327];429;0;0.2;False;8
0;(0, 3);False;[1.2970470636574081e-05, 0.9971683564454084];263;0;0.8;True;9
1;(1, 0);False;[0, 0.996899235824858];199;0;1.0;True;0
1;(1, 0);False;[0, 0.9981211029627487];159;0;1.0;True;1
1;(1, 0);False;[0, 0.9971409756931393];215;0;1.0;True;2
1;(1, 0);False;[2.7514845187016997e-05, 0.9992155035323442];157;0;1.0;True;3
1;(1, 0);False;[0, 0.9960915619618319];163;0;1.0;True;4
1;(1, 0);False;[0, 0.9968909428479406];127;0;1.0;True;5
1;(1, 0);False;[0, 0.9975710644206661];160;0;1.0;True;6
1;(1, 0);False;[2.1398624489698788e-05, 0.9978184711441641];230;0;1.0;True;7
1;(1, 0);False;[2.4281927751452044e-05, 0.9992219308026788];231;0;1.0;True;8
1;(1, 0);False;[1.8858501933811536e-05, 0.9964593098539666];236;0;1.0;True;9
1;(1, 1);True;[0.9991193427645602, 0.0008040241957124941];255;0;1.0;True;0
1;(1, 1);True;[0.9987328632249893, 0.0011693959915598175];318;0;1.0;True;1
1;(1, 1);True;[0.9995152916695347, 0.0003353001468410985];287;0;1.0;True;2
1;(1, 1);True;[0.9994967133702409, 0.00043052569905875485];296;0;1.0;True;3
1;(1, 1);True;[0.9996291582711716, 0.00023047435051557397];396;0;1.0;True;4
1;(1, 1);True;[0.9995373244981066, 0.0003799529955253986];217;0;1.0;True;5
1;(1, 1);True;[0.9993204922668324, 0.0004877634663163708];308;0;1.0;True;6
1;(1, 1);True;[0.9839016820342914, 0.015903291912245744];298;0;1.0;True;7
1;(1, 1);True;[0.9993862107206024, 0.0005527447886792995];317;0;1.0;True;8
1;(1, 1);True;[0.9997270852278453, 0.00020341288040676044];339;0;1.0;True;9
1;(1, 2);False;[1.1457474479332749e-05, 0.9981332168792969];202;0;1.0;True;0
1;(1, 2);False;[0, 0.9987950556489675];235;0;1.0;True;1
1;(1, 2);False;[1.2926238305668064e-05, 0.9937677227892905];266;0;1.0;True;2
1;(1, 2);False;[3.07545097754763e-05, 0.9856302054615995];220;0;1.0;True;3
1;(1, 2);False;[0, 0.9977618594212302];306;0;1.0;True;4
1;(1, 2);False;[2.4168169739800645e-05, 0.9945409728626643];242;0;1.0;True;5
1;(1, 2);False;[0, 0.996575322522143];204;0;1.0;True;6
1;(1, 2);False;[1.1467378346753084e-05, 0.9989960746201195];282;0;1.0;True;7
1;(1, 2);False;[0, 0.9985973271797424];196;0;1.0;True;8
1;(1, 2);False;[1.6654271018394938e-05, 0.9971598220952652];265;0;1.0;True;9
1;(1, 3);False;[0, 0.9957229037495607];203;0;1.0;True;0
1;(1, 3);False;[0, 0.9961402954783072];198;0;1.0;True;1
1;(1, 3);False;[1.2955796223142839e-05, 0.9960402313616366];217;0;1.0;True;2
1;(1, 3);False;[1.667474057021029e-05, 0.9983856554853897];223;0;1.0;True;3
1;(1, 3);False;[2.4261442407499653e-05, 0.998379120157014];312;0;1.0;True;4
1;(1, 3);False;[0, 0.9984287907252001];199;0;1.0;True;5
1;(1, 3);False;[1.1431792781837707e-05, 0.9958963210822783];219;0;1.0;True;6
1;(1, 3);False;[3.530951681411279e-05, 0.9986427395099691];211;0;1.0;True;7
1;(1, 3);False;[2.7505347873665294e-05, 0.9988701012212695];161;0;1.0;True;8
1;(1, 3);False;[0, 0.9968666573492584];174;0;1.0;True;9
1;(2, 0);False;[0, 0.9935300864330039];319;0;1.0;True;0
1;(2, 0);False;[0, 0.9949270465418913];293;0;1.0;True;1
1;(2, 0);False;[3.499706780951044e-05, 0.9898063701915041];298;0;1.0;True;2
1;(2, 0);False;[0, 0.9949898278548542];303;0;1.0;True;3
