estimations;id;iter
1.499913809092226e-10;15;0
1.9328075288382957e-12;15;1
9.76965247009877e-05;15;2
0.0003817535956442717;15;3
3.137904408861737e-07;15;4
9.172626002213632e-05;15;5
3.427615670044133e-06;15;6
6.653080047400369e-06;15;7
3.110044617847585e-07;15;8
0.0001725068894202714;15;9
2.6513414517832145e-07;16;0
0.003440081280085231;16;1
1.9071367187358236e-09;16;2
0.007998952972098608;16;3
1.1375962672528021e-05;16;4
8.90105473080294e-06;16;5
8.572284048182385e-06;16;6
6.943393071959829e-07;16;7
2.7727082449375253e-05;16;8
2.6676896149550774e-09;16;9
8.283294750154182e-06;17;0
3.078732199279244e-06;17;1
6.02040588688337e-09;17;2
4.7188050000976e-06;17;3
0.001962962014843956;17;4
1.3882391726540987e-08;17;5
3.0047312929232827e-06;17;6
3.5857804422750376e-07;17;7
5.17622436829291e-06;17;8
2.290849167838395e-08;17;9
1.1409418312721646e-06;18;0
4.258003207163685e-05;18;1
9.294446845591486e-06;18;2
1.4114882141190286e-07;18;3
0.00030534418981272064;18;4
0.00018824639696054995;18;5
0.0003888445381942223;18;6
1.1851242603275094e-05;18;7
2.9405161050883904e-07;18;8
9.081015503872363e-07;18;9
4.2668231383992755e-06;19;0
7.750753591405153e-10;19;1
1.360438932883524e-05;19;2
0.0001476720655803238;19;3
1.440671223118007e-07;19;4
0.00010394983046532931;19;5
2.415777566019797e-08;19;6
3.692756822138609e-06;19;7
3.837404342084081e-11;19;8
0.0011334108342191404;19;9
0.00019481305427672296;20;0
0.010861008556590113;20;1
0.050181137649891856;20;2
0.004126466561560324;20;3
0.019563327186825796;20;4
0.02359302149443601;20;5
0.0031874021089945827;20;6
0.012030453858610485;20;7
0.006849515294696365;20;8
0.05018109814268931;20;9
3.824256308227957e-20;21;0
8.84303880405406e-06;21;1
2.6221553843998486e-44;21;2
5.458169345330157e-234;21;3
2.0830823423326124e-18;21;4
4.093347005807333e-34;21;5
1.7757139388674406e-305;21;6
9.906184407033064e-13;21;7
1.7945154547560238e-85;21;8
2.67690337069053e-19;21;9
4.256061187857414e-08;22;0
1.4627411868246422e-05;22;1
1.2095127491391538e-06;22;2
1.0399913942663e-09;22;3
7.687830683250995e-10;22;4
3.4050332853080663e-10;22;5
1.6622238233586498e-07;22;6
5.078477444972239e-08;22;7
1.4355258954818707e-09;22;8
4.714749075179089e-05;22;9
0.00012603335397504378;23;0
0.0002007974582436174;23;1
0.0010276588330774357;23;2
0.006790306400294521;23;3
0.0013364018753641111;23;4
0.001971547026954436;23;5
0.04750202137926529;23;6
4.439262650184771e-07;23;7
2.6883490737024844e-06;23;8
0.0023335341012242754;23;9
0.07423314809049153;24;0
0.00017558338034228646;24;1
0.0036369488033228562;24;2
0.00228465553647892;24;3
0.00014291484369556324;24;4
4.23367250334898e-06;24;5
0.04035699698415329;24;6
0.004130844490132917;24;7
5.01168696213571e-07;24;8
0.012513279692279746;24;9
4.0135911275061244e-05;25;0
6.871688497254351e-06;25;1
7.69639809543984e-07;25;2
4.997301050052254e-05;25;3
7.519017773471719e-06;25;4
3.1423886588103374e-08;25;5
7.07320584984282e-05;25;6
2.313898041248711e-06;25;7
4.1501995815051866e-05;25;8
0.0012699421825382135;25;9
0.014157585500972307;26;0
0.00010514662239388055;26;1
2.1351820633829272e-08;26;2
1.5095506671888503e-07;26;3
6.24177759552629e-05;26;4
0.048856766912343606;26;5
0.004066899570459229;26;6
1.6258388666666386e-06;26;7
1.027457820414074e-07;26;8
0.00010425411120433606;26;9
0.0012273921092236025;27;0
3.1150326384949763e-06;27;1
2.6275861045326525e-06;27;2
8.32448647070303e-06;27;3
7.293417253931457e-07;27;4
0.00010857196403898864;27;5
9.90438320637081e-06;27;6
7.771427596548856e-05;27;7
9.953875961897827e-07;27;8
3.4233416733935605e-10;27;9
0.04682711627390557;28;0
0.026859400658761464;28;1
0.0006410050558014836;28;2
0.05600987648494518;28;3
0.0979640593852272;28;4
0.1456095667879197;28;5
0.004284898022645836;28;6
0.024461854155040822;28;7
0.15153654973968825;28;8
0.0021228620304931485;28;9
1.85426583551285e-11;29;0
2.8255871442053383e-08;29;1
0.00010790385044306303;29;2
0.0034426066661713954;29;3
9.993109979871285e-07;29;4
3.1734835395325496e-09;29;5
5.471887278692457e-06;29;6
9.074272387468337e-07;29;7
1.5457860994531376e-06;29;8
1.648156235206865e-09;29;9
4.4540214803309765e-06;5;0
6.385452842464596e-07;5;1
4.060538101583828e-08;5;2
3.054236979944022e-05;5;3
3.3803368255150394e-05;5;4
0.0037908508476301502;5;5
0.00028301171440260836;5;6
0.0014858960519157686;5;7
0.00039769046060888846;5;8
1.7794861404054896e-08;5;9
0.0030459927810228484;6;0
0.0035210752990391466;6;1
0.00023414425634778844;6;2
0.0010800630810425568;6;3
0.06404908506658209;6;4
0.00833229430782556;6;5
0.07047713213368342;6;6
0.026720389575738246;6;7
0.019513378664485;6;8
0.0032290012338135263;6;9
2.634757794080311e-08;7;0
9.019202576159612e-26;7;1
1.625427764262938e-06;7;2
1.2952258214927462e-06;7;3
1.703378212841935e-32;7;4
1.6507038167409917e-08;7;5
0.0034736088344703973;7;6
4.11072452292576e-08;7;7
2.6190877552863317e-28;7;8
1.2359490232920184e-10;7;9
0.0008109968579518032;8;0
3.5493081003098732e-06;8;1
1.5193328060404622e-05;8;2
7.2082185450059094e-06;8;3
2.7651902949583157e-06;8;4
1.7217461476973406e-06;8;5
0.00041508575259645433;8;6
0.0019787288164571813;8;7
3.785932441547319e-06;8;8
3.877380542530633e-05;8;9
0.0086869699063502;9;0
5.902397223951431e-07;9;1
0.00028500423310080065;9;2
0.004165960021082369;9;3
9.630016478964011e-10;9;4
6.070386478554327e-06;9;5
0.000398560166963349;9;6
4.765608081782365e-08;9;7
3.39114151783974e-14;9;8
0.0010984497735253174;9;9
0.1664496909382385;0;0
0.04594020125184137;0;1
0.05071670233812117;0;2
0.04594020125184137;0;3
0.22672989718570674;0;4
0.2012444591561574;0;5
0.00026312781462176245;0;6
0.013077595204201879;0;7
0.00028108597739267;0;8
0.1562570429697881;0;9
0.0024022676772831354;1;0
0.060735304615238954;1;1
9.198048285027522e-05;1;2
0.006886168851670106;1;3
4.5812565971406535e-05;1;4
0.04000578456811313;1;5
3.41451185726013e-08;1;6
0.11725080812901385;1;7
0.04861504472646251;1;8
7.155644843929978e-07;1;9
2.378126892381032e-06;2;0
0.00017734301061377963;2;1
8.467589308185132e-06;2;2
3.0700141792029344e-09;2;3
9.003549806543046e-09;2;4
2.07493837085367e-06;2;5
1.0825010909270942e-05;2;6
5.6800947071213686e-08;2;7
5.8327146126523664e-08;2;8
8.023518056658184e-08;2;9
0.0005924373754090853;3;0
7.928804269195158e-05;3;1
0.004573149079362003;3;2
5.4586554410439265e-05;3;3
9.432558211165687e-09;3;4
8.50363892749312e-05;3;5
0.002549444348784227;3;6
0.0004181830666807324;3;7
5.131285528614753e-07;3;8
0.009169966377293315;3;9
0.003449011353564057;4;0
0.003285754918283601;4;1
0.21712596817730828;4;2
0.0003809794052206573;4;3
0.019447775528920314;4;4
7.4196976410681914e-09;4;5
0.017121617761805086;4;6
0.011594668916160573;4;7
0.07074048372177115;4;8
0.022679690558017038;4;9
0.0006945230693687837;30;0
0.00024178986318583153;30;1
1.7557028452993798e-05;30;2
0.023718042268492442;30;3
3.807041844127938e-06;30;4
7.461525417197455e-14;30;5
6.063298224552331e-05;30;6
0.0003106359109301601;30;7
1.2190910884592682e-12;30;8
0.0006416069260330692;30;9
0.0010600680279242635;31;0
0.056369263964350366;31;1
0.0012088145658049586;31;2
0.0005555838831532799;31;3
0.0009076528827524706;31;4
0.00685027566920429;31;5
0.01743296946589303;31;6
0.0050510947490059795;31;7
0.0002974368761850694;31;8
0.023925141098805877;31;9
1.0233317279339996e-05;32;0
1.4046521760637667e-08;32;1
2.5883259021775183e-11;32;2
1.308979966301161e-08;32;3
5.035057823606408e-09;32;4
2.445985908522495e-15;32;5
4.829180264265599e-06;32;6
3.892479328051015e-09;32;7
9.14148943331575e-258;32;8
9.746749892205067e-06;32;9
3.247024876117871e-20;33;0
7.501341479003438e-19;33;1
1.6556509621723947e-12;33;2
9.93547721618487e-20;33;3
2.0412646696056156e-15;33;4
2.917638266610035e-20;33;5
9.166270437685868e-09;33;6
5.01983418331098e-17;33;7
8.039561810771518e-11;33;8
4.7562930583860256e-12;33;9
0.01417272491858633;34;0
0.2696752392321702;34;1
0.05859279499735485;34;2
0.005680459116479915;34;3
0.15532052678840477;34;4
0.015471843720891349;34;5
0.04175873118671531;34;6
0.008426216933107142;34;7
0.0013641980828201508;34;8
0.1396996595133858;34;9
0.3065379938213544;45;0
0.0031197053998447853;45;1
0.0009981115834718404;45;2
0.17056107152639632;45;3
0.0006735309527722053;45;4
0.03733532636416021;45;5
0.015643202117313522;45;6
0.09120616898629598;45;7
