id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('easy', 0);-2.597877727302077;0.7116997179297007;0.9677293775994752;-16.635532333438686;-440317.85363239393;-227.3626697332041;-12.86662486000937
('easy', 1);-1.478614954177895;0.02261419006714132;0.4716234946075573;-9.45014531785827;-5265.221108778536;-155.52632797178856;-6.232150797416279
('easy', 2);-2.0247996090780185;0.7112709221987397;0.9985226723687395;-10.220435374267092;-9464.120898919295;-187.1643396510135;-8.190460377534869
('easy', 3);-2.4996282429828716;0.03502135363959844;0.7471470140055272;-18.420680743952367;-211579.48874942362;-163.27954736574466;-9.971309653037935
('easy', 4);-1.432830516067857;0.424105490544479;0.8382772118997959;-8.707486732563911;-2649.4232915028774;-132.03153352610224;-5.318999567817666
('easy', 5);-2.3029946068025273;0.8920857310589557;0.8110435689219461;-15.942385152878742;-110668.57144603829;-239.07369119632048;-11.46762056646279
('easy', 6);-1.7476198259037548;0.997982835208982;0.9967623044762867;-9.265931612912278;-5502.170033186026;-146.58646254450431;-7.448656894240834
('easy', 7);-2.007789519123242;0.8351022795267109;0.8009862261767835;-15.249237972318797;-19202.435413694795;-164.65217659477358;-8.98325559109532
('easy', 8);-1.7768560906673803;0.9744929479765008;0.9830096377795337;-16.635532333438686;-25353.991915475846;-132.9454189557664;-6.867122732371064
('easy', 9);-2.709068436515854;0.013030740768372445;0.48938750333175374;-14.843772864210633;-41657.80999396475;-199.30051568034636;-10.72551182912583
('easy', 10);-1.9701153729794076;0.6627794636382419;0.9998821641867178;-12.74371203532806;-26401.48362315834;-181.86660361637195;-9.442933757892371
('easy', 11);-1.8815569617202392;0.8124745675583416;0.9998683858760039;-11.327264636037482;-15803.765754433387;-164.88178824731602;-9.282512684946667
('easy', 12);-2.1280749335290787;0.9730420326710286;0.9993555847621655;-15.249237972318797;-32305.006648095412;-189.13037422543835;-7.991318466289043
('easy', 13);-2.1117750107989246;0.007530559230180157;0.7519668861333332;-8.7060458101244;-3120.997299626465;-161.5646786508453;-7.93546563951588
('easy', 14);-1.7701666059094432;0.7650683829934738;0.9999228624707894;-9.618026190497432;-7791.356830742109;-209.56108632080117;-8.130406019478766
('easy', 15);-1.4174347416019268;0.5356533882003297;0.9998916912369592;-12.764331322530797;-18252.246489663015;-238.29225471713153;-5.35544858539247
('easy', 16);-1.8692951295710452;0.944361577053879;0.9995339883263916;-10.109037473867897;-5227.171935816762;-164.92721456027388;-8.285039915924862
('easy', 17);-2.146682997714846;0.9991299700847321;0.9999158675288264;-12.874332217745126;-91079.65487874197;-208.88960286528152;-12.38817270336737
('easy', 18);-1.6104138727986832;0.7295450907570342;0.7895782732383795;-10.86098078789428;-6936.04552243126;-181.42420209339807;-7.034297811235218
('easy', 19);-1.9237136575093459;0.9996801497858728;0.9998432607918007;-13.996475003823429;-10246.042856139265;-150.22903855644753;-8.297065943300638
('easy', 20);-1.3668008384835588;0.7382438642251025;0.7968110022318686;-8.722011316154793;-3372.035099188739;-162.39198501518646;-6.7564252523021935
('easy', 21);-1.4899680025500934;0.013199359321473708;0.7667152698725713;-18.420680743952367;-203851.95254797503;-203.7376577052912;-5.791313474766329
('easy', 22);-1.9073891847559332;0.9835543677792759;0.9944661126515033;-18.420680743952367;-79090.41248839172;-184.9389227675805;-6.865076016170178
('easy', 23);-1.622969485344425;0.9844826981755419;0.9994796661808998;-12.050564854768115;-13843.050587356209;-184.83382410709254;-6.997963660752544
('easy', 24);-2.0283463251551814;0.7751437521330228;0.9998891663974531;-13.544489880080372;-16038.5205470461;-162.1315690186753;-9.505089076916583
('easy', 25);-2.2824939299248643;0.734246259858824;0.9813802268772132;-13.339695467434359;-63734.32664644714;-203.65785978482182;-7.823641403816222
('easy', 26);-2.4822097500519376;0.3905633271878421;0.9997053342144017;-14.689622184383374;-40121.762956558174;-210.3773521472005;-10.092968916917343
('easy', 27);-2.105127769529048;0.28370614972879665;0.9976611636046069;-11.848040590656641;-11935.921006654517;-199.9006612158106;-8.995375058019484
('easy', 28);-2.0264782489290236;0.7316479898472737;0.9996677971291625;-13.139024771972208;-45716.99071962769;-249.4890911757836;-9.660859766938502
('easy', 29);-1.928877175839289;0.7267631338091844;0.8174751107988185;-14.070582975977151;-31950.912871645134;-200.34326122285785;-8.23897904488292
('easy', 30);-1.8369459564717618;0.7866543616035149;0.9991501874332673;-13.234334951776532;-19738.661171543994;-149.59413928877368;-8.74105598267227
('easy', 31);-1.046577547623427;0.5155123407550071;0.8361308482477585;-13.109171808822525;-36354.92713249068;-182.70818816914692;-4.263391564668775
('easy', 32);-1.3366688351196687;0.5726296342739335;0.9938617273831033;-9.002162683759103;-6561.525323655263;-149.0115439198325;-5.772336785133377
('easy', 33);-1.9491157279419256;0.9995693040452593;0.9995406926672721;-15.942385152878742;-37645.39884920126;-158.67285045391907;-8.294876259512634
('easy', 34);-1.7760599810255346;0.9997100207206814;0.9998718125995562;-11.293198081473877;-11065.778557896962;-146.29241806938126;-6.685236137186635
('easy', 35);-2.2733383139711902;0.23315674126328328;0.9868836222330646;-11.362532774874941;-24614.526208345716;-227.4506477691054;-7.90687916969578
('easy', 36);-2.1755072243343867;0.8461377841414448;0.9893838341777066;-12.541187771216586;-64134.20970952925;-311.71326997712424;-9.26758990386702
('easy', 37);-2.112162492516591;0.9974615126180086;0.999874552320212;-11.071011926115993;-11526.231584094561;-202.19396161375172;-9.697249274292155
