id;iter;estimations
(0, 0);0;5.964174280855254e-57
(0, 0);1;2.8829518782022065e-35
(0, 0);2;4.7375218946107064e-39
(0, 0);3;1.105663105183496e-25
(0, 0);4;1.1737449769527657e-35
(0, 0);5;2.7289908213723428e-30
(0, 0);6;5.014691743542013e-55
(0, 0);7;9.064198287908693e-38
(0, 0);8;1.4923098789324168e-35
(0, 0);9;1.316348963463354e-57
(3, 3);0;3.0455085747934364e-24
(0, 1);0;9.003303265502273e-43
(3, 3);1;6.733444198583873e-18
(0, 1);1;1.2688461216616635e-66
(3, 3);2;2.8051531304268866e-66
(0, 1);2;2.5698592607373122e-45
(3, 3);3;3.6059931918764015e-13
(0, 1);3;2.7521745692678563e-35
(3, 3);4;2.142896326855362e-18
(0, 1);4;3.290035712284152e-35
(3, 3);5;7.661307862459336e-19
(0, 1);5;5.943618268010921e-35
(3, 3);6;2.782165511875362e-30
(0, 1);6;6.340531493070795e-11
(3, 3);7;2.373658206703322e-32
(0, 1);7;4.675887407653047e-44
(3, 3);8;3.9246990214581956e-35
(0, 1);8;4.023511768688011e-13
(3, 3);9;1.2896863785395151e-36
(0, 1);9;7.787319973929679e-40
(4, 0);0;1.1543148953701927e-40
(0, 2);0;1.982701996042456e-41
(4, 0);1;3.602908501914176e-18
(0, 2);1;1.1437589061911557e-37
(4, 0);2;1.743934543969187e-61
(0, 2);2;3.7057352330037524e-50
(4, 0);3;1.1844609218895091e-46
(0, 2);3;8.826820653521283e-48
(4, 0);4;1.251306524455957e-35
(0, 2);4;2.189469581465857e-15
(4, 0);5;8.490030509451666e-29
(0, 2);5;1.9076067942631692e-47
(4, 0);6;2.2494579596322335e-41
(0, 2);6;9.086434012096137e-54
(4, 0);7;1.1850857397999004e-52
(0, 2);7;2.0574644298411275e-21
(4, 0);8;4.615643347460211e-49
(0, 2);8;2.207541378716308e-47
(4, 0);9;1.0841980435650068e-27
(0, 2);9;4.9860164624108605e-23
(4, 1);0;2.284216233700383e-61
(0, 3);0;6.699338125047501e-47
(4, 1);1;2.631268345273822e-38
(0, 3);1;1.4890021601069598e-43
(4, 1);2;4.227940156955041e-45
(0, 3);2;5.330091001587115e-47
(4, 1);3;2.0859368297475604e-53
(0, 3);3;4.3187412214809094e-67
(4, 1);4;1.3058963617674708e-25
(0, 3);4;5.2323845734963084e-43
(4, 1);5;1.0055814979267501e-27
(0, 3);5;1.2326081682912383e-43
(4, 1);6;4.4072449339178035e-37
(0, 3);6;5.7131375629012856e-64
(4, 1);7;2.8990518125075772e-40
(0, 3);7;8.74205360622787e-34
(4, 1);8;2.549152529814616e-46
(0, 3);8;2.0550790923931472e-50
(4, 1);9;1.286584966174523e-53
(0, 3);9;2.2665135166304374e-45
(4, 2);0;6.667074838108635e-79
(1, 0);0;1.2615311197047542e-38
(4, 2);1;4.170429369658261e-18
(1, 0);1;4.841762853953625e-45
(4, 2);2;1.6035237493194174e-60
(1, 0);2;5.4186780479329515e-18
(4, 2);3;1.1658418460497693e-40
(1, 0);3;3.2485401987906957e-40
(4, 2);4;4.514819836628441e-30
(1, 0);4;9.330033286576973e-16
(4, 2);5;1.5388217174972721e-30
(1, 0);5;3.2492707009339795e-29
(4, 2);6;4.14499707747756e-24
(1, 0);6;1.18219047229772e-39
(4, 2);7;6.014942983047722e-37
(1, 0);7;2.4475572882112567e-34
(4, 2);8;5.89277628765585e-53
(1, 0);8;1.6421138730705246e-15
(4, 2);9;8.25937264739302e-35
(1, 0);9;1.0149096194700492e-46
(4, 3);0;1.5127634406330518e-50
(1, 1);0;5.273815264390378e-52
(4, 3);1;2.883921387445946e-60
(1, 1);1;6.510315096019854e-11
(4, 3);2;4.22982717129141e-34
(1, 1);2;3.9913554321588264e-32
(4, 3);3;8.202339984959269e-27
(1, 1);3;2.6216827001764485e-42
(4, 3);4;1.978757412008939e-55
(1, 1);4;5.421951677617454e-25
(4, 3);5;9.518840636433963e-53
(1, 1);5;5.992735090721362e-26
