id;iter;estimations;token_probs
(0, 0);0;0.865224072151174;[0.804334422175645, 0.12529114889273577]
(5, 0);0;0.9441768604361741;[0.6871773902720948, 0.04062840445437706]
(10, 0);0;0.9207896715436482;[0.6562055774159665, 0.05644965503888662]
(15, 0);0;0.7154239836484144;[0.4919086623091858, 0.19566775887901944]
(15, 0);4;0.6825737214979745;[0.49894679309350193, 0.23203182119963936]
(15, 0);5;0.8267117898012105;[0.7597243452259308, 0.15924687860119363]
(15, 0);6;0.588889130767832;[0.33826925512025663, 0.23614999877087758]
(15, 0);7;0.7879311856832191;[0.6994894759815155, 0.18826504965638613]
(15, 0);8;0.5621765008857982;[0.5158392950245142, 0.4017360469040931]
(15, 0);9;0.5851011542032312;[0.5210221326116635, 0.3694600154216487]
(15, 1);0;0.7057850154599563;[0.6242348250847385, 0.2602198054487931]
(15, 1);1;0.7185943985973773;[0.6411840169633193, 0.2510912612949651]
(15, 1);2;0.7549149923816048;[0.6285366604540047, 0.20405597156022795]
(15, 1);3;0.8962513745192024;[0.8471883243796166, 0.09806916527733821]
(15, 1);4;0.8499711908591638;[0.48762380841827063, 0.08607070459854471]
(15, 1);5;0.6859494550081926;[0.5760965246229706, 0.26375620857307813]
(15, 1);6;0.8652240860523328;[0.708942906461493, 0.11043200217762321]
(15, 1);7;0.7772998611746911;[0.6763318379857016, 0.19377231585217244]
(15, 1);8;0.9353465125449002;[0.8085020350680607, 0.055885680312713265]
(15, 1);9;0.6113819732941511;[0.5103214427947781, 0.3243800451230702]
(15, 2);0;0.8221891305219505;[0.7642360442128047, 0.1652776355990953]
(15, 2);1;0.6113819732941511;[0.4388151857275116, 0.27892790271056817]
(15, 2);2;0.6926419704455589;[0.5993274227462891, 0.2659499475533437]
(15, 2);3;0.7431680199891789;[0.7186852752414143, 0.24837097033260655]
(15, 2);4;0.7662936430859598;[0.32181886823061073, 0.09814920945643121]
(15, 2);5;0.6584175139669997;[0.6126949315411079, 0.31786192416825676]
(15, 2);6;0.8376199633332891;[0.7069640014074614, 0.13705122310332343]
(15, 2);7;0.8652240825770432;[0.7475016813355269, 0.11643830414097096]
(15, 2);8;0.689305616785446;[0.41160077498116204, 0.18552300430943572]
(15, 2);9;0.8757869916479466;[0.798855626147768, 0.11330182054435656]
(15, 3);0;0.611381973294151;[0.5414826741411778, 0.3441873288908825]
(15, 3);1;0.6654105653819835;[0.6144976776279145, 0.30898882769253805]
(15, 3);2;0.5926665999540698;[0.30386764123833687, 0.2088449719946104]
(15, 3);3;0.6584175139669998;[0.5632424401092424, 0.29220631111804113]
