id;amount_answer_tokens;confidence_per_choice
900;2;[0.038057931636670296, 0.010243153340194702, 0.029639546960716818, 0.9220592173267944]
901;2;[0.34909166691208127, 0.003758743262490389, 0.4482425730690034, 0.19890643606319214]
902;2;[0.15904913429632161, 0.11636281855009248, 0.054965903465735384, 0.6696218468847872]
903;2;[0.16306052965144802, 0.04973064587223508, 0.5346548932603191, 0.25255308883549216]
904;2;[0.06730640217307957, 0.028057482747163895, 0.031793293171897934, 0.8728426650566673]
905;2;[0.905002647283431, 0.001093286178067113, 0.024117501121464012, 0.06978630342862616]
906;2;[0.47571467420885166, 0.008713017667544816, 0.1450847698089687, 0.37048696079241195]
907;2;[0.6768806332774651, 0.0027662567690912993, 0.038186996786631115, 0.2821658278693119]
908;2;[0.11685061783543363, 0.2323852020331677, 0.019075338989107012, 0.6316885095411118]
909;2;[0.5318250172411434, 0.015565620053350639, 0.06351744797947849, 0.3890914944784377]
910;2;[0.3835588537605587, 0.017939282034200595, 0.04042680576020041, 0.5580748392224112]
911;2;[0.4462593901762252, 0.0196072680363108, 0.087873678857523, 0.4462593901762252]
912;2;[0.5455360029685753, 0.020501922942703678, 0.009097673157314334, 0.4248638663055707]
913;2;[0.19577851595677648, 0.06765923660229559, 0.009156684132268025, 0.7274054099062485]
914;2;[0.31959717542624366, 0.13322792403173048, 0.05217280468129478, 0.4950017886580544]
915;2;[0.5234238500817834, 0.011208154752476463, 0.031434047358760125, 0.43393361286789095]
916;2;[0.15596496215868988, 0.007294579219834091, 0.04468471512741551, 0.7920554683673995]
917;2;[0.544599909687925, 0.028862736099749764, 0.21326837620968184, 0.21326837620968184]
918;2;[0.21056307079745093, 0.25398754540685686, 0.030334486450719143, 0.5051145784650241]
919;2;[0.6475016092632122, 0.060227033243605725, 0.004943734762244525, 0.2873271059467357]
920;2;[0.17642400367895164, 0.012386907776792635, 0.1556936367882481, 0.655494675124221]
921;2;[0.4930051620389933, 0.031516767451564814, 0.012342140526101022, 0.46313548925390463]
922;2;[0.2799471016454369, 0.18074743365513563, 0.01629487340671316, 0.523010040943955]
923;2;[0.9766892304374374, 0.000693619686358778, 0.002346485153035841, 0.0202705385504001]
924;2;[0.5956080261539484, 0.04592835932366512, 0.11017640647398366, 0.24828636471926474]
925;2;[0.07343797854526515, 0.017443052975533467, 0.01446079882668052, 0.894657743445403]
926;2;[0.7178943190114825, 0.0040101251873258465, 0.013996712206123115, 0.26409855302734697]
927;2;[0.4940386998265506, 0.04055316116110134, 0.08064959111109155, 0.3847577262924963]
928;2;[0.09334621708820964, 0.006553933116303707, 0.6897403730201423, 0.2103589223862973]
929;2;[0.6814652271368528, 0.004450405280138999, 0.06338613623885489, 0.25069703199416743]
930;2;[0.43069862980708007, 0.04832304701572702, 0.09027933723793923, 0.43069862980708007]
931;2;[0.9423079309116204, 0.026731217327812768, 0.004229493767422231, 0.026731217327812768]
932;2;[0.8815766300450182, 0.004772937575564199, 0.020732695755878175, 0.0929174959677636]
933;2;[0.45748225981323193, 0.012977772001846211, 0.04255247618314251, 0.4869873306244059]
934;2;[0.7153063588073806, 0.03345532259957835, 0.0587159197284991, 0.19252208895816855]
935;2;[0.37412822936683876, 0.15595984931260462, 0.018626747733834683, 0.45128478742459177]
936;2;[0.8360452471484905, 0.034507705968361065, 0.01630028999756677, 0.11314641189139989]
937;2;[0.1939170417908579, 0.7204892374934511, 0.009654563319162365, 0.07593900467381992]
938;2;[0.5325807246758287, 0.010064200885335665, 0.06771003674130331, 0.38964438184856465]
939;2;[0.5558273476386304, 0.0051189935087614415, 0.006174684816857695, 0.4328787735934673]
940;2;[0.3025407692934451, 0.04639612964423543, 0.04938842292152325, 0.601674163970126]
941;2;[0.041158932945300576, 0.776611998226855, 0.019442103269870212, 0.162786718226517]
942;2;[0.5192825590870157, 0.037616704654517996, 0.012600014768298206, 0.43050036204637027]
943;2;[0.3155115708051807, 0.007191826101140789, 0.12355610640894403, 0.5537400186610133]
944;2;[0.03880437509245744, 0.011834665753800138, 0.009216846956447885, 0.94014401868271]
945;2;[0.2875400956562117, 0.004366064692020973, 0.6087223872810102, 0.09937119805388545]
946;2;[0.342031074674671, 0.04927425401798398, 0.11104124554350711, 0.49765227718428323]
