correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
0;(0, 0);True;[0.9011943414746425, 0.09498517769401982];378;0;0.8;True;0
0;(0, 0);True;[0.8909783075877368, 0.10641219186478754];356;0;0.8;True;1
0;(0, 0);True;[0.728984461250224, 0.2681783962273973];1026;0;0.8;True;2
0;(0, 0);True;[0.8484600187583138, 0.1474402499107635];470;0;0.8;True;3
0;(0, 0);True;[0.8484730664754077, 0.14744251726411728];547;0;0.8;True;4
0;(0, 0);False;[0.012426953725461504, 0.9871953985504791];647;0;0.2;False;5
0;(0, 0);True;[0.8832441714970275, 0.10548847074831846];436;0;0.8;True;6
0;(0, 0);False;[0.0010317944750453721, 0.9985455003475069];458;0;0.2;False;7
0;(0, 0);True;[0.7743164205913665, 0.22184535556402496];579;0;0.8;True;8
0;(0, 0);True;[0.8492287728280734, 0.14757383714395952];366;0;0.8;True;9
0;(0, 1);False;[0.00015826876357832826, 0.998784471652541];387;0;0.9;True;0
0;(0, 1);False;[0.0002031846826979025, 0.9986057673452358];326;0;0.9;True;1
0;(0, 1);False;[0.1478071176141422, 0.8505712092060387];618;0;0.9;True;2
0;(0, 1);False;[0.00023010692254355887, 0.9980352457422001];491;0;0.9;True;3
0;(0, 1);False;[0.00043035862489558, 0.9991087519005482];523;0;0.9;True;4
0;(0, 1);False;[0.00037932429302303656, 0.9978831611783382];400;0;0.9;True;5
0;(0, 1);True;[0.4979957674662113, 0.4979957674662113];408;0;0.1;False;6
0;(0, 1);False;[0.00022966866574451413, 0.9961341444290932];491;0;0.9;True;7
0;(0, 1);False;[0.00017936013512351577, 0.9988858015160779];413;0;0.9;True;8
0;(0, 1);False;[0.00026105358271271805, 0.9992155035323442];466;0;0.9;True;9
0;(0, 2);False;[0.00017928437546669152, 0.9984638483137789];404;0;1.0;True;0
0;(0, 2);False;[0.00023019471811299298, 0.9984158378695628];652;0;1.0;True;1
0;(0, 2);False;[0.00037966720779416055, 0.9987851852252029];440;0;1.0;True;2
0;(0, 2);False;[0.00022999766385381248, 0.9975612180543237];451;0;1.0;True;3
0;(0, 2);False;[0.00023022962615523235, 0.9985672526514061];414;0;1.0;True;4
0;(0, 2);False;[0.0010299270667708472, 0.9967381410396025];476;0;1.0;True;5
0;(0, 2);False;[0.00037957977581701654, 0.998555128352278];347;0;1.0;True;6
0;(0, 2);False;[0.0003348885396139539, 0.9982889415496299];453;0;1.0;True;7
0;(0, 2);False;[0.0003349881993148263, 0.9985856775155955];514;0;1.0;True;8
0;(0, 2);False;[0.0011682528895164425, 0.9977566375811457];356;0;1.0;True;9
0;(0, 3);False;[0.0008036148409175119, 0.9986102847149851];575;0;1.0;True;0
0;(0, 3);False;[0.0007088191017210892, 0.9980914134327746];376;0;1.0;True;1
0;(0, 3);False;[0.0007091054381594956, 0.9984947485192963];511;0;1.0;True;2
0;(0, 3);False;[0.0004302662898597424, 0.9988944844841829];2034;0;1.0;True;3
0;(0, 3);False;[0.0009108268354365109, 0.9988431024682652];1151;0;1.0;True;4
0;(0, 3);False;[0.0002954459492897517, 0.9979777782539913];426;0;1.0;True;5
0;(0, 3);False;[0.000709428085482679, 0.9989489646246219];1156;0;1.0;True;6
0;(0, 3);False;[0.0005522558205461215, 0.9985018796416484];397;0;1.0;True;7
0;(0, 3);False;[0.0004294703636531873, 0.9970466357395577];511;0;1.0;True;8
0;(0, 3);False;[0.00037970522797852943, 0.9988853256754667];412;0;1.0;True;9
1;(1, 0);False;[0.0001231815737401468, 0.998150675549037];390;0;1.0;True;0
1;(1, 0);False;[9.601261950716328e-05, 0.9989700208508144];484;0;1.0;True;1
1;(1, 0);False;[0.0001233283875644505, 0.9993403735678485];412;0;1.0;True;2
1;(1, 0);False;[0.0002032779084168289, 0.9990640110992808];520;0;1.0;True;3
1;(1, 0);False;[0.00010875007829629757, 0.9985426476748452];257;0;1.0;True;4
1;(1, 0);False;[0.0001583197884585763, 0.9991072049579061];413;0;1.0;True;5
1;(1, 0);False;[0.00013954880292213633, 0.9979060718050222];464;0;1.0;True;6
1;(1, 0);False;[0.0001088260220996184, 0.9992402607839626];331;0;1.0;True;7
1;(1, 0);False;[0.00015828853754149008, 0.998909471849147];330;0;1.0;True;8
1;(1, 0);False;[0.00013967462409326278, 0.9988056398738275];392;0;1.0;True;9
1;(1, 1);True;[0.9502388677936536, 0.04730960959154857];289;0;1.0;True;0
1;(1, 1);True;[0.9499623131971744, 0.047295839338804824];342;0;1.0;True;1
1;(1, 1);True;[0.9568988704035233, 0.04204320043037871];287;0;1.0;True;2
1;(1, 1);True;[0.950948319199661, 0.04734492757131001];425;0;1.0;True;3
1;(1, 1);True;[0.9530112492465926, 0.041872390596626806];542;0;1.0;True;4
1;(1, 1);True;[0.9423892310911833, 0.05316596193198038];344;0;1.0;True;5
1;(1, 1);True;[0.9496062548270412, 0.047278116463116714];437;0;1.0;True;6
1;(1, 1);True;[0.9464077360397866, 0.047118864200647856];456;0;1.0;True;7
1;(1, 1);True;[0.9483093558908192, 0.04721353833851762];381;0;1.0;True;8
1;(1, 1);True;[0.9505224785907376, 0.04732372233795014];266;0;1.0;True;9
1;(1, 2);False;[0.0002030299178310171, 0.9978452957179376];458;0;1.0;True;0
1;(1, 2);False;[0.0003349888382547196, 0.9985879361524759];450;0;1.0;True;1
1;(1, 2);False;[0.00017943644016490815, 0.9993108494951929];406;0;1.0;True;2
1;(1, 2);False;[0.00048676995143270407, 0.9972846529802745];531;0;1.0;True;3
1;(1, 2);False;[0.00023015388900728205, 0.9982388097273858];457;0;1.0;True;4
1;(1, 2);False;[0.00017939588837776894, 0.9990849530927371];437;0;1.0;True;5
1;(1, 2);False;[0.00010878223381781638, 0.9988381072969696];292;0;1.0;True;6
1;(1, 2);False;[0.0002302300652838138, 0.9985693923241065];390;0;1.0;True;7
1;(1, 2);False;[0.00023019581576956216, 0.9984207100483622];358;0;1.0;True;8
1;(1, 2);False;[0.00023005470006959812, 0.9978090946433663];418;0;1.0;True;9
1;(1, 3);False;[0.00029529580979065467, 0.997470712822983];432;0;1.0;True;0
1;(1, 3);False;[0.00020332211351242264, 0.9992810891527284];447;0;1.0;True;1
1;(1, 3);False;[0.0004870899041191728, 0.9979403804111932];617;0;1.0;True;2
1;(1, 3);False;[0.00015834500504774283, 0.9992654954266135];357;0;1.0;True;3
1;(1, 3);False;[0.0002032104560101735, 0.9987323875735014];583;0;1.0;True;4
