id;iter;estimations;token_probs
0;0;0.8902942144788077;[0.15586578427322573, 0.019206435379995345]
0;5;0.8615382094310357;[0.10543084175287334, 0.016944278234550577]
1;0;0.8289388083214156;[0.15394347251750606, 0.03176803112078841]
1;3;0.8774767618491531;[0.09649263974597241, 0.013473394616724988]
1;5;0.8499712060607516;[0.10141005406379527, 0.01789993354600501]
1;6;0.8840393061872326;[0.1370421722726622, 0.017976016753016397]
1;7;0.7401744078907869;[0.023330273421431867, 0.008189694268229542]
1;8;0.8633916099737806;[0.1400928238684645, 0.022165903515646655]
1;9;0.7490872131147275;[0.10908484127271476, 0.03653884494552497]
2;8;0.805632151647534;[0.04643647813431237, 0.01120332439758613]
3;8;0.9219218262741298;[0.5420777624358534, 0.045908926876640214]
4;0;0.8652240825770432;[0.12617147046390398, 0.019653724424460835]
4;1;0.8774767874818409;[0.22067114981076258, 0.03081259649327207]
4;2;0.9019206765295399;[0.10796652769718847, 0.01174081520643363]
4;3;0.9304582554941718;[0.28692027425194816, 0.02144420374342746]
4;4;0.9314625069680097;[0.34429940095591427, 0.025333728000224078]
4;5;0.8615382236515258;[0.14295156129813213, 0.022974403881043767]
4;6;0.9219218520168853;[0.19279194536122266, 0.01632767246696136]
4;7;0.7371581626286834;[0.19130485316530235, 0.06821184605039259]
4;8;0.9059898305367525;[0.178275580688488, 0.018498792135176984]
4;9;0.8918110454379296;[0.1822543052894274, 0.022109955751912623]
5;8;0.7662936430859597;[0.06499593015750864, 0.019822638734387624]
6;0;0.907312221360624;[0.07723142472720518, 0.007889686736924946]
6;5;0.815232489352;[0.10105945130641836, 0.0229045131164753]
6;7;0.9563089393595319;[0.13127945560073886, 0.005997788391835923]
6;9;0.8840392695254318;[0.19577482848989158, 0.025680072031650892]
7;9;0.8615382094310357;[0.19949566040243172, 0.032061870324127356]
12;5;0.8376199633332891;[0.1880594051526574, 0.03645697863108072]
12;7;0.9190632902163844;[0.24987807768423415, 0.022005350088626634]
13;6;0.8670357598021707;[0.16805336014691735, 0.025771817473509335]
14;6;0.9196425311777929;[0.13113593218432593, 0.011458530053495087]
16;2;0.8459424373085145;[0.18330754797092494, 0.03338278447550465]
16;3;0.7690802370707283;[0.19418339037183618, 0.05830442690902599]
16;8;0.8705972684083609;[0.07701639824445747, 0.011447465632878158]
17;1;0.9294403959948494;[0.2173985377755526, 0.01650407578887583]
18;6;;
18;7;0.9196425399873764;[0.4201568019890903, 0.03671288783067124]
20;0;0.8539127232099941;[0.08112858271040611, 0.013879467299003308]
20;4;0.8267117940706733;[0.10698326434313185, 0.02242491044091645]
20;6;0.8670357598021707;[0.12992989038924152, 0.019925394032807322]
21;1;0.7826624789529376;[0.3222983121301714, 0.08949900893388282]
21;5;0.9059898000767752;[0.11129184235956095, 0.011548218698664962]
21;6;0.8705972684083609;[0.07013516362324211, 0.01042466141671497]
21;8;0.8670357598021707;[0.17234320667776337, 0.026429686746017058]
22;0;0.9241418199787563;[0.2620300459693692, 0.02150873596281581]
22;1;0.9358173492308848;[0.28657820327997785, 0.019654849051768696]
22;2;0.9124361509525462;[0.2615506000817438, 0.025100251935348716]
22;3;0.941654159388319;[0.27556589139761073, 0.01707434031613566]
22;4;0.918480252950991;[0.14575622353412862, 0.012936598729417638]
22;5;0.9059898102301019;[0.3288775697180611, 0.0341260380537893]
22;6;0.8670357598021707;[0.14801743824825656, 0.02269920933503263]
22;7;0.9059898203834278;[0.11099566616292479, 0.01151748317461396]
22;8;0.8991213556448694;[0.10225358483885207, 0.011472536998743009]
22;9;0.7690801947285809;[0.04656024298082545, 0.01397992344129546]
23;0;0.897695292107347;[0.24319816375320594, 0.027715770954300747]
