estimations;id;iter
0.0021331212652671186;0;0
2.0731750953320488e-05;0;1
8.155584760298595e-08;0;2
0.007415755680185744;0;3
0.005055033522931783;0;4
0.06434659765254509;0;5
9.540524175454729e-07;0;6
1.0221393212103877e-06;0;7
4.5383233937897655e-22;0;8
0.022076617704729136;0;9
4.0927140660290335e-06;1;0
0.028286088861101833;1;1
0.15463901798309526;1;2
0.0006067992272102639;1;3
5.678732200730104e-07;1;4
0.07603465830455967;1;5
0.06476950223421676;1;6
0.23719765915082025;1;7
0.0007419298204992746;1;8
0.0002891713417983062;1;9
0.0035503352870218077;2;0
1.1121805256929279e-07;2;1
1.2806941121565259e-05;2;2
2.7017088247873382e-11;2;3
0.00889859589543322;2;4
6.55524947840107e-05;2;5
4.615811818669592e-05;2;6
7.70310292487241e-06;2;7
1.0639203620246939e-10;2;8
3.527557220497681e-06;2;9
8.113024164661796e-25;3;0
4.93095359839715e-06;3;1
3.644839390703119e-22;3;2
0.00038042465640529186;3;3
0.006679690573340167;3;4
3.5098854956235963e-34;3;5
1.1805192796254845e-07;3;6
0.023592971026471732;3;7
0.052217016842334485;3;8
2.195555713114624e-05;3;9
0.0069201618869023564;4;0
0.015263730242868171;4;1
0.000875434211317948;4;2
0.05074989582750122;4;3
4.8721742382330624e-06;4;4
0.0004429152028877273;4;5
0.09764409668575708;4;6
0.007028926849904575;4;7
0.05530037904041331;4;8
0.04221279314957775;4;9
0.140926163326698;15;0
0.06845645455975491;15;1
0.0033324341153112076;15;2
0.05610868326032187;15;3
0.03132185956605272;15;4
0.0447201678564091;15;5
0.3266853153041453;15;6
0.00030839561004075434;15;7
0.07566355326606433;15;8
0.022113443823652087;15;9
9.867397584979364e-06;16;0
0.03898586936815653;16;1
0.0054410156004190005;16;2
0.11856595124889269;16;3
0.005073255304263491;16;4
0.10557267426652474;16;5
0.01114791822027975;16;6
0.0005616989567868604;16;7
0.01179520049037732;16;8
0.006776589785826651;16;9
7.598092909452161e-58;17;0
2.2621145318267405e-94;17;1
1.6486885141905228e-85;17;2
4.091531508137738e-67;17;3
2.0368353722940758e-50;17;4
6.480106011476857e-75;17;5
9.61683577981085e-83;17;6
4.961355704043894e-46;17;7
2.218530275047631e-74;17;8
1.967227544719242e-99;17;9
0.009204784577558238;18;0
0.07731041441745103;18;1
1.6021605753858665e-05;18;2
0.0348840900540302;18;3
0.01772083785817709;18;4
0.0018527303468140839;18;5
0.013165748621624044;18;6
0.07143740121882731;18;7
1.1144611141973522e-05;18;8
0.06455013561593742;18;9
0.0026318477099822966;19;0
0.005118380889574985;19;1
0.07273653384225467;19;2
0.20943267629939574;19;3
0.0763585018174534;19;4
0.5612793667532046;19;5
0.26422314568947;19;6
0.14855609602286277;19;7
0.17586145760538058;19;8
0.17586145760538058;19;9
0.000990797687655815;20;0
0.008299362911796187;20;1
0.012318444297021211;20;2
0.049023513544156815;20;3
2.2246748468588526e-05;20;4
0.032709182540366546;20;5
0.04965657509872685;20;6
0.001399342068233224;20;7
0.000504582273108799;20;8
0.09266962681580299;20;9
1.1011359395393766e-08;21;0
3.3829822476673205e-05;21;1
4.920137774946874e-07;21;2
3.977836019466289e-06;21;3
2.0139367801269155e-06;21;4
6.825184825052948e-05;21;5
1.1897252398720445e-07;21;6
0.0683754797372154;21;7
0.00013228832651187376;21;8
0.008354041320498048;21;9
1.714274896044526e-25;22;0
3.1229459364578038e-18;22;1
3.565441108982115e-25;22;2
2.932842196564902e-15;22;3
5.802631192340558e-47;22;4
3.0540002145373894e-10;22;5
1.8121731823322598e-13;22;6
4.038565507846042e-26;22;7
6.633532926383583e-33;22;8
3.8154634222699435e-22;22;9
2.500325727004693e-07;23;0
0.5837546080861001;23;1
0.0337796161595372;23;2
0.0032179664473583275;23;3
0.019160497100211792;23;4
0.5126782259640705;23;5
0.39139346874003145;23;6
2.2136084118012282e-05;23;7
0.08343729860507514;23;8
0.5881445875020689;23;9
3.6509910990733586e-41;24;0
0.007702473287439558;24;1
0.00741574440524411;24;2
1.048911484347859e-06;24;3
2.909627359078805e-23;24;4
1.198691642143306e-47;24;5
0.003375890384573788;24;6
4.225349395144059e-05;24;7
2.440148301234478e-06;24;8
3.0875202729206525e-29;24;9
0.00014926361047301037;5;0
0.015470436964779129;5;1
0.00018900272396534039;5;2
0.00032537631475345783;5;3
0.03217408158603437;5;4
0.008518065474366933;5;5
0.004413968316573625;5;6
0.0012492751346325505;5;7
0.0013632402266094705;5;8
5.4883869538450625e-05;5;9
0.00134148060321206;6;0
0.05625141094936681;6;1
0.050788803598777625;6;2
0.013794381037971239;6;3
0.0216897857136265;6;4
2.5517586052058534e-07;6;5
0.001387861619908072;6;6
0.0029355927945150027;6;7
0.0032946458881106346;6;8
3.8580515277797595e-06;6;9
0.0034064767702938247;7;0
0.005874853254445852;7;1
0.000161873103457681;7;2
1.7438084024193295e-05;7;3
0.13491656214470613;7;4
0.00011497851754740833;7;5
1.1069016979335195e-28;7;6
0.10584616656547623;7;7
0.0013295976536317727;7;8
2.2562442555693757e-05;7;9
5.225433713606149e-07;8;0
5.443745048278131e-05;8;1
0.0016057347219225174;8;2
7.579137471455875e-21;8;3
0.005868490934410921;8;4
0.004051528013832491;8;5
0.004062054566921318;8;6
0.0019684556393050425;8;7
0.0009170861518828946;8;8
0.02756655405541724;8;9
4.472801236347857e-05;9;0
0.005725734884387616;9;1
3.5743375138651737e-06;9;2
0.0023167875457336695;9;3
7.656116331470302e-05;9;4
0.0009475983880023267;9;5
0.022590616235782564;9;6
0.0004604631222338115;9;7
0.01515811412290508;9;8
0.0849553961258381;9;9
3.384185385623127e-05;10;0
0.014500155216726106;10;1
0.0020752503262371686;10;2
0.04423934134354041;10;3
0.0013434926986864793;10;4
5.632613493137997e-05;10;5
6.867033779083765e-05;10;6
0.040314720635509164;10;7
0.14107538368555872;10;8
1.9169258075419947e-06;10;9
2.0371263450905433e-09;11;0
1.6011556685688574e-05;11;1
1.2802814985282194e-07;11;2
1.9341446320456245e-06;11;3
8.35308843601421e-10;11;4
3.916624861174857e-06;11;5
4.886179191247684e-05;11;6
6.156817494461729e-07;11;7
0.00013172472511435176;11;8
5.769303680038705e-09;11;9
0.7293422746372166;12;0
0.007295460031940625;12;1
0.05876701092464942;12;2
0.21912981036961257;12;3
3.596467149384166e-13;12;4
0.1280736885265439;12;5
0.8333936091495464;12;6
0.2963176242703874;12;7
6.572181361839091e-07;12;8
3.5299787677303126e-10;12;9
0.006702965985223871;13;0
2.654735456725657e-05;13;1
0.0006304109962627366;13;2
0.022755344915110668;13;3
0.057787923530561495;13;4
0.22912264800154955;13;5
3.2082151952946885e-06;13;6
2.820761121386801e-05;13;7
0.03216455122965057;13;8
7.42214910859609e-06;13;9
0.05834300011539468;14;0
0.045952256267957625;14;1
0.025776783158194757;14;2
0.008146799275861224;14;3
