estimations;id;iter
5.795011570932878e-09;5;0
1.3921823688681171e-09;5;1
3.754152323459587e-07;5;2
3.0991635549042887e-07;5;3
9.987632262965554e-06;5;4
0.005576991158543495;5;5
3.1461013539060966e-08;5;6
3.828409412799958e-10;5;7
1.1394664172672725e-09;5;8
2.183830232526108e-07;5;9
0.24352246762928423;6;0
0.0004926374339276523;6;1
0.40068659047664124;6;2
7.470700879782981e-06;6;3
0.019765542095399338;6;4
0.0001909198024876405;6;5
0.04350995762437001;6;6
0.10150153379859579;6;7
0.00015153940246442416;6;8
3.3299074509793435e-06;6;9
1.4717827285743605e-07;7;0
3.679937710876609e-07;7;1
0.00029895987564525895;7;2
3.0539971934743374e-10;7;3
1.1009901361667956e-08;7;4
2.0616846181468806e-06;7;5
2.4612608957456725e-09;7;6
1.1868368948232548e-06;7;7
6.897157342374866e-06;7;8
5.749948399452324e-06;7;9
1.046581176651533e-06;8;0
5.1764641749121096e-05;8;1
6.568927712306722e-06;8;2
2.537686196754739e-06;8;3
1.747874173306832e-05;8;4
4.407415422863411e-07;8;5
0.0009132468635940892;8;6
1.1432805228799086e-09;8;7
9.198848819866971e-05;8;8
3.522144089751387e-08;8;9
8.271893366108454e-05;9;0
1.1250872259965006e-09;9;1
9.384727600989516e-06;9;2
0.0024065090470440057;9;3
1.1155004065673356e-06;9;4
2.4248262503956383e-07;9;5
2.605239651732774e-06;9;6
9.181076410667326e-06;9;7
0.0005254338537410575;9;8
0.0030880828498553847;9;9
4.994197934388969e-10;10;0
0.0002881493917312339;10;1
0.022877452209539614;10;2
8.067273368424937e-06;10;3
4.539831800344595e-07;10;4
0.0009593279027118845;10;5
1.0164852820630255e-05;10;6
0.0011579049902962627;10;7
4.7457914726160775e-07;10;8
4.3838206223305483e-10;10;9
0.0014922079856374388;11;0
2.3406665030273173e-05;11;1
2.4410562001881368e-11;11;2
5.340052080371808e-10;11;3
7.784749770906646e-06;11;4
6.766378745247651e-06;11;5
4.108365315256757e-11;11;6
7.658347323346473e-12;11;7
0.0013530013242171964;11;8
2.4161320008773187e-06;11;9
9.38663459865579e-05;12;0
0.0005977146482021052;12;1
0.00012483216682421846;12;2
6.956465230799281e-09;12;3
3.7779255819750215e-05;12;4
3.858696943554735e-05;12;5
4.0556896164409533e-07;12;6
7.138006732462234e-05;12;7
1.6595222287806902e-07;12;8
1.378956459001498e-10;12;9
1.3247177438827255e-06;13;0
