correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;(0, 0);False;[0, 1.0];497;0;1.0;True;0
1;(0, 0);False;[0, 1.0];459;0;1.0;True;1
1;(0, 0);False;[0, 1.0];440;0;1.0;True;2
1;(0, 0);False;[0, 1.0];395;0;1.0;True;3
1;(0, 0);False;[0, 1.0];400;0;1.0;True;4
1;(0, 0);False;[0, 1.0];415;0;1.0;True;5
1;(0, 0);False;[0, 1.0];486;0;1.0;True;6
1;(0, 0);False;[0, 1.0];396;0;1.0;True;7
1;(0, 0);False;[0, 1.0];375;0;1.0;True;8
1;(0, 0);False;[0, 1.0];447;0;1.0;True;9
1;(0, 1);True;[1.0, 0];593;0;1.0;True;0
1;(0, 1);True;[1.0, 0];444;0;1.0;True;1
1;(0, 1);True;[1.0, 0];470;0;1.0;True;2
1;(0, 1);True;[1.0, 0];644;0;1.0;True;3
1;(0, 1);True;[1.0, 0];611;0;1.0;True;4
1;(0, 1);True;[1.0, 0];453;0;1.0;True;5
1;(0, 1);True;[1.0, 0];481;0;1.0;True;6
1;(0, 1);True;[1.0, 0];556;0;1.0;True;7
1;(0, 1);True;[1.0, 0];572;0;1.0;True;8
1;(0, 1);True;[1.0, 0];527;0;1.0;True;9
1;(0, 2);False;[0, 1.0];507;0;1.0;True;0
1;(0, 2);False;[0, 1.0];550;0;1.0;True;1
1;(0, 2);False;[0, 1.0];477;0;1.0;True;2
1;(0, 2);False;[0, 1.0];449;0;1.0;True;3
1;(0, 2);False;[0, 1.0];467;0;1.0;True;4
1;(0, 2);False;[0, 1.0];522;0;1.0;True;5
1;(0, 2);False;[0, 1.0];493;0;1.0;True;6
1;(0, 2);False;[0, 1.0];569;0;1.0;True;7
1;(0, 2);False;[0, 1.0];513;0;1.0;True;8
1;(0, 2);False;[0, 1.0];486;0;1.0;True;9
1;(0, 3);False;[0, 1.0];458;0;1.0;True;0
1;(0, 3);False;[0, 1.0];472;0;1.0;True;1
1;(0, 3);False;[0, 1.0];496;0;1.0;True;2
1;(0, 3);False;[0, 1.0];460;0;1.0;True;3
1;(0, 3);False;[0, 1.0];415;0;1.0;True;4
1;(0, 3);False;[0, 1.0];469;0;1.0;True;5
1;(0, 3);False;[0, 1.0];454;0;1.0;True;6
1;(0, 3);False;[0, 1.0];433;0;1.0;True;7
1;(0, 3);False;[0, 1.0];322;0;1.0;True;8
1;(0, 3);False;[0, 1.0];488;0;1.0;True;9
1;(1, 0);False;[0, 1.0];410;0;1.0;True;0
1;(1, 0);False;[0, 1.0];413;0;1.0;True;1
1;(1, 0);False;[0, 1.0];450;0;1.0;True;2
1;(1, 0);False;[0, 1.0];363;0;1.0;True;3
1;(1, 0);False;[0, 1.0];418;0;1.0;True;4
1;(1, 0);False;[0, 1.0];281;0;1.0;True;5
1;(1, 0);False;[0, 1.0];280;0;1.0;True;6
1;(1, 0);False;[0, 1.0];409;0;1.0;True;7
1;(1, 0);False;[0, 1.0];360;0;1.0;True;8
1;(1, 0);False;[0, 1.0];322;0;1.0;True;9
1;(1, 1);True;[1.0, 0];444;0;1.0;True;0
