id;amount_answer_tokens;confidence_per_choice
300;2;[0.4597165079565506, 0.10257660581513701, 0.19163835198631876, 0.246068514762585]
301;2;[0.10744565317772144, 0.06516908290513819, 0.3750221565256845, 0.45236306940437043]
302;2;[0.34086088995062597, 0.1039566979624576, 0.49594966845728033, 0.05923274101474848]
303;2;[0.44154374554845865, 0.30346828243266466, 0.11163974215458611, 0.14334826643895446]
304;2;[0.548006034456757, 0.1570063482218836, 0.1474938144642788, 0.1474938144642788]
305;2;[0.46550945680193184, 0.2823457411074272, 0.17125134862094024, 0.08089340920032327]
306;2;[0.43409162174357224, 0.23235251541187837, 0.19262700095890742, 0.14092892445865643]
307;2;[0.4202893770715375, 0.2549184083397321, 0.2249647057716087, 0.09982748304933295]
308;2;[0.43808263519289886, 0.16116160462765639, 0.11790834873171284, 0.2828474247249627]
309;2;[0.4501929484308317, 0.18766834172789906, 0.12116778829378412, 0.24097092068626305]
310;2;[0.23149489218121239, 0.16936528114109273, 0.21746932568962807, 0.38167055279759765]
311;2;[0.10226828652573748, 0.03320165155309134, 0.10886402432967153, 0.755666038718376]
312;2;[0.7467732128344833, 0.1219073903485467, 0.04213006677524925, 0.08918935206309575]
313;2;[0.33402836495851235, 0.37850372503317953, 0.1482241884411211, 0.13924373884651536]
314;2;[0.3808003377230274, 0.12362776921267371, 0.17987734281284062, 0.31569456818532005]
315;2;[0.4724546587045442, 0.1969483914950574, 0.23756510739614403, 0.09303183275840804]
316;2;[0.17586662903751904, 0.03924115377981591, 0.7404261864223085, 0.04446605270215584]
317;2;[0.5125246117909676, 0.21365205754078087, 0.166392389717577, 0.10743100122996913]
318;2;[0.6075793961987239, 0.2235159687408689, 0.056513687192347645, 0.11239088726367463]
319;2;[0.4925650184486391, 0.1245399253257945, 0.23267123976539794, 0.15022384309667994]
320;2;[0.052721328224798074, 0.06769552544217754, 0.7747342627826804, 0.10484888088680239]
321;2;[0.30635518915100723, 0.3471459086754588, 0.1359442911151399, 0.21055463700546762]
322;2;[0.32082708414743255, 0.28312890802535656, 0.16132198897766936, 0.23472210895164106]
323;2;[0.2603928339161033, 0.42931520401536527, 0.033105233790173605, 0.2771867288456104]
324;2;[0.4347760331571496, 0.1929306952012075, 0.12456540421001419, 0.24772791629758611]
325;2;[0.31573875327050815, 0.26175662019922835, 0.1915052343180057, 0.23099940655683138]
326;2;[0.4759045191388973, 0.23929983458549484, 0.1644682107270637, 0.12032751343280952]
