confidence_per_choice;id
[0.003773231458171359, 0.7190507675907164, 0.01025670650731723, 0.2645240103220286];('abstract_algebra', 0)
[0.5062341785697758, 0.2110298146872442, 0.2110298146872442, 0.06851135002438913];('abstract_algebra', 1)
[0.027554906389284133, 0.007894612857563404, 0.0514793424692034, 0.9124932603438539];('abstract_algebra', 2)
[0.09366843026394119, 0.004115502621903146, 0.012676640517752405, 0.8887013026866221];('abstract_algebra', 3)
[0.05214626667958081, 0.5606251672609625, 0.3000810457780242, 0.040611553324307846];('abstract_algebra', 4)
[0.19631341964130905, 0.09273190434726915, 0.6046879028478761, 0.10507901396104893];('abstract_algebra', 5)
[0.9326520151507588, 0.008069020905541723, 0.046434009295776575, 0.011740356141937991];('abstract_algebra', 6)
[0.015869150766530515, 0.0006153137499343848, 0.9817894078877687, 0.0006972418238888962];('abstract_algebra', 7)
[0.0007837345778577675, 0.9739063565870368, 0.012259671496338671, 0.010819122122223529];('abstract_algebra', 8)
[0.14677076609584142, 0.0890209695866393, 0.45208581360343153, 0.31071371426315125];('abstract_algebra', 9)
[0.8158977635046585, 0.005497474822222795, 0.16065980258911033, 0.01693341457391331];('abstract_algebra', 10)
[0.001161092665163425, 0.003576417190391524, 0.9916411699211695, 0.0027853165084669525];('abstract_algebra', 11)
[0.13202350994016993, 0.048568735058282075, 0.7597428435973711, 0.055035586998704866];('abstract_algebra', 12)
[0.1816222528682698, 0.4937004696156115, 0.2058049748801919, 0.11015946485068641];('abstract_algebra', 13)
[0.08001531281589622, 0.11642159318511874, 0.2792808835760696, 0.5217653817290911];('abstract_algebra', 14)
[0.05115900733003722, 0.016608901917170807, 0.9068151701208673, 0.024165803934141986];('abstract_algebra', 15)
[0.004547366188872335, 0.004547366188872335, 0.9819577747718296, 0.007497339361256395];('abstract_algebra', 16)
[0.00522376876539526, 0.02341131296353661, 0.6841788333475798, 0.2852081787904237];('abstract_algebra', 17)
[1.8916574381635516e-05, 3.11881585517836e-05, 5.142058039829372e-05, 0.9995279157584224];('abstract_algebra', 18)
[0.5555175701181355, 0.006171243866879441, 0.432637518617928, 0.004241429746510782];('abstract_algebra', 19)
[0.0245602514290721, 0.38418697208808134, 0.20564046749825185, 0.38418697208808134];('abstract_algebra', 20)
[0.10766990789317481, 0.7955790725747244, 0.034955301257765456, 0.044883495262947826];('abstract_algebra', 21)
[0.0011661952293038763, 0.001497424315246166, 0.000429019249253112, 0.9959994311103362];('abstract_algebra', 22)
[0.0010558302159627772, 0.0009317668952423753, 0.2012056003963178, 0.7957835985068353];('abstract_algebra', 23)
[0.37563524279262445, 0.002868011154433088, 0.0004398237554989712, 0.6193178332739164];('abstract_algebra', 24)
[0.00667742588198189, 0.00012230132116066765, 0.9910178098260176, 0.0004837111085049904];('abstract_algebra', 25)
[0.006558669442524381, 0.013884703318781156, 0.9733929530073702, 0.005107896897744483];('abstract_algebra', 26)
[0.007095099770577726, 0.2662416229422011, 0.0009602173370431623, 0.7237197440547007];('abstract_algebra', 27)
[0.0863449297684429, 0.06724549891790878, 0.6380075869595724, 0.20713074347274915];('abstract_algebra', 28)
[0.9955452933286921, 0.001496741860465966, 0.0009078198280479367, 0.0011656637329866457];('abstract_algebra', 29)
[0.0051241708890071265, 0.0018850771231149145, 0.015783557509055038, 0.976494132537877];('abstract_algebra', 30)
[0.001688562414744661, 0.9911613668421169, 0.000797620406940979, 0.005201138400346222];('abstract_algebra', 31)
[0.9965376746744372, 0.0008019466179370753, 0.00022976155286477825, 0.0016977210034952667];('abstract_algebra', 32)
[0.007559013898560998, 0.0011592123257941752, 0.9900353347498008, 0.0003321198919194887];('abstract_algebra', 33)
[0.011115863808257163, 0.28668183773789185, 0.012595923878828125, 0.6877139777785132];('abstract_algebra', 34)
[0.0002936501425721692, 0.9919116814817228, 0.0024587037135317407, 0.003577392794278572];('abstract_algebra', 35)
[0.1566472507591742, 0.04488018875746447, 0.702044229780799, 0.09501136034513225];('abstract_algebra', 36)
[0.0020474303932829442, 0.05983468683562622, 0.0004031629486053264, 0.9359720149430549];('abstract_algebra', 37)
[0.009492088113186657, 0.2160389039207946, 0.7540498668377208, 0.015649807575570687];('abstract_algebra', 38)
[0.1460761790656433, 0.08859969181889109, 0.7418360707539268, 0.022401510267913524];('abstract_algebra', 39)
[0.0011650591448513529, 0.002794831598594345, 0.9950287750626382, 0.00013914640552569073];('abstract_algebra', 40)
[0.4526940796517796, 0.3525585247387199, 0.1296990330611084, 0.06126548514091867];('abstract_algebra', 41)
[0.08328325864410072, 0.10693782088360437, 0.47926209162606526, 0.3293916776722567];('abstract_algebra', 42)
[0.0019196564610427518, 0.0024648876872877348, 0.9944065722401424, 0.000549990784412405];('abstract_algebra', 43)
[0.5918599574488747, 0.005120592565201777, 0.3589812104489571, 0.042874196626901104];('abstract_algebra', 44)
[0.0002005792153837995, 0.9858000086318579, 0.009664443209936202, 0.00355534996730447];('abstract_algebra', 45)
[0.008663696201320304, 0.25319031638179174, 0.36838973659997315, 0.36838973659997315];('abstract_algebra', 46)
[0.08017566399490093, 0.1497878779990233, 0.7606855884988499, 0.006581219268691615];('abstract_algebra', 47)
[0.00754430417917971, 0.0014855615741722788, 0.9881090382432802, 0.0019074988192918575];('abstract_algebra', 48)
[0.07374885878974326, 0.02394274897095267, 0.699709627871073, 0.20047015881984462];('abstract_algebra', 49)
[0.006279912169408601, 0.34287162769381985, 0.00913721829104588, 0.640568532357185];('abstract_algebra', 50)
[0.18627703160922252, 0.2110795302098708, 0.5737736855287396, 0.025209854833309585];('abstract_algebra', 51)
[0.4273618077769115, 0.09535730292684641, 0.17815089570472062, 0.293721171142653];('abstract_algebra', 52)
[0.14140998951644448, 0.019137760983694446, 0.8137583040852737, 0.02457337152155866];('abstract_algebra', 53)
[0.00012309138589275046, 0.9974198329728245, 0.0007083420186516757, 0.0001580524680616105];('abstract_algebra', 54)
[0.9950048161731119, 0.002176564105695585, 0.0016951098299208336, 0.0004285908842418361];('abstract_algebra', 55)
[0.03611419633856988, 0.11123955604719682, 0.7253730672451969, 0.1260509308547216];('abstract_algebra', 56)
[0.03908353557948201, 0.785013726784705, 0.13641492690062684, 0.0344910990909477];('abstract_algebra', 57)
[0.06861282892858087, 0.08810061625514576, 0.4474118467774291, 0.3948395689607348];('abstract_algebra', 58)
[0.04630724564596314, 0.08651332447789152, 0.5641378076692214, 0.3019612088145988];('abstract_algebra', 59)
[0.1188323504101216, 0.0014958785299653708, 0.00048564065562163876, 0.8780589297163681];('abstract_algebra', 60)
[0.0022860763571882596, 0.007979190513532063, 0.06680894420804151, 0.9222690609699258];('abstract_algebra', 61)
[0.9949741318077335, 0.001920751548059429, 0.0016950572917970128, 0.0008006883696246752];('abstract_algebra', 62)
[0.9226898471021063, 0.0149138945725338, 0.0022871198076996795, 0.05898558320865935];('abstract_algebra', 63)
[0.22109395059316655, 0.7716937363885404, 0.005199630720506805, 0.0009035603347885467];('abstract_algebra', 64)
[0.005855635087053463, 0.043267616153104704, 0.8690532759216893, 0.08083454896576699];('abstract_algebra', 65)
[0.004527504210046022, 0.01580254243441297, 0.0011447323344723243, 0.9776686281926623];('abstract_algebra', 66)
[0.8211016799107, 0.019310461781075164, 0.011712387123431114, 0.1259200284044388];('abstract_algebra', 67)
[0.5374659006093742, 0.15398656785168227, 0.1977226669500715, 0.10583331716227981];('abstract_algebra', 68)
[0.06674193480641015, 0.006207968455044484, 0.9213440315440294, 0.004834770694071224];('abstract_algebra', 69)
[0.03299571976687121, 0.07915261695540916, 0.7509791875721635, 0.1305006032059627];('abstract_algebra', 70)
