id;amount_answer_tokens;confidence_per_choice
('abstract_algebra', 0);2;[0.09928284272994004, 0.3926712602665703, 0.23816715853967405, 0.2698787472705532]
('abstract_algebra', 1);2;[0.22592201667507275, 0.328714594635461, 0.2900896116001452, 0.15527377990361274]
('abstract_algebra', 2);2;[0.19460726087481076, 0.11803528439416908, 0.46683855013919334, 0.22051891661586412]
('abstract_algebra', 3);2;[0.23376161514389318, 0.08599608209493674, 0.3401211431016487, 0.3401211431016487]
('abstract_algebra', 4);2;[0.21926600653220318, 0.3615085289111166, 0.24846093611210665, 0.1707645375882196]
('abstract_algebra', 5);2;[0.21316884073781095, 0.07842043400579007, 0.3982518486965878, 0.3101588331376296]
('abstract_algebra', 6);2;[0.23252428235689634, 0.08554089285497603, 0.2985670885433319, 0.38336773027609755]
('abstract_algebra', 7);2;[0.21852768838331504, 0.10322517084008921, 0.317955910454085, 0.3602912480745008]
('abstract_algebra', 8);2;[0.09364255071091303, 0.4196767960396769, 0.28843936247541546, 0.1982412814106561]
('abstract_algebra', 9);2;[0.24846093611210665, 0.21926600653220318, 0.3615085289111166, 0.1707645375882196]
('abstract_algebra', 10);2;[0.33136355397924594, 0.08378182705253684, 0.29242731001610794, 0.29242731001610794]
('abstract_algebra', 11);2;[0.3180722948749905, 0.10326295532949825, 0.4084128866203801, 0.17025183092710092]
('abstract_algebra', 12);2;[0.22787345965686298, 0.25821445830516015, 0.3756998423577525, 0.13821223981667727]
('abstract_algebra', 13);2;[0.22368178988359605, 0.3254550838870647, 0.25346467418581575, 0.1973984867368518]
('abstract_algebra', 14);2;[0.1806954487686518, 0.23201754889874657, 0.38253226804507057, 0.20475476824841377]
('abstract_algebra', 15);2;[0.18511291768883772, 0.07716654473635037, 0.3458364601406548, 0.39188404982249014]
('abstract_algebra', 16);2;[0.2066303254203516, 0.14201480733449734, 0.38603627014947645, 0.26531858969819055]
('abstract_algebra', 17);2;[0.16740508690355188, 0.27600432760128946, 0.45505423284487745, 0.10153631779886205]
('abstract_algebra', 18);2;[0.0499955162377616, 0.10584050870590055, 0.1539970498437861, 0.6901668951492024]
('abstract_algebra', 19);2;[0.20268234049145095, 0.08449056981043337, 0.37866044069613275, 0.33416668596354104]
('abstract_algebra', 20);2;[0.2096519959741259, 0.09903257880796688, 0.345657705207279, 0.345657705207279]
('abstract_algebra', 21);2;[0.2530085614405096, 0.2866962600089765, 0.3248694235292164, 0.13542572402418188]
('abstract_algebra', 22);2;[0.30595215988328534, 0.07735681121882798, 0.2700018334360662, 0.3466892166841991]
('abstract_algebra', 23);2;[0.059609357465275334, 0.04096887230150234, 0.8228818340988695, 0.07653993005783868]
('abstract_algebra', 24);2;[0.12994277775146632, 0.06955335684497553, 0.40025193342527765, 0.40025193342527765]
('abstract_algebra', 25);2;[0.26411158731134593, 0.05200664889863985, 0.5591242347257193, 0.12475746516496833]
('abstract_algebra', 26);2;[0.09248728185795486, 0.07202916753512098, 0.46968920088013505, 0.36579429564259186]
('abstract_algebra', 27);2;[0.4324113981496644, 0.20425668150987936, 0.20425668150987936, 0.15907526350746057]
('abstract_algebra', 28);2;[0.23488518320508883, 0.0762560542734501, 0.38726019772252646, 0.3015985452386907]
('abstract_algebra', 29);2;[0.2484150015197958, 0.07117209803182764, 0.3614416944736703, 0.3189711758379417]
('abstract_algebra', 30);2;[0.31894505419476876, 0.0806419385865283, 0.2814680224215593, 0.31894505419476876]
('abstract_algebra', 31);2;[0.15949496088728912, 0.7148068655883689, 0.040326641443636034, 0.08537150060611086]
('abstract_algebra', 32);2;[0.3466892166841991, 0.07735681121882798, 0.30595215988328534, 0.2700018334360662]
('abstract_algebra', 33);2;[0.3166204333124934, 0.0706475679912819, 0.5220188120258525, 0.0907132729279813]
('abstract_algebra', 34);2;[0.20268234049145095, 0.08449056981043337, 0.37866044069613275, 0.33416668596354104]
('abstract_algebra', 35);2;[0.07504598595851167, 0.4318598316203397, 0.2619362285760714, 0.23115791039307362]
('abstract_algebra', 36);2;[0.2979490694305054, 0.2979490694305054, 0.33762052711787766, 0.06648143150330806]
('abstract_algebra', 37);2;[0.36385826898946205, 0.22069119593207526, 0.22069119593207526, 0.19475929683774645]
('abstract_algebra', 38);2;[0.2462747286999571, 0.3583276158958643, 0.2790658278558087, 0.11633194462322737]
('abstract_algebra', 39);2;[0.2148751686355395, 0.05432895078628654, 0.2759051779430973, 0.45489073557108833]
('abstract_algebra', 40);2;[0.4266954766909452, 0.33231077137993453, 0.15697249351544712, 0.08402133113338875]
('abstract_algebra', 41);2;[0.1520553818241697, 0.36476189877273435, 0.36476189877273435, 0.11842083631802021]
('abstract_algebra', 42);2;[0.24968774666657628, 0.10408533836440474, 0.2829332838849725, 0.36329352773523294]
('abstract_algebra', 43);2;[0.11754113844567156, 0.05552250237283623, 0.46488422065206053, 0.3620521950813645]
('abstract_algebra', 44);2;[0.12389953367509528, 0.05852599560832402, 0.5552791858916575, 0.26229531484847934]
('abstract_algebra', 45);2;[0.16855627140146684, 0.07026470772589427, 0.404345451007324, 0.3568336293570758]
('abstract_algebra', 46);2;[0.13859319894276648, 0.057774240824986944, 0.4268971319740091, 0.3767353966893103]
('abstract_algebra', 47);2;[0.35160430610316945, 0.27382970892442626, 0.27382970892442626, 0.1007363082865522]
('abstract_algebra', 48);2;[0.25277935146678165, 0.09299231547173073, 0.2864365310818192, 0.36779178617692415]
('abstract_algebra', 49);2;[0.16794273140239577, 0.31375832902265144, 0.40287369317570215, 0.11542523874373854]
('abstract_algebra', 50);2;[0.17746227452741045, 0.06528472238215684, 0.33154317698256186, 0.42570984060072703]
('abstract_algebra', 51);2;[0.35581604550952667, 0.27710981487219, 0.27710981487219, 0.089964385127472]
('abstract_algebra', 52);2;[0.3509605027243739, 0.18785562004199133, 0.18785562004199133, 0.2733283143488763]
('abstract_algebra', 53);2;[0.24062298460971357, 0.10030659530295309, 0.3089660280781355, 0.35010437676694084]
('abstract_algebra', 54);2;[0.11538358170715174, 0.3554064524628791, 0.3136450934570701, 0.21556491007843676]
('abstract_algebra', 55);2;[0.22777916356594746, 0.0652598229864458, 0.33141672741736855, 0.3755443296092742]
('abstract_algebra', 56);2;[0.12276379058517335, 0.057989508560138174, 0.48554018162046453, 0.33370658114042834]
('abstract_algebra', 57);2;[0.26621290117192314, 0.34182413135493117, 0.26621290117192314, 0.12575007042176578]
('abstract_algebra', 58);2;[0.07987021029670828, 0.05489393923170791, 0.4056144448273868, 0.4596213806977129]
('abstract_algebra', 59);2;[0.21212037408055526, 0.08842491701310883, 0.3497273726954796, 0.3497273726954796]
('abstract_algebra', 60);2;[0.07975900317240409, 0.04269191797531168, 0.5200940329050826, 0.3574550527788224]
('abstract_algebra', 61);2;[0.17125134862094024, 0.08089340920032327, 0.46550945680193184, 0.2823457411074272]
('abstract_algebra', 62);2;[0.2212108196255942, 0.09221438904386342, 0.3647149836257265, 0.32185984337589507]
('abstract_algebra', 63);2;[0.30534906491270053, 0.16344157668210996, 0.3460058205512285, 0.185203569784136]
('abstract_algebra', 64);2;[0.1815483079051449, 0.1602158193957648, 0.633665895705266, 0.024569891671470556]
('abstract_algebra', 65);2;[0.3755443296092742, 0.0652598229864458, 0.22777916356594746, 0.33141672741736855]
('abstract_algebra', 66);2;[0.17524285699271155, 0.08277887411814397, 0.37098913116482296, 0.37098913116482296]
('abstract_algebra', 67);2;[0.30154422462180197, 0.04080956818267641, 0.019277075041300253, 0.6383691095089286]
('abstract_algebra', 68);2;[0.3615085289111166, 0.21926600653220318, 0.1707645375882196, 0.24846093611210665]
('abstract_algebra', 69);2;[0.19198062515876418, 0.09068522609931036, 0.35866702685817203, 0.35866702685817203]
('abstract_algebra', 70);2;[0.3342399918256222, 0.20272680274433982, 0.20272680274433982, 0.2603063673675745]
('abstract_algebra', 71);2;[0.07714128850156818, 0.44391741232257187, 0.2692495209539346, 0.2096917377605249]
('abstract_algebra', 72);2;[0.44827808181937423, 0.21175158479974995, 0.23994598075028556, 0.10002436614930454]
('abstract_algebra', 73);2;[0.11355240209162053, 0.30866743118352696, 0.44910843557533664, 0.12867172877214206]
('abstract_algebra', 74);2;[0.19404838918268597, 0.0808914034300557, 0.36253011863678763, 0.36253011863678763]
('abstract_algebra', 75);2;[0.32199615779671403, 0.07184705425635989, 0.2841606118997408, 0.32199615779671403]
('abstract_algebra', 76);2;[0.23376161514389318, 0.08599608209493674, 0.3401211431016487, 0.3401211431016487]
('abstract_algebra', 77);2;[0.20258141838675897, 0.428864866090188, 0.2601196901572519, 0.10843401939709985]
('abstract_algebra', 78);2;[0.18511291768883772, 0.07716654473635037, 0.39188404982249014, 0.3458364601406548]
('abstract_algebra', 79);2;[0.17851150751804348, 0.06567072145696914, 0.37790886438125165, 0.37790886438125165]
('abstract_algebra', 80);2;[0.14993438753337368, 0.0708239897764751, 0.3174111008989633, 0.4618304542397426]
('abstract_algebra', 81);2;[0.20654245622544543, 0.06705451802784479, 0.34053094088154195, 0.3858721088813101]
('abstract_algebra', 82);2;[0.20268234049145095, 0.08449056981043337, 0.37866044069613275, 0.33416668596354104]
('abstract_algebra', 83);2;[0.1897270646870895, 0.07909000737313514, 0.4551315952027127, 0.2760512502404273]
('abstract_algebra', 84);2;[0.13811802817443183, 0.057576160178806776, 0.5462673656883105, 0.25803844778539203]
('abstract_algebra', 85);2;[0.13468956369597343, 0.07209412827050626, 0.3231034667054784, 0.4701127981107544]
('abstract_algebra', 86);2;[0.27382967628138316, 0.1007363082865522, 0.27382967628138316, 0.3516042641886724]
('abstract_algebra', 87);2;[0.28012883938523575, 0.24721283308208816, 0.28012883938523575, 0.19252954798963076]
('abstract_algebra', 88);2;[0.33416668596354104, 0.37866044069613275, 0.20268234049145095, 0.08449056981043337]
('abstract_algebra', 89);2;[0.19758376837832042, 0.06414606556078885, 0.3691350765270217, 0.3691350765270217]
('abstract_algebra', 90);2;[0.25277935146678165, 0.09299231547173073, 0.2864365310818192, 0.36779178617692415]
('abstract_algebra', 91);2;[0.18399007226031008, 0.6421884146792551, 0.08691075617217286, 0.08691075617217286]
('abstract_algebra', 92);2;[0.18398991872709355, 0.0869106732876564, 0.5667288476942528, 0.1623705333834515]
('abstract_algebra', 93);2;[0.20055314952024925, 0.1769875332552052, 0.3306562435199381, 0.2918031107266031]
('abstract_algebra', 94);2;[0.24265448631321374, 0.061352662239641344, 0.24265448631321374, 0.453338290128521]
('abstract_algebra', 95);2;[0.3431547525213794, 0.08676309858301541, 0.2672491899783244, 0.3028330062073007]
('abstract_algebra', 96);2;[0.37992544897016156, 0.15837648998496562, 0.43051193478125804, 0.031186183673582422]
('abstract_algebra', 97);2;[0.1288765120215288, 0.509716523209014, 0.2728315780905601, 0.0885754450003726]
('abstract_algebra', 98);2;[0.2436372297067725, 0.31283639539488556, 0.1674492558917981, 0.2760771499517163]
('abstract_algebra', 99);2;[0.19758376837832042, 0.06414606556078885, 0.3691350765270217, 0.3691350765270217]
('computer_security', 29);2;[0.3756998423577525, 0.25821445830516015, 0.13821223981667727, 0.22787345965686298]
('computer_security', 30);2;[0.3347400954597267, 0.09590464305064964, 0.13954043226071838, 0.42981481617372863]
('computer_security', 31);2;[0.005572516651870611, 0.005572516651870611, 0.3447594794594851, 0.6440954845910788]
('computer_security', 32);2;[0.28960097377627986, 0.0829720780533282, 0.37185501102626345, 0.25557196234304963]
('computer_security', 33);2;[0.02408233067148671, 0.05098229443160929, 0.9036827780195839, 0.021252582224605018]
('computer_security', 34);2;[0.017502399226242974, 0.022473530817618485, 0.004425299545976581, 0.9555987506100544]
('computer_security', 35);2;[0.283878779710909, 0.08133263211399264, 0.5303553825956981, 0.10443316684048018]
('computer_security', 36);2;[0.4240883732840218, 0.01863314381806078, 0.22699816203244472, 0.3302803768913184]
('computer_security', 37);2;[0.3106864910843689, 0.08901315940413625, 0.019861520513162634, 0.5804387809971744]
('computer_security', 38);2;[0.2902134047529557, 0.4784810419781954, 0.13708710556238649, 0.09421849791351448]
('computer_security', 39);2;[0.00278866543902075, 0.0019166198583738811, 0.9928337230552462, 0.0024609886122805226]
('computer_security', 40);2;[0.055152150511736095, 0.8627247109428247, 0.04867160199748651, 0.033451470234453745]
('computer_security', 41);2;[0.012209127384139488, 0.9698911547938585, 0.008391202354512337, 0.009508477967386365]
('computer_security', 42);2;[0.15326422686444988, 0.7783399674271091, 0.03419787556199419, 0.03419787556199419]
('computer_security', 43);2;[0.00963961762582395, 0.0035462171452945003, 0.0035462171452945003, 0.9832679563943183]
('computer_security', 44);2;[0.2459671585385919, 0.10253435425993304, 0.4055312861762471, 0.2459671585385919]
('computer_security', 45);2;[0.24054265275145253, 0.5770318268307663, 0.05367232063095975, 0.1287532039314899]
('computer_security', 46);2;[0.003129268985992137, 0.9831869405828039, 0.010922221967261413, 0.0027615701874920988]
('computer_security', 47);2;[0.0365789574520191, 0.008161870580272977, 0.9433837570472497, 0.011875451621522058]
('computer_security', 48);2;[0.9891976783013119, 0.0066651626639697495, 0.0024519763161379533, 0.0016852170339309988]
('computer_security', 49);2;[0.040917653011926944, 0.11122571264551352, 0.6400597264047151, 0.20779696324116884]
('computer_security', 50);2;[0.07131273805931418, 0.0336857522436012, 0.8687670654570118, 0.026234490225665947]
('computer_security', 51);2;[0.47495157861080617, 0.19798928611027722, 0.03898640200045716, 0.28807271147684005]
('computer_security', 52);2;[0.9020828217767206, 0.06534665410496063, 0.021214952488788102, 0.011355548482484637]
('computer_security', 53);2;[0.2532876741018802, 0.22352558785776572, 0.4176007758979319, 0.10558599879894896]
('computer_security', 54);2;[0.13151786071259078, 0.8576041680202764, 0.005778491516421643, 0.005099500864853461]
('computer_security', 55);2;[0.019474489652983748, 0.025005739691453567, 0.9383335362252645, 0.01718618089567825]
('computer_security', 56);2;[0.9938740423022376, 0.003584468758399738, 0.0019186278681027349, 0.0006228872713220433]
('computer_security', 57);2;[0.16947272555470722, 0.5220127135712873, 0.11647678732123509, 0.1920377567993353]
('computer_security', 58);2;[0.14336460392330047, 0.3035028688872966, 0.05274089037506894, 0.500391635652998]
('computer_security', 59);2;[0.01791860155639346, 0.0027479065475882023, 0.0010108983251180953, 0.978322536249991]
('computer_security', 60);2;[0.984552865482642, 0.01239369033855402, 0.001900633970955262, 0.0011527927762757372]
('computer_security', 61);2;[0.4552764544134387, 0.04234730685690792, 0.1478066242554841, 0.3545696592111588]
('computer_security', 62);2;[0.328714594635461, 0.2900896116001452, 0.15527377990361274, 0.22592201667507275]
('computer_security', 63);2;[0.5276550277572124, 0.03822320428691413, 0.023183545312472784, 0.4109381488088809]
('computer_security', 64);2;[0.01794812917127858, 0.013978017053258483, 0.10328437678324764, 0.864789434499408]
('computer_security', 65);2;[0.41166571979701105, 0.05571289346678521, 0.24968786572700022, 0.28293341879810774]
('computer_security', 66);2;[0.04645675414501668, 0.9331088020457667, 0.0133100829091018, 0.007124373991632026]
('computer_security', 67);2;[0.25732885584886667, 0.4807535946703042, 0.22709191823226266, 0.03482567359125985]
('computer_security', 68);2;[0.005174550518208378, 0.9860945820821205, 0.003556413093726888, 0.005174550518208378]
('computer_security', 69);2;[0.15565961979061044, 0.7905048235826072, 0.014478600025549716, 0.03935691535097846]
('computer_security', 70);2;[0.2436372297067725, 0.1674492558917981, 0.31283639539488556, 0.2760771499517163]
('computer_security', 71);2;[0.007508229593313549, 0.9833838006200004, 0.004553971448506384, 0.004553971448506384]
('computer_security', 72);2;[0.007506081778858075, 0.005845742367172673, 0.9831025968779796, 0.0035456219744713323]
('computer_security', 73);2;[0.015631848405389843, 0.006516323897579081, 0.9671082514029155, 0.010743601816710194]
('computer_security', 74);2;[0.01916145656151823, 0.9232506184128483, 0.01162201088931262, 0.04596594474184982]
('computer_security', 75);2;[0.29514401570091436, 0.2028493176905528, 0.3789724177432599, 0.12303433048110857]
('computer_security', 76);2;[0.10169653252826663, 0.029136544393396746, 0.01767221170605646, 0.8514946798219539]
