id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('abstract_algebra', 0);-1.6981298974148789;0.8655567357146633;0.8683563978673304;-11.605146572535212;-10333.070327289111;-183.69825850464113;-8.465730104693089
('abstract_algebra', 1);-1.8246290862529313;0.8626149913069853;0.8636580448241521;-11.605146572535212;-21220.308245199878;-208.21568881483572;-8.021752290886127
('abstract_algebra', 2);-1.6390804766363039;0.8656701268300413;0.8683658721034578;-11.605146572535212;-13229.837500302197;-216.62074056802868;-8.027649226587467
('abstract_algebra', 3);-1.2969587836747496;0.8766632287834507;0.8883156613763972;-11.605146572535212;-14942.79352108889;-200.0015024627855;-5.779973768836456
('abstract_algebra', 4);-1.4883078462472668;0.862084970154354;0.8669238186251608;-11.605146572535212;-8491.217327139044;-222.9304852582387;-5.866683986063638
('abstract_algebra', 5);-1.2503918249896258;0.8620783523161031;0.88240454992716;-11.605146572535212;-13050.861193936516;-219.26833056853647;-5.6210714091951814
('abstract_algebra', 6);-1.2635417186030655;0.8622714476547684;0.8805298283181553;-11.605146572535212;-21498.530619954483;-197.9958972710385;-5.858071836760654
('abstract_algebra', 7);-1.549203372937748;0.8716309160917122;0.8823234271172646;-11.605146572535212;-25816.683534016036;-208.7549241822679;-8.603014115784218
('abstract_algebra', 8);-1.7245299204015605;0.8655020032112895;0.8656254539752315;-11.605146572535212;-10333.070327289111;-176.31149221527295;-8.586061640526582
('abstract_algebra', 9);-1.7152820595154752;0.8642600726857295;0.8642160224047952;-11.605146572535212;-13229.837500302197;-208.2528814871024;-8.954315497798968
('abstract_algebra', 10);-1.4009397877001872;0.8710445099971647;0.8815071868506067;-11.605146572535212;-16203.106621369292;-228.79176503589218;-6.838851951855347
('abstract_algebra', 11);-1.9919596349766184;0.8629382982485585;0.8726112707257229;-13.725688846943921;-28017.239688187874;-191.39114648367666;-7.192973184828542
('abstract_algebra', 12);-2.0515207800011974;0.8536527087806107;0.8594871655334019;-11.605146572535212;-12358.720292791137;-194.40595353061602;-9.846626065309763
('abstract_algebra', 13);-1.278287725030223;0.8552428505844079;0.8642517692806515;-11.605143779935322;-16055.011882553352;-217.4275705437892;-4.302711648569381
('abstract_algebra', 14);-1.711538656748543;0.8671107778572418;0.8709790931248945;-11.605146572535212;-7261.486953519615;-175.7002528709431;-8.522297896348558
('abstract_algebra', 15);-1.5572157085686407;0.8750635785856783;0.8807968771057783;-12.276187897202737;-31687.48321231814;-204.86379997128165;-9.05064982345706
('abstract_algebra', 16);-1.6066091113857068;0.8757310365338775;0.8753796978607951;-11.605146572535212;-18210.86046230366;-171.09807790735664;-7.857139629528873
('abstract_algebra', 17);-1.7215900449966346;0.8605913824993591;0.8634242020977579;-12.586077129055878;-24404.490943473364;-198.69891294812106;-8.097598244759451
('abstract_algebra', 18);-1.7183708108411264;0.8660378833599607;0.87336620096772;-11.605146572535212;-4844.443530549092;-173.4809714466569;-7.180540620287088
