confidence_per_choice;id
[0.00031883660554086725, 0.21207155104556533, 0, 0];('easy', 0)
[0.0017584144070663433, 0.2609717749436729, 0.00018533551496320303, 0.00023797551182766394];('easy', 1)
[0.0011722455065942868, 0, 0, 0.4729175622145291];('easy', 2)
[0.29428958222036905, 0, 0.0005681124057974672, 0.011410842703166004];('easy', 3)
[0.00039095126690347497, 0, 0.26003799510788234, 0];('easy', 4)
[0.0005961650270650166, 0, 0.14587675503102482, 0];('easy', 5)
[0.11569827963462344, 0, 0, 0];('easy', 6)
[0.00036646038223137766, 0, 0.11513845691296846, 0];('easy', 7)
[0, 0.05916105784265153, 0, 0];('easy', 8)
[0.0072711417279796116, 0, 0.04184252166941265, 0.0072711417279796116];('easy', 9)
[0.17623482276040708, 0, 0.00020634973784509816, 0.00012515744262671635];('easy', 10)
[0.31429064942282314, 0, 0, 0];('easy', 11)
[0.0009228685423435573, 0.17586759342721478, 0.00026440626425280065, 0];('easy', 12)
[0.018811630571622634, 0.13900019360607851, 0, 0.0012025873082545488];('easy', 13)
[0.17969195602641758, 0, 3.656164665097511e-05, 0];('easy', 14)
[0.004983093446799082, 0.028675729720562537, 0, 0.00019321550095107958];('easy', 15)
[0.025642549527090257, 0, 0.004456006951445821, 0.05428527777484141];('easy', 16)
[0.14499221678607438, 0, 0.0003593998158019565, 0];('easy', 17)
[0.0024971463979640883, 0.17506345705012713, 0, 0.00012432553915695235];('easy', 18)
[0.11731453098011621, 0, 0, 0];('easy', 19)
[0.002826054820772964, 0.016262822634158992, 0.056762828449587875, 0];('easy', 20)
[0.00032158283314407575, 0.028947957213392415, 0, 0.00019504984793913398];('easy', 21)
[0.0003442179468902608, 0.17830928971403634, 0, 0];('easy', 22)
[0.00020202922396422038, 0, 0, 0.17254480844405554];('easy', 23)
[0.14042031612801562, 0, 0, 0];('easy', 24)
[0.09454622411664713, 0, 0, 0];('easy', 25)
[0.17620224108032023, 0, 0, 0.00020631156403016465];('easy', 26)
[0.00042138602847694107, 0, 0, 0.21828336688711467];('easy', 27)
[0.0897988641084066, 0, 0.004470822186721762, 0.0009975752705183802];('easy', 28)
[0.0004983164571693626, 0.42559153675648187, 0.000235388139288992, 0];('easy', 29)
[0.05881650436263138, 0, 0, 0];('easy', 30)
[0.29099404206077134, 0, 0, 0.00016094429484205943];('easy', 31)
[0.000889484913659805, 0, 0.21764973035154528, 0.0004201629223806212];('easy', 32)
[0.09385538155773127, 0, 0, 4.042750549887769e-05];('easy', 33)
[0.1159881150587619, 0, 0, 4.996102726863197e-05];('easy', 34)
[0.0008776243255230826, 0.022634235071259116, 0.0001525082399141832, 0.0001525082399141832];('easy', 35)
[8.105586016779412e-05, 0.1465524855348352, 0, 0];('easy', 36)
[0.21271118506778314, 0, 0.00011764721779197202, 0.00015106201784749034];('easy', 37)
[0.003678236387671409, 0, 4.086151529747857e-05, 0.0738793351625783];('easy', 38)
[0.002141151696208234, 0.00010660161505346388, 0.001298674150846004, 0.11690289368147329];('easy', 39)
[0.01914224673954568, 0, 0, 0.11015602431215153];('easy', 40)
[0.0015245255021863835, 0.1762111894136646, 0, 0];('easy', 41)
[0.11452357929001845, 0, 0, 0];('easy', 42)
[0.17994211248280592, 0, 0, 0];('easy', 43)
[0.0001391162858058585, 0.09253205558533349, 0, 0.00010834387232358797];('easy', 44)
[0.0003759922666262439, 0, 0, 0.09200227423717956];('easy', 45)
[0.00010396806502226203, 0, 0, 0.11401485470431498];('easy', 46)
[0.002306325564381004, 0, 0.046323787280266294, 0];('easy', 47)
[0.004437428382262521, 0, 0.11444281362204031, 0];('easy', 48)
[0, 0.05831991452217833, 0, 0];('easy', 49)
[0.11597533974299913, 0, 0, 0.00036912417220875217];('easy', 50)
[0.4244878215598136, 0, 0, 0.00011090111551416707];('easy', 51)
[0.00013559280760053722, 0, 0, 0.31478852174507166];('easy', 52)
[0.1300640620802213, 0, 0, 0.01370865128662151];('easy', 53)
[0.006128812795148875, 0, 0.05814857065456458, 0];('easy', 54)
