confidence_per_choice;id
[0.240241267597444, 0.011960906988804932, 0.7399952223126484, 0.007254656806681303];0
[0.3610316508492988, 0.2189767653667663, 0.3610316508492988, 0.02963527903034783];1
[0.13040651798855799, 0.27607060074817835, 0.3128289741750277, 0.27607060074817835];2
[0.04244904899482735, 0.5171353138407557, 0.3554215357021811, 0.07930526418142854];3
[0.07292810938453577, 0.3268411107490928, 0.5388699235504351, 0.05012270770248672];4
[0.010921711583300792, 0.6757024897481967, 0.2193684935723128, 0.07121852269893564];5
[0.21486827827976113, 0.10149657580507239, 0.312631500170847, 0.3542579007985565];6
[0.17347093348097495, 0.19656831992602508, 0.41613513654892065, 0.19656831992602508];7
[0.005565490179262629, 0.005565490179262629, 0.643283219584494, 0.3443246847954161];8
[0.4695625376098135, 0.36569567199151876, 0.10477356421658078, 0.056081247653593194];9
[0.0035764598248608846, 0.10451945193453813, 0.01602858090758222, 0.8751306826440589];10
[0.33005504629111715, 0.17666573556768483, 0.33005504629111715, 0.15590696443131105];11
[0.9751823162586162, 0.005798646511499378, 0.005798646511499378, 0.003103791815221816];12
[0.1425239918887276, 0.5636933227768277, 0.1615008409336206, 0.11099778325743595];13
[0.10328038762416072, 0.3604839735879185, 0.4628706119847174, 0.07098350312346148];14
[0.5431656436128879, 0.016402179246716525, 0.011273041945076053, 0.4230178285832007];15
[0.14614266204453996, 0.510088011251886, 0.2409485154695733, 0.08864000522203526];16
[0.027604025040300705, 0.040163619442543375, 0.9141198263851266, 0.016742687518417638];17
[0.27760044116817034, 0.10212350733996238, 0.31456251048038075, 0.27760044116817034];18
[0.07809622888799066, 0.7409564557517135, 0.08849462095477942, 0.08849462095477942];19
[0.26481708927933356, 0.09742077443018979, 0.0758713754136545, 0.5606177824036693];20
[0.031349444030402594, 0.20442405404516797, 0.0456131719172896, 0.7135100148438386];21
[0.10249062952152302, 0.315693363908411, 0.11613709829615902, 0.4593311615169474];22
[0.12389143999295386, 0.8078737550190793, 0.03549549184789768, 0.02439567099247243];23
[0.21737928309583124, 0.4061179668733013, 0.27912052455640723, 0.07057272060965081];24
[0.6691783256779976, 0.05492949703134138, 0.025946857156492528, 0.2461769558311081];25
[0.4202819369312827, 0.12041280531882849, 0.32731590159284973, 0.12041280531882849];26
