id;amount_answer_tokens;confidence_per_choice
0;2;[0.10030659530295309, 0.24062298460971357, 0.35010437676694084, 0.3089660280781355]
1;2;[0.18774992707474722, 0.2731745319889506, 0.08868678582967525, 0.45038866150373547]
2;2;[0.5918385796078378, 0.24671502561898292, 0.09076138575330951, 0.0706850382973233]
3;2;[0.2885095156942609, 0.19828949696584128, 0.22469143674624217, 0.2885095156942609]
4;2;[0.3306562435199381, 0.2918031107266031, 0.20055314952024925, 0.1769875332552052]
5;2;[0.2396835130117363, 0.50741000102763, 0.16473190879592284, 0.08817464733600211]
6;2;[0.4965193975783118, 0.08628212343119139, 0.2345391562031125, 0.18265927851189054]
7;2;[0.31680248766768937, 0.13206292484832874, 0.3589842488283645, 0.19215042184368702]
8;2;[0.2625790380265437, 0.43291964523434046, 0.1804677576708905, 0.12403356980060312]
9;2;[0.3749196370437372, 0.1562897571151856, 0.33086541840923883, 0.13792522655985004]
10;2;[0.2892011615023671, 0.2892011615023671, 0.3277078487815367, 0.09388987064464406]
11;2;[0.3543879533984978, 0.3543879533984978, 0.10153384859813512, 0.18969020218600127]
12;2;[0.2856304243986081, 0.2856304243986081, 0.3236616735561038, 0.10507756090932184]
13;2;[0.397306244000646, 0.24097841828166033, 0.273064321898354, 0.08865099528381248]
14;2;[0.24026529691239637, 0.44887469642285316, 0.1457282690423275, 0.1651317626334197]
15;2;[0.27949783759316, 0.1920958672230392, 0.35888232737887993, 0.1695240078236338]
16;2;[0.3286860294042198, 0.42204121586519255, 0.07333976637951507, 0.17593295363313752]
17;2;[0.1350433613310575, 0.08190793903793783, 0.36708591516024247, 0.41596281211313263]
18;2;[0.09716487170942428, 0.2992889106403439, 0.49344399305740494, 0.11010222406997076]
19;2;[0.2121819055908609, 0.5089979008101354, 0.11357278989244572, 0.16524743422774535]
20;2;[0.0934412517886483, 0.4745338319414088, 0.32614201511692725, 0.10588280991693463]
21;2;[0.5594256532638842, 0.2332033076795517, 0.09721360183500652, 0.11015744253639204]
22;2;[0.07733420303614424, 0.11252060147393071, 0.5042824099287246, 0.30586274277554604]
23;2;[0.2700018334360662, 0.3466892166841991, 0.30595215988328534, 0.07735681121882798]
24;2;[0.26560469658067953, 0.26560469658067953, 0.23439532204437094, 0.23439532204437094]
25;2;[0.34445453999083037, 0.34445453999083037, 0.1843732291353435, 0.126717758786726]
26;2;[0.20692350925285102, 0.3411591911130903, 0.3411591911130903, 0.11075817315684354]
27;2;[0.14127320746547709, 0.4930919741457446, 0.16008351649929417, 0.20555130397784513]
28;2;[0.2427814207984085, 0.5139682718634796, 0.05417186376160123, 0.1890783606329888]
29;2;[0.08227218914382468, 0.6079137484965834, 0.13564389205847496, 0.17417020502153033]
30;2;[0.16524743422774535, 0.2121819055908609, 0.5089979008101354, 0.11357278989244572]
31;2;[0.272322726447371, 0.11352100175120901, 0.4489842448272856, 0.16517208292686691]
32;2;[0.28661776651454357, 0.4725528082130909, 0.1054407963446989, 0.13538864632280398]
33;2;[0.10090661541912416, 0.10090661541912416, 0.39909340583287656, 0.39909340583287656]
34;2;[0.8514947686397749, 0.1016965567746123, 0.029136551340091087, 0.01767221170605646]
35;2;[0.8046699667632686, 0.1398306733005918, 0.024298927514774707, 0.03120044052722382]
36;2;[0.16292238167976952, 0.2370506665932144, 0.39083047624587686, 0.20919647902412533]
37;2;[0.5140406365823262, 0.18910498212531862, 0.16688456098890897, 0.12996982678068994]
38;2;[0.14649108988060305, 0.24152297585419455, 0.10068175551334316, 0.5113041743717752]
39;2;[0.4160513088692866, 0.252347874842793, 0.19652872253397205, 0.13507208397208476]
40;2;[0.22207301391426298, 0.6036570023335115, 0.09257380509639317, 0.081696096258037]
41;2;[0.11290062924787567, 0.39406196316417713, 0.18614169110621906, 0.30689576549091624]
42;2;[0.1940891527006787, 0.24921540517105967, 0.3626062749144883, 0.1940891527006787]
43;2;[0.4013462863273134, 0.08955245580544854, 0.45478492349591076, 0.05431631009856515]
44;2;[0.15032127671435436, 0.4086155705680066, 0.36060199686765626, 0.08046118131092374]
45;2;[0.5053559752439784, 0.30651387478480024, 0.060356160557203595, 0.12777399290227728]
46;2;[0.3251281484306725, 0.08220526963395686, 0.4730586364208479, 0.11960796155378155]
47;2;[0.09788982958974797, 0.3871617402677954, 0.4387117270711128, 0.07623667593922209]
48;2;[0.12433287275437051, 0.38297218670547184, 0.4339643409329252, 0.05873069049536923]
49;2;[0.09716487170942428, 0.49344399305740494, 0.2992889106403439, 0.11010222406997076]
50;2;[0.3395893577200089, 0.16041065425373588, 0.3395893577200089, 0.16041065425373588]
51;2;[0.4160513088692866, 0.252347874842793, 0.13507208397208476, 0.19652872253397205]
52;2;[0.2478896538647912, 0.1930566565451989, 0.15035267529454815, 0.4087009451133735]
53;2;[0.08955245580544854, 0.45478492349591076, 0.4013462863273134, 0.05431631009856515]
54;2;[0.42276112888289413, 0.2564175864021994, 0.19969821708331253, 0.12112307691198143]
55;2;[0.29148523886679106, 0.3742744552942573, 0.2270089322832124, 0.10723142678403949]
56;2;[0.3497273726954796, 0.21212037408055526, 0.3497273726954796, 0.08842491701310883]
57;2;[0.47713740150665607, 0.19890046085622, 0.28939846290940374, 0.0345637215574127]
58;2;[0.17108023605792425, 0.5269642570320088, 0.15097777841455956, 0.15097777841455956]
59;2;[0.10874980352020786, 0.23022333585890514, 0.552277072486617, 0.10874980352020786]
60;2;[0.12737429596551214, 0.2696513866750169, 0.5037750830442577, 0.09919920144110973]
61;2;[0.49720789584944947, 0.2661362086032976, 0.1257138284312462, 0.11094206420262603]
62;2;[0.2887495755735401, 0.3271961348848596, 0.3271961348848596, 0.05685815586266504]
63;2;[0.2582092870545058, 0.29258945419330135, 0.15661184922109814, 0.29258945419330135]
64;2;[0.2980747241354702, 0.2630500207883102, 0.2980747241354702, 0.140800529899101]
65;2;[0.03202664253627065, 0.5009810095421585, 0.390164402535336, 0.0768279215289754]
66;2;[0.22592201667507275, 0.2900896116001452, 0.328714594635461, 0.15527377990361274]
67;2;[0.21439138345148567, 0.3534716341512919, 0.24293726450890776, 0.1891997318367624]
68;2;[0.3241205631952394, 0.36727671479183405, 0.13511353648611346, 0.1734892356682635]
69;2;[0.10314536427593174, 0.11687900997028634, 0.4622655068378209, 0.31771012680450916]
70;2;[0.09146778405710487, 0.5263608176504254, 0.3617621467467873, 0.020409221305083807]
71;2;[0.14455325340906436, 0.5045404600874787, 0.23832802364443023, 0.11257818695049855]
72;2;[0.29258945419330135, 0.29258945419330135, 0.2582092870545058, 0.15661184922109814]
73;2;[0.4109839793060298, 0.11774886746710697, 0.3200746449133381, 0.15119255663751788]
74;2;[0.2885095156942609, 0.22469143674624217, 0.2885095156942609, 0.19828949696584128]
75;2;[0.10954881700526264, 0.2977845585945907, 0.15939258822423757, 0.43327397616100016]
76;2;[0.2718779195261052, 0.2718779195261052, 0.3955800387347413, 0.060664170956414055]
77;2;[0.08322865193824554, 0.37300496196343363, 0.478947851711693, 0.06481853930348302]
78;2;[0.5737112063040783, 0.2710019847907466, 0.07764335934537094, 0.07764335934537094]
79;2;[0.8379647653810883, 0.04727473498964415, 0.036817600629428, 0.07794286114413791]
80;2;[0.18465598579947828, 0.3044462515497007, 0.44296668221750773, 0.06793114086487387]
81;2;[0.3059521234109479, 0.2700018012493414, 0.3466891753556264, 0.07735681121882798]
82;2;[0.15024119702617308, 0.5942154611819415, 0.19291351561519698, 0.06262984883124723]
83;2;[0.28421366445114027, 0.22134582443414155, 0.32205627421326366, 0.17238430139889513]
84;2;[0.10088535037764122, 0.8447027597010488, 0.028904136816115204, 0.025507811212103035]
85;2;[0.08442997788550166, 0.37838893165207454, 0.4287708325591573, 0.10841023753536808]
86;2;[0.37878899821465006, 0.37878899821465006, 0.08451923975861904, 0.15790274682775793]
87;2;[0.13708710556238649, 0.2902134047529557, 0.4784810419781954, 0.09421849791351448]
88;2;[0.507471944505674, 0.0686788675314685, 0.3952195477677874, 0.028629611428400696]
89;2;[0.4039242668627741, 0.09012767560887108, 0.45770615815170446, 0.04824186839550049]
90;2;[0.27665217587810226, 0.4025265407380834, 0.19014007443521408, 0.13068125020625812]
91;2;[0.16298706931671517, 0.44304478879742165, 0.18468854546613137, 0.209279539594109]
92;2;[0.388345207714113, 0.34271344294127604, 0.14286421799547558, 0.12607722987117762]
