id;confidence_per_choice
0;[0.0002260553746945955, 0.004540443575113321, 0.9804628770674386, 0.013985550801625673]
1;[0.976218559261685, 0.013925009201243788, 0.00022507681086446398, 0.007453520317197833]
2;[0.5575522428276021, 0.4342221233173546, 0.0005761174846150071, 0.007018547776978]
3;[0.7638333566225601, 0.17043426426924138, 0.04883023426247496, 0.015852852255383763]
4;[0.01690778136779729, 0.04055965899900615, 0.019159026301711606, 0.9231336732590567]
5;[0.2896553182754515, 0.6948469660691035, 0.0053052215793028025, 0.008746831663573857]
6;[0.9914433346124352, 0.00020172734304233446, 0.0066802921372730705, 0.0013154275156038462]
7;[0.29784022573621366, 0.005455135321729019, 0.2628430766773053, 0.4333549713741379]
8;[0.40454216191547865, 0.5194424180212822, 0.06203855352570974, 0.012216115501992563]
9;[0.11765783218501924, 0.001901761733777887, 0.8693803095388991, 0.00965794299299822]
10;[0.5511720265814903, 0.15791342009837558, 0.2297626704961338, 0.05809310073926162]
11;[0.5408561940639504, 0.2554823759186135, 0.003644259500870706, 0.19896987442635922]
12;[0.3961191251869163, 0.4488617739357387, 0.12860106669020427, 0.025323051475014402]
13;[0.06759459744173392, 0.8234708732754779, 0.09834955895229629, 0.009147933990041875]
14;[0.007251326275212339, 0.04172850158792759, 0.0006744784095887387, 0.9497362371762986]
15;[0.01753740306066786, 0.010636972648033234, 0.957509759931065, 0.013658143236686982]
16;[0.01817300146905294, 0.7727355705062798, 0.055976771974484966, 0.15216066021300115]
17;[0.002098515923700159, 0.003459867840307379, 0.14711730660933953, 0.846601621070166]
18;[0.002131227352573957, 0.022912858832899806, 0.9742795148095917, 0.00019823502359146122]
19;[0.3750886627827892, 0.25779441652665336, 0.2921193442964423, 0.07385934574337967]
20;[0.0025441589517585725, 0.33321902461749736, 0.48483082000590977, 0.17835929112646623]
21;[0.20868659227609365, 0.6427999959859755, 0.14342805749878207, 0.004331152045809067]
22;[0.00031479644710013556, 0.007164734111814022, 0.8281305427404828, 0.16306857731860913]
23;[0.009538963446032592, 0.21710585909475227, 0.7577739063150715, 0.013879109918334274]
24;[7.701642758084463e-05, 0.006932794568027171, 0.08445874809232118, 0.9080170129412314]
25;[0.023900128106344586, 0.4800468769358751, 0.12137486556630307, 0.37386088366864184]
26;[0.0030724507350085527, 0.015603192303465366, 0.015603192303465366, 0.965335260396828]
27;[0.0026545404027679483, 0.9450816454522122, 0.003862333495784507, 0.04705284326834412]
28;[0.08428024538132053, 0.9060980834279807, 0.0001435814601942243, 0.006918145475561767]
29;[0.025010968765592806, 0.30469597593817754, 0.5692469913626003, 0.09892030038248971]
30;[0.04293944216975875, 0.026044088186916246, 0.40739813283290366, 0.523109557268577]
31;[0.8519281830136469, 0.003072532779389882, 0.08979256987203643, 0.05446194664177899]
32;[0.9416676498318134, 0.046882868867545426, 0.00021711085924699917, 0.010460982038633247]
33;[0.01752545713941674, 0.01752545713941674, 0.45198755071086727, 0.512168993893483]
34;[0.9936279992459683, 0.00590832752124479, 6.563558998031012e-05, 5.7923204856936184e-05]
35;[0.9969460342132829, 0.00048660471716323214, 6.585478722155783e-05, 0.0016984173476183985]
36;[0.0019549167211562347, 0.011249768994934017, 0.6959984170926811, 0.2901352971955941]
37;[0.9324338970129908, 0.02484852168121646, 0.013300458382749035, 0.028157063904067924]
38;[0.022946014991977022, 0.27953972238570113, 0.026001241392206966, 0.6705809337134798]
39;[0.055647539673949385, 0.07145285531749049, 0.7681906354888748, 0.10396329103690514]
40;[0.33322565839166224, 0.622547470649553, 0.024138785731470488, 0.018799305230062072]
41;[0.00019100272077346775, 0.032121726277660474, 0.028347323945705574, 0.9387344512756178]
42;[0.04284992623706265, 0.16947476604203546, 0.6702856823191947, 0.11647817584101787]
43;[0.01785293142506221, 0.003983527447993067, 0.9747371047317315, 0.0027378357067751966]
44;[0.07448748906356686, 0.2599868518791868, 0.4857193850088207, 0.17868617592318162]
45;[0.29384038397904905, 0.00030362471968438035, 0.00020867801461498886, 0.7048864795116532]
46;[0.012681688841559, 0.0036333646853950008, 0.1983750375146131, 0.7845884582087045]
47;[0.26979948697137063, 0.6472153429091388, 0.0038484829906876273, 0.07729884720771604]
48;[0.0035455746356267757, 0.21935693523989996, 0.7656308884498396, 0.010921138731754003]
49;[0.0005189596292335703, 0.9383011049353402, 0.019473816417998904, 0.04122606968041586]
50;[0.029775579652651527, 0.009666715401258392, 0.28250283411880966, 0.6776891096367152]
51;[0.5527099198757408, 0.20333061645380016, 0.040038172306219255, 0.20333061645380016]
52;[0.2893178500106638, 0.15486068569275085, 0.014404284144274955, 0.5405168714780876]
53;[0.0007026410014820774, 0.529583577427512, 0.4673558667394486, 0.0011584591648095414]
54;[0.025274821724432326, 0.09996385907826962, 0.8369871196357911, 0.03677464861505463]
55;[0.49677987106999544, 0.49677987106999544, 0.003347276241968924, 0.002606861358401707]
56;[0.588786256256918, 0.06205760744431857, 0.27812293416936806, 0.07032048187655796]
57;[0.04541411601811877, 0.04007781671960727, 0.9121669109120261, 0.0017608963729804728]
58;[0.012450750121095174, 0.7703007942131626, 0.043457398361331646, 0.1718773446975896]
59;[0.0025791345057126344, 0.14081595591198665, 0.14081595591198665, 0.7151224525544536]
60;[0.024274920294909266, 0.05139000666759427, 0.9109097520163305, 0.012993431612112895]
61;[0.9099856408591774, 0.07469616729504412, 0.0008297994639006133, 0.012980247551493984]
62;[0.8572211941006539, 0.07036499214996783, 0.07036499214996783, 0.0008857645300715467]
63;[0.03880524476049603, 0.15347770198350463, 0.6878393395200755, 0.11952856873766803]
64;[0.010564018304558715, 0.004403738006359077, 0.9509426050698911, 0.03253946717398024]
65;[0.0005041666531830861, 0.9115545434939343, 0.08478777393356617, 0.0022595181791995587]
66;[0.0012073487929929127, 0.3793377144655791, 0.5519331177883083, 0.06591901054216265]
67;[0.0769806371003607, 0.14381876406330582, 0.5688142460659873, 0.2092550669731107]
68;[0.06857153596187088, 0.835372285387601, 0.006378146391884063, 0.08804759503635971]
69;[0.0016084111210198388, 0.0005917013843747115, 0.9441138176271071, 0.05326326120795893]
70;[0.014394623408809122, 0.175362412744418, 0.7859198202558885, 0.02373272179782159]
