id;amount_answer_tokens;confidence_per_choice
('computer_security', 29);2;[0.9850014228421248, 0.0019014996777737922, 0.010942375134141098, 0.0021546814183764414]
('computer_security', 30);2;[0.028368161385949196, 0.025034814555120088, 0.007172592748467636, 0.939424398042112]
('computer_security', 31);2;[2.1330694540115342e-05, 0.00010832620522879497, 0.005219448863558679, 0.9946508785175613]
('computer_security', 32);2;[0.08603576467607509, 0.02175324796545111, 0.816284644216473, 0.07592629583813341]
('computer_security', 33);2;[0.0013108515887581443, 0.006657053663267115, 0.9879944058872191, 0.004037707150123806]
('computer_security', 34);2;[0.00015838215775851102, 0.00029589682596173073, 4.5377247934880786e-05, 0.9995002860518901]
('computer_security', 35);2;[0.07115255271553318, 0.006618218346870126, 0.8668155179125026, 0.055413663772386657]
('computer_security', 36);2;[0.08330319673161161, 0.002515539171760509, 0.8955937998673376, 0.018587455627600655]
('computer_security', 37);2;[0.00043041629304542786, 0.0002610605536885073, 6.60064448751655e-05, 0.999242522355492]
('computer_security', 38);2;[0.040090192738539566, 0.8052329865131117, 0.13992850520747074, 0.014748354184827282]
('computer_security', 39);2;[2.753206414460508e-05, 6.604598846841051e-05, 0.9998404042309772, 6.604598846841051e-05]
('computer_security', 40);2;[0.007349103004586486, 0.9625425070272944, 0.0044574562936679375, 0.0256508899157201]
('computer_security', 41);2;[5.8281934066643456e-05, 0.9997820137351483, 7.483548467528933e-05, 8.47997136943103e-05]
('computer_security', 42);2;[0.7296554556168895, 0.20904979431961565, 0.024967434474788615, 0.036327402805859936]
('computer_security', 43);2;[5.142783860656258e-05, 0.0001397953591611436, 0.0001397953591611436, 0.9996689462356391]
('computer_security', 44);2;[0.03256791271966881, 0.0020819965077484457, 0.9517738206587071, 0.013576322636186584]
('computer_security', 45);2;[0.0004301920258317876, 0.0005523774952244047, 0.00029566636717555655, 0.9987218049387528]
('computer_security', 46);2;[0.0006258549721010013, 0.9986090960232699, 0.00033499618615108603, 0.0004301434124030412]
('computer_security', 47);2;[0.00015841614652908713, 7.483048903446035e-05, 0.9997152900864609, 5.143019284007001e-05]
('computer_security', 48);2;[0.9989386153020874, 0.0006260615203638179, 0.0002957303811627871, 0.00013969314069065206]
('computer_security', 49);2;[0.0008788303870716163, 0.03297785911657214, 0.9637544102574389, 0.0023889086714744038]
('computer_security', 50);2;[0.0001233325041622029, 0.0001233325041622029, 0.9993734711483264, 0.0003798908573396706]
('computer_security', 51);2;[0.47555231395824954, 0.044233250302761, 0.004662150281761861, 0.47555231395824954]
('computer_security', 52);2;[0.9836464787887399, 0.014030965757060377, 0.0018988847248149802, 0.00042369845275137363]
('computer_security', 53);2;[0.002139542214878392, 0.007467736101893105, 0.9780804815763472, 0.012312215355166422]
('computer_security', 54);2;[0.9983407418165412, 0.0008033975996187806, 0.0006256866797007933, 0.00023017737583384267]
('computer_security', 55);2;[0.030641573613494295, 0.42299390133771847, 0.5431349204215373, 0.0032295988682138634]
('computer_security', 56);2;[0.999242522355492, 0.00043041629304542786, 0.0002610605536885073, 6.60064448751655e-05]
('computer_security', 57);2;[0.0021468502122354467, 0.9814212685766182, 0.0024326999969607843, 0.013999221912429662]
('computer_security', 58);2;[0.0011497613563847525, 0.9819636368589566, 0.0010146608357210073, 0.015871965940486444]
