correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
0;(0, 0);True;[0.7917361912421484, 0.20018225261175815];288;0;0.6;True;0
0;(0, 0);True;[0.7726926450561774, 0.22138015590482574];361;0;0.6;True;1
0;(0, 0);False;[0.4029743928688812, 0.5863242819352043];473;0;0.4;False;2
0;(0, 0);False;[0.46538128550097635, 0.5273460837516823];201;0;0.4;False;3
0;(0, 0);True;[0.5286179819927901, 0.46650373175915666];247;0;0.6;True;4
0;(0, 0);True;[0.8141871055080958, 0.18166969653571852];247;0;0.6;True;5
0;(0, 0);False;[0.3758841184951651, 0.6197281414813461];161;0;0.4;False;6
0;(0, 0);True;[0.6992307781797364, 0.2914827370396545];402;0;0.6;True;7
0;(0, 0);False;[0.40286531267583164, 0.5861655711908123];447;0;0.4;False;8
0;(0, 0);True;[0.7921953408888663, 0.2002983587427785];581;0;0.6;True;9
0;(0, 1);True;[0.7931247802600965, 0.20053335484005078];452;0;0.5;False;0
0;(0, 1);False;[0.3730209921770535, 0.6150076625486305];624;0;0.5;True;1
0;(0, 1);True;[0.5544753073460524, 0.43182580355486355];444;0;0.5;False;2
0;(0, 1);True;[0.7649534378037679, 0.21916283583703397];441;0;0.5;False;3
0;(0, 1);False;[0.34356898354553284, 0.6418713646080394];405;0;0.5;True;4
0;(0, 1);False;[0.16043842243995918, 0.8147735630963726];475;0;0.5;True;5
0;(0, 1);False;[0.431159271135287, 0.5536194627782698];412;0;0.5;True;6
0;(0, 1);True;[0.6122040510595887, 0.3713205269679191];471;0;0.5;False;7
0;(0, 1);False;[0.06665417137726867, 0.9201325152880265];500;0;0.5;True;8
0;(0, 1);True;[0.8539126314374458, 0.13095175303922066];425;0;0.5;False;9
0;(0, 2);True;[0.49691683799139363, 0.49691683799139363];470;0;0.7;False;0
0;(0, 2);True;[0.6756375091493136, 0.3191485706107555];472;0;0.7;False;1
0;(0, 2);False;[0.40397196376406613, 0.5877757390231713];405;0;0.3;True;2
0;(0, 2);True;[0.7252738483203756, 0.2668133380163612];397;0;0.7;False;3
0;(0, 2);True;[0.5869261795227342, 0.40338807062772064];487;0;0.7;False;4
0;(0, 2);False;[0.31790061435088457, 0.6729955858051705];358;0;0.3;True;5
0;(0, 2);True;[0.6202157205422646, 0.37617983893361306];243;0;0.7;False;6
0;(0, 2);True;[0.848080711239582, 0.14737433614450646];335;0;0.7;False;7
0;(0, 2);False;[0.4041719619944786, 0.5880667347313603];339;0;0.3;True;8
0;(0, 2);True;[0.9013563414419952, 0.09500225448715151];305;0;0.7;False;9
0;(0, 3);False;[0.20007985630631633, 0.7913311588188989];545;0;0.5;True;0
0;(0, 3);False;[0.1468279205902822, 0.8449363951033271];362;0;0.5;True;1
0;(0, 3);False;[0.4632905174176627, 0.524976933132354];345;0;0.5;True;2
0;(0, 3);False;[0.1952977482366934, 0.7724176011095873];619;0;0.5;True;3
0;(0, 3);True;[0.5555607822115203, 0.4326711722300942];494;0;0.5;False;4
0;(0, 3);True;[0.6983067344427809, 0.2910975730256884];425;0;0.5;False;5
0;(0, 3);False;[0.24248231803381512, 0.7468981438317568];250;0;0.5;True;6
0;(0, 3);True;[0.7254398044698328, 0.266874381918406];356;0;0.5;False;7
0;(0, 3);True;[0.6180562476206926, 0.374870074780892];351;0;0.5;False;8
0;(0, 3);True;[0.6979939711116231, 0.2909671938640094];326;0;0.5;False;9
0;(1, 0);True;[0.8296620810757322, 0.1633701453692105];864;0;0.7;True;0
0;(1, 0);True;[0.7474224675036806, 0.24265254823413585];503;0;0.7;True;1
0;(1, 0);True;[0.7456679739119504, 0.2420829331313486];926;0;0.7;True;2
0;(1, 0);True;[0.6994980439088562, 0.29159415865482846];873;0;0.7;True;3
0;(1, 0);True;[0.7907633303092566, 0.19993627485404225];783;0;0.7;True;4
0;(1, 0);True;[0.7491090647455377, 0.24320010619014457];575;0;0.7;True;5
0;(1, 0);False;[0.05201389062396342, 0.9219683127322631];504;0;0.3;False;6
0;(1, 0);False;[0.0058418885709286255, 0.9824548247872102];674;0;0.3;False;7
0;(1, 0);False;[0.01778873186419792, 0.9712319434829312];655;0;0.3;False;8
0;(1, 0);True;[0.5264547898188708, 0.46459472136597774];710;0;0.7;True;9
0;(1, 1);True;[0.6732891614895932, 0.31803927073241844];536;0;0.7;False;0
0;(1, 1);True;[0.7727538790282706, 0.22139770633024985];817;0;0.7;False;1
0;(1, 1);False;[0.05941688339211737, 0.9294363238111754];809;0;0.3;True;2
0;(1, 1);True;[0.6337939092345767, 0.33924543324353473];823;0;0.7;False;3
0;(1, 1);True;[0.7506369493483646, 0.24369613769629114];747;0;0.7;False;4
0;(1, 1);True;[0.8889315565252548, 0.10616772251659816];866;0;0.7;False;5
0;(1, 1);False;[0.03705798626945587, 0.9557381088211637];908;0;0.3;True;6
0;(1, 1);False;[0.01232232923422705, 0.9788836439495069];513;0;0.3;True;7
0;(1, 1);True;[0.646261996945795, 0.3459191299919348];719;0;0.7;False;8
0;(1, 1);True;[0.8141965081206967, 0.18167179724926338];828;0;0.7;False;9
0;(1, 2);False;[0.006583513670738126, 0.9770802311249299];951;0;0.7;True;0
0;(1, 2);True;[0.8765123530153685, 0.11862304932334591];786;0;0.3;False;1
0;(1, 2);False;[0.01385728744375722, 0.9714706204440129];522;0;0.7;True;2
0;(1, 2);True;[0.8295132571301869, 0.16334083776368785];688;0;0.3;False;3
0;(1, 2);False;[0.01089083613666569, 0.9803620419625385];704;0;0.7;True;4
0;(1, 2);False;[0.09270995270008431, 0.8796075668340416];617;0;0.7;True;5
0;(1, 2);True;[0.8315474153969615, 0.16374139457753353];722;0;0.3;False;6
0;(1, 2);False;[0.02283314731281389, 0.9708901075065873];731;0;0.7;True;7
0;(1, 2);False;[0.017887143622720487, 0.9766048602242728];662;0;0.7;True;8
0;(1, 2);False;[0.025595535835145608, 0.9604654249595854];777;0;0.7;True;9
0;(1, 3);False;[0.286652448625548, 0.6876434564696277];733;0;0.5;True;0
0;(1, 3);True;[0.8619220466585512, 0.13218001113114886];599;0;0.5;False;1
0;(1, 3);True;[0.8315447017675545, 0.1637408675520081];790;0;0.5;False;2
0;(1, 3);False;[0.1613842519949105, 0.8195768942699624];545;0;0.5;True;3
0;(1, 3);False;[0.028666146091295357, 0.9492924686005036];652;0;0.5;True;4
0;(1, 3);False;[0.008532640499035436, 0.9862392675331121];556;0;0.5;True;5
0;(1, 3);False;[0.022681238077057266, 0.964430744616868];749;0;0.5;True;6
0;(1, 3);True;[0.8136630361229416, 0.18155276626231662];628;0;0.5;False;7
0;(1, 3);True;[0.6311038255173879, 0.33780551505545825];580;0;0.5;False;8
0;(1, 3);True;[0.6961495831508325, 0.29019832123060774];626;0;0.5;False;9
2;(2, 0);False;[0.028706621457652445, 0.9506326729495994];554;0;0.8;True;0
2;(2, 0);False;[0.09389434776929641, 0.890844801348818];529;0;0.8;True;1
2;(2, 0);False;[0.03613659866226588, 0.9319751837822896];495;0;0.8;True;2
2;(2, 0);False;[0.015741256915416713, 0.9738771854153115];430;0;0.8;True;3
2;(2, 0);False;[0.13041006244911307, 0.8503803906866539];527;0;0.8;True;4
2;(2, 0);True;[0.8121973389190117, 0.1812257142037067];619;0;0.2;False;5
2;(2, 0);False;[0.013825448678572064, 0.9692389465812875];538;0;0.8;True;6
2;(2, 0);False;[0.05886365437755177, 0.9207824493446681];521;0;0.8;True;7
2;(2, 0);False;[0.02260654139929835, 0.9612546650345252];361;0;0.8;True;8
2;(2, 0);True;[0.6124673297486564, 0.3714802246358608];526;0;0.2;False;9
