confidence_per_choice;id
[0, 0, 0, 0.0001769896050468219];('anatomy', 100)
[0, 0, 0, 7.547480873566797e-05];('anatomy', 101)
[0, 0, 0, 0];('anatomy', 102)
[8.163707233790635e-05, 0, 0, 0];('anatomy', 103)
[0, 0, 0, 0];('anatomy', 104)
[6.93305528888199e-05, 0, 0, 0];('anatomy', 105)
[8.946800127807663e-05, 0, 0, 0];('anatomy', 106)
[0.00010847424323173623, 0, 0, 0];('anatomy', 107)
[0, 0, 0, 0.0011624160937524766];('anatomy', 108)
[0.0003918547689712615, 0, 0, 0];('anatomy', 109)
[7.307515671761741e-05, 0, 0, 0];('anatomy', 110)
[5.5723170103542534e-05, 0, 0, 0];('anatomy', 111)
[2.7205778938893392e-05, 4.48547464225191e-05, 8.379969867551874e-05, 0.6790358498153242];('anatomy', 112)
[0.03716111390098105, 0, 0, 0];('anatomy', 113)
[0.5310521495787557, 1.0698623499637948e-05, 0.00012243926220590763, 0];('anatomy', 114)
[1.1726769985463881e-06, 0.24506755058409072, 3.393253406817343e-06, 1.1726769985463881e-06];('anatomy', 115)
[0, 0, 0, 0];('anatomy', 116)
[2.2085206906074594e-06, 0.40730705815285373, 4.675438338705427e-06, 1.6157882541004482e-06];('anatomy', 117)
[3.908481776863481e-05, 4.4288900792927344e-05, 0, 0];('anatomy', 118)
[0, 0, 0, 0];('anatomy', 119)
[5.980036766518804e-05, 0.0001434536245621685, 0.6221970406760822, 1.713309219007938e-05];('anatomy', 120)
[0, 0, 0, 0];('anatomy', 121)
[0, 0, 0, 0];('anatomy', 122)
[0, 0, 0, 0];('anatomy', 123)
[0.00022158858628503869, 0, 0, 0.0006411881402914];('anatomy', 124)
[0, 0, 0, 0];('anatomy', 125)
[0.0023468532971538986, 0, 0.007695035713238303, 0];('anatomy', 126)
[2.4932377452193495e-05, 3.8616021614939775e-05, 0.377440182177627, 4.3757685156564135e-05];('anatomy', 127)
[0.004189867316909485, 0, 0, 0];('anatomy', 128)
[0.0004152332248590546, 0, 0, 0];('anatomy', 129)
[0.0017096752227786884, 0, 0, 0];('anatomy', 130)
[0.000877081301500225, 0, 0, 0.017616648865920265];('anatomy', 131)
[0, 0, 0, 0];('anatomy', 132)
[8.204616926381625e-06, 6.453431098531254e-05, 0.5925536744054029, 1.5328242404992458e-05];('anatomy', 133)
[0.00010065347264409342, 0, 0, 0.00012141126341257266];('anatomy', 134)
[0, 0, 0, 0];('astronomy', 0)
[0, 0, 0, 0];('astronomy', 1)
[0.0007651173636051746, 0, 0.002508723252919403, 0];('astronomy', 2)
[0, 0, 0, 0];('astronomy', 3)
[7.329172475931471e-05, 0, 0, 0];('astronomy', 4)
[0, 0, 0, 0];('astronomy', 5)
[0, 0.00018560012125671846, 0, 0];('astronomy', 6)
[0, 0, 0, 0];('astronomy', 7)
[5.832141063847878e-05, 0, 0, 0];('astronomy', 8)
[0.00035304921771290573, 0, 0, 0.0023021700892799043];('astronomy', 9)
[0.00016643736678999377, 0, 0, 0.0003109459376710699];('astronomy', 10)
[0, 0, 0, 0];('astronomy', 11)
[0.0020231882825987643, 0, 0, 0];('astronomy', 12)
[7.599798671806035e-06, 3.859496225363566e-05, 0.0005671488301888344, 0.3772343890306771];('astronomy', 13)
[0, 0, 0, 0];('astronomy', 14)
[0.0002382527805613106, 0, 0, 0];('anatomy', 0)
[0.0001177132082050941, 0, 0, 0];('anatomy', 1)
[0.022581331111559345, 0.00023565722435495853, 0, 0];('anatomy', 2)
[0, 0, 0, 0];('anatomy', 3)
[5.822174022943901e-06, 0.3485977972085515, 4.8748466252146804e-05, 2.141858125963491e-06];('anatomy', 4)
[6.929961620990429e-05, 0, 0, 0];('anatomy', 5)
[0.0006721628960911196, 0, 0, 0];('anatomy', 6)
[0.0005851830389074062, 0.00014795737247755197, 0, 0];('anatomy', 7)
[0, 0, 0, 0];('anatomy', 8)
[4.165909250384724e-05, 6.061362193388321e-05, 0.00011324115414330239, 0.4071835535082104];('anatomy', 9)
[0, 0, 0, 0];('anatomy', 10)
[0, 0, 0, 0];('anatomy', 11)
[1.3698802562068948e-05, 0, 0, 2.258550716720449e-05];('anatomy', 12)
[0, 0, 0, 0];('anatomy', 13)
[0, 0, 0, 0];('anatomy', 14)
[8.998226689126581e-05, 0, 0, 0];('anatomy', 15)
[0, 0, 0, 0];('anatomy', 16)
[0.00016894635855904634, 0, 0, 0.0012483541211028458];('anatomy', 17)
[0.000155689965551234, 0, 0, 7.354273232380374e-05];('anatomy', 18)
[0.0027575213056090214, 0, 0.012358353096572303, 0];('anatomy', 19)
[0, 0, 6.436411848434509e-05, 0];('anatomy', 20)
[0, 0, 0, 0];('anatomy', 21)
[0, 0, 0, 0];('anatomy', 22)
[0, 0, 0, 0];('anatomy', 23)
[0, 0, 0, 0];('anatomy', 24)
[0.006845868971101207, 0, 0, 0.00026544314627421515];('anatomy', 25)
[0.00010965257205694458, 0, 0, 0];('anatomy', 26)
[0.0002186553522962318, 0, 0, 0];('anatomy', 27)
[0, 0, 0, 0];('anatomy', 28)
[0.0005333355474271059, 0, 0, 0];('anatomy', 29)
[2.0027195031066414e-05, 1.767393758237371e-05, 0.4998637911882492, 3.514882190512526e-05];('anatomy', 30)
[0, 0, 0, 0];('anatomy', 31)
[5.3907656374006295e-06, 0.49991203033155474, 7.92167227676438e-05, 1.2148277893595904e-05];('anatomy', 32)
[1.9489476145244314e-06, 2.835702046673671e-06, 4.976812082766477e-06, 0.4072937300824307];('anatomy', 33)
[0, 0, 0, 0];('anatomy', 34)
[0, 0, 0, 0];('anatomy', 35)
[0.0002115762504488053, 0, 0, 0.0008368003032728841];('anatomy', 36)
[0.00019363940547452714, 0, 0.0001330862873341004, 0];('anatomy', 37)
[2.0320201953577595e-05, 2.9565719385763405e-05, 1.396585694556125e-05, 0.3485773106553547];('anatomy', 38)
[0, 0, 0, 0];('anatomy', 39)
[0, 0, 0, 0];('anatomy', 40)
[0, 0, 0, 0];('anatomy', 41)
[0, 0.35915486727083507, 0, 0];('anatomy', 42)
[9.662862051830881e-05, 0, 0, 9.662862051830881e-05];('anatomy', 43)
[0.2221865068957427, 7.855959606515847e-06, 0.0019222899359080268, 2.714946992630124e-06];('anatomy', 44)
[0, 0, 0, 0];('anatomy', 45)
[0, 0, 0, 0];('anatomy', 46)
[0.00038015777924033773, 0, 0.0005531263049950129, 0];('anatomy', 47)
[0.00018268624181197717, 0, 0, 0];('anatomy', 48)
[0, 0, 0, 0];('anatomy', 49)
[9.457200310124852e-06, 1.1407561088906076e-05, 2.1312129888509896e-05, 0.4997065621139732];('astronomy', 115)
[0.002092518606367042, 0.0001256655099701253, 0, 0.0032409562179969453];('astronomy', 116)
[0.000292839129443537, 0, 0.000619940441896809, 0];('astronomy', 117)
[4.447178423545697e-05, 0, 0, 0];('astronomy', 118)
[0, 0, 0, 0];('astronomy', 119)
[5.8428743933632996e-05, 0, 0, 0];('astronomy', 120)
[0, 0, 0, 0];('astronomy', 121)
[0, 0, 0, 0];('astronomy', 122)
[0.0004004843284270895, 0, 0, 0.008562732502025555];('astronomy', 123)
[0, 0, 0, 0];('astronomy', 124)
[6.301725535902583e-05, 0, 0, 0.0003406682263167024];('astronomy', 125)
[0, 0, 0, 0];('astronomy', 126)
[0, 0, 0, 0];('astronomy', 127)
[0, 0, 0, 0.0005123423100832537];('astronomy', 128)
[0.00022383613170032793, 0, 0, 0];('astronomy', 129)
[0.0001262083739076332, 0, 0, 0];('astronomy', 130)
[0, 0, 0, 0];('astronomy', 131)
[0.0012141624622955395, 0, 0, 0];('astronomy', 132)
[5.3836424754074284e-05, 6.100466142872787e-05, 0, 0];('astronomy', 133)
[0.0002684607125037476, 0, 0, 0.00041580008551871155];('astronomy', 134)
[0.00016781427394349077, 0.00029452322298893476, 0, 0];('astronomy', 135)
[3.628002788680825e-05, 0, 0, 0];('astronomy', 136)
[0.00015175728092882217, 0, 0, 0.0013525979216091133];('astronomy', 137)
[0.00016923597768412913, 0, 0, 0.00031617443116046406];('astronomy', 138)
[0, 0, 0, 0];('astronomy', 139)
[0, 0, 0, 0];('astronomy', 140)
[0, 0, 0, 0];('astronomy', 141)
[0, 0, 0, 0];('astronomy', 142)
[0.00038560748129421346, 0, 0, 0];('astronomy', 143)
[6.461236401175584e-06, 0.3207190203736676, 3.95798714711861e-05, 1.7390181856525008e-06];('astronomy', 144)
[1.0719764575209226e-05, 1.3764450175477517e-05, 4.8042651733312356e-05, 0.49986295695124144];('astronomy', 145)
[0.00014422193653318871, 0, 0, 0];('astronomy', 146)
[0, 0, 0, 0];('astronomy', 147)
[5.83296985523926e-05, 0, 0, 0];('astronomy', 148)
[7.622943482652733e-05, 0, 0, 0];('astronomy', 149)
[7.322552545775571e-06, 1.8698792987004345e-05, 0.32076344983259497, 8.297539089746139e-06];('astronomy', 150)
[0.00011750604637282048, 0, 0, 0];('astronomy', 151)
[0, 0, 0, 0];('business_ethics', 0)
[3.597207503755771e-06, 0.14802816682967368, 5.93079252656425e-06, 1.5962511535950993e-06];('business_ethics', 1)
[0, 0, 0, 4.397929130433489e-05];('business_ethics', 2)
[2.627154136551035e-06, 4.610799101906406e-06, 0.00038990443077581736, 0.3773398580547328];('business_ethics', 3)
[2.8174526663419126e-06, 0.0748568519812345, 2.4863932512254474e-06, 1.6053361387739657e-06];('business_ethics', 4)
[0, 0, 0, 0];('business_ethics', 5)
[8.721746329815716e-05, 0, 0, 0];('business_ethics', 6)
[0.0015051750818728964, 0, 0, 0];('business_ethics', 7)
[0, 0, 0, 0];('business_ethics', 8)
[0.000144155657122972, 0, 0, 0];('business_ethics', 9)
[0.00013320170852105948, 0, 0, 0];('business_ethics', 10)
[0, 0, 0, 0];('business_ethics', 11)
[0.00011065042239555742, 0, 0, 0.00022005464104315263];('business_ethics', 12)
[5.554357529777784e-05, 0, 0, 9.748201049059e-05];('anatomy', 50)
[9.643281138056185e-05, 0, 0, 0];('anatomy', 51)
[0, 0, 0, 0];('anatomy', 52)
[0, 0.000295694001470107, 0, 0];('anatomy', 53)
[0, 0, 0, 0];('anatomy', 54)
[0.0034470397886060943, 0.003906007804118796, 0, 0];('anatomy', 55)
[0.00016366021741842676, 0, 0, 0];('anatomy', 56)
[8.867851017862917e-05, 0, 0, 0];('anatomy', 57)
[0.0002541238071179979, 0, 0, 0.0011389038888734296];('anatomy', 58)
[0, 0, 0, 0];('anatomy', 59)
[0, 0, 0, 9.882788309637843e-05];('anatomy', 60)
[0, 0, 0, 0];('anatomy', 61)
[0, 0, 0, 0];('anatomy', 62)
[1.6099671453289463e-05, 1.1065131581902917e-05, 0.3774899042378474, 7.144185900586349e-06];('anatomy', 63)
[0, 0, 0, 0];('anatomy', 64)
[3.050278154358476e-05, 0, 0, 0];('anatomy', 65)
[0.0009713359655072718, 0, 0, 0.0043532257802402115];('anatomy', 66)
[0, 0, 0, 0];('anatomy', 67)
[0, 0, 0, 0];('anatomy', 68)
[0, 0, 0, 0];('anatomy', 69)
[0, 0, 0, 0];('anatomy', 70)
[0.4682795833287909, 6.15174378927423e-05, 0.0009039921507837842, 2.3852899221282407e-06];('anatomy', 71)
[0, 0, 0, 0.00019294279761574378];('anatomy', 72)
[0, 0, 0, 0];('anatomy', 73)
[0, 0, 0, 0];('anatomy', 74)
[0, 0, 0, 0];('anatomy', 75)
[1.8469175831086188e-05, 0, 0, 0];('anatomy', 76)
[0.0006296895714995735, 0, 0, 0];('anatomy', 77)
[4.3012986171054636e-05, 2.7771271138604724e-05, 0.651154249590102, 6.258352559597592e-05];('anatomy', 78)
[0, 0, 0, 0];('anatomy', 79)
[0, 0.000215802926678499, 0, 0];('anatomy', 80)
[0.00046029921878861196, 0, 0.00024638041739496764, 0];('anatomy', 81)
[8.454216384586262e-06, 0.0018256032770891301, 0.3478984042007218, 3.14112245048248e-05];('anatomy', 82)
[0.00033671810622447324, 0.00035843455829326695, 0, 0.0002971526857872484];('anatomy', 83)
[2.4825311824788927e-06, 0.2450650965927752, 1.2607333617493985e-05, 2.0785979101975126e-05];('anatomy', 84)
[0, 0, 0, 0];('anatomy', 85)
[0, 0, 0, 0];('anatomy', 86)
[0.00012939824508682719, 0, 0, 0];('anatomy', 87)
[0, 0, 0, 0];('anatomy', 88)
[0.004572527728100435, 0, 0, 0];('anatomy', 89)
[0, 0, 0, 0];('anatomy', 90)
[0, 0, 0, 0];('anatomy', 91)
[3.0078719809174785e-05, 0, 0, 0];('anatomy', 92)
[0, 0, 0, 0];('anatomy', 93)
[0, 0, 0, 0];('anatomy', 94)
[0, 0, 0, 0];('anatomy', 95)
