id;amount_answer_tokens;confidence_per_choice
('computer_security', 29);2;[0.2916151548931335, 0.1775657957117588, 0.10982327361234195, 0.42099566213058837]
('computer_security', 30);2;[0.11279236473746634, 0.1336828927312419, 0.14258290903036877, 0.6109418077702742]
('computer_security', 31);2;[0.08706700952604793, 0.03249487366455935, 0.2720762460830018, 0.6083618623719432]
('computer_security', 32);2;[0.28072826690310804, 0.12852676618056896, 0.2919112097325963, 0.2988336845799724]
('computer_security', 33);2;[0.12734994283816395, 0.10578321702301477, 0.5934786572450547, 0.17338811179536456]
('computer_security', 34);2;[0.044993422525813315, 0.025313073477060223, 0.016216167508299666, 0.9134773787631227]
('computer_security', 35);2;[0.42646290414982024, 0.07556979719658494, 0.3373599446530358, 0.16060741087595315]
('computer_security', 36);2;[0.46432394481948097, 0.09205796224476524, 0.3068993874100795, 0.13671879369184975]
('computer_security', 37);2;[0.1872967787053567, 0.032930953176640236, 0.03318923384350561, 0.7465830631500939]
('computer_security', 38);2;[0.24214876839891533, 0.17994968476442938, 0.2765425737055156, 0.30135901134324533]
('computer_security', 39);2;[0.11391442963016825, 0.02852217697803293, 0.8078949185521707, 0.04966842524465746]
('computer_security', 40);2;[0.06917001097829074, 0.813553037752117, 0.0259988362219928, 0.09127812382946737]
('computer_security', 41);2;[0.019600556263017318, 0.9592798743563448, 0.006610396557810393, 0.01450910608508587]
('computer_security', 42);2;[0.2504359993434115, 0.6102253994663973, 0.04088254817615459, 0.09845597825687859]
('computer_security', 43);2;[0.05062764377921182, 0.027850237575134554, 0.04148280470284077, 0.8800393313333956]
('computer_security', 44);2;[0.22356537436375307, 0.13881489764219004, 0.2573221685699214, 0.3802975125019334]
('computer_security', 45);2;[0.02750255703692987, 0.010510396614126415, 0.004718937512674256, 0.9572681724112054]
('computer_security', 46);2;[0.03963514611202708, 0.9103329543540076, 0.016350835592044508, 0.03368105425536072]
('computer_security', 47);2;[0.21872406731517502, 0.0787538143720439, 0.5195927563055409, 0.18292935339675895]
('computer_security', 48);2;[0.854521705818248, 0.049352051207496445, 0.05197366468896218, 0.044152573024568854]
('computer_security', 49);2;[0.12017665017362396, 0.07609111434006116, 0.6598995889573958, 0.14383261751289686]
('computer_security', 50);2;[0.23537721854563456, 0.12355151103527574, 0.4397425108088256, 0.2013288040376265]
('computer_security', 51);2;[0.15285700735464755, 0.10546815117324886, 0.09307531673171598, 0.6485994605335197]
('computer_security', 52);2;[0.5244060254198234, 0.10394460348444746, 0.13155878705252272, 0.24009058786176213]
('computer_security', 53);2;[0.20371633184586235, 0.12259864803479267, 0.20371633184586235, 0.46996868066335046]
('computer_security', 54);2;[0.7618065026548141, 0.06277762690406391, 0.0761692719039361, 0.09924649092364703]
('computer_security', 55);2;[0.2604952280681662, 0.1309852265834162, 0.4294840234318667, 0.1790355774274598]
('computer_security', 56);2;[0.6784122950637659, 0.07248844302034008, 0.14786767227135367, 0.10123165633145953]
('computer_security', 57);2;[0.07552874705168966, 0.270400470355244, 0.08830205139420094, 0.5657686978560248]
('computer_security', 58);2;[0.3690449886557111, 0.28966674780010243, 0.19108445282120368, 0.15020376948296474]
('computer_security', 59);2;[0.022346965706975693, 0.0077531294423478945, 0.008481949445909047, 0.9614179345312408]
('computer_security', 60);2;[0.8452520861463443, 0.0761047579977087, 0.051259477090687997, 0.02738368490885586]
('computer_security', 61);2;[0.5833444149963384, 0.06312676474090366, 0.10458787801908455, 0.24894083933567304]
('computer_security', 62);2;[0.2623141388828728, 0.17473888761401304, 0.2261289222139491, 0.33681802148216683]
('computer_security', 63);2;[0.12678786970895708, 0.05731544078867061, 0.049024494461154665, 0.7668722115825504]
('computer_security', 64);2;[0.05732185006293321, 0.039377461017906686, 0.05103292134234376, 0.8522677328425545]
('computer_security', 65);2;[0.3385233163074425, 0.09813182435419018, 0.2326634459188703, 0.3306814321313583]
('computer_security', 66);2;[0.26987282767758936, 0.5894564490304942, 0.05836409210054729, 0.0823065621849938]
('computer_security', 67);2;[0.6240471610994901, 0.1436638095904189, 0.10844314577888595, 0.12384595979035287]
('computer_security', 68);2;[0.03922494349264566, 0.8927555590328448, 0.01882033356610344, 0.049199101346807765]
('computer_security', 69);2;[0.30017446217789767, 0.502697625010249, 0.07150686181320891, 0.12562106777258675]
('computer_security', 70);2;[0.19504214721930388, 0.19504214721930388, 0.27291303048944066, 0.3370026098873174]
('computer_security', 71);2;[0.08505322721889051, 0.8523222928388899, 0.020520046021895364, 0.04210440062277123]
('computer_security', 72);2;[0.11358670876696755, 0.035463500021712974, 0.7582430414050105, 0.09270676981109498]
('computer_security', 73);2;[0.4275122508320636, 0.09391196732781527, 0.22528312508638104, 0.2532926260062495]
('computer_security', 74);2;[0.1271360966708055, 0.635640454518362, 0.05510941870884462, 0.18211405015274518]
('computer_security', 75);2;[0.2777897619976142, 0.13502494599068773, 0.19800099312879837, 0.38918438816518486]
('computer_security', 76);2;[0.04017852207844828, 0.05227489151004824, 0.012961519377138181, 0.8945850367302536]
('computer_security', 77);2;[0.17756497018147593, 0.14323588563394815, 0.5384591156908658, 0.14074006749837678]
('computer_security', 78);2;[0.11730572077235978, 0.07340804429448387, 0.06789134264627601, 0.7413949396558961]
('computer_security', 79);2;[0.13934750556238784, 0.04453813788465933, 0.7533055428166013, 0.06280884159205771]
('computer_security', 80);2;[0.3190912792692518, 0.1404939888347089, 0.08689459518650408, 0.4535201513613675]
('computer_security', 81);2;[0.2266253882373311, 0.051564296927511646, 0.40717207394533894, 0.3146381921078748]
('computer_security', 82);2;[0.8044478131572078, 0.07167825151651921, 0.04296855742147713, 0.08090544486640176]
('computer_security', 83);2;[0.0706488144355429, 0.019618467228525605, 0.808532889609434, 0.10119975421819698]
('computer_security', 84);2;[0.12487307607244781, 0.7649402610264363, 0.047396473633831336, 0.06279012588759428]
('computer_security', 85);2;[0.4886832594917604, 0.0677044675212439, 0.12685971317104355, 0.31675252745478694]
('computer_security', 86);2;[0.11714431750293264, 0.10019884459675055, 0.6636677169949905, 0.11898907207755502]
('computer_security', 87);2;[0.36911144695802905, 0.15844309356536423, 0.08029505180662563, 0.3921504227607521]
('computer_security', 88);2;[0.386715902678867, 0.24011737863897917, 0.10107810213214743, 0.2720886361592207]
('computer_security', 89);2;[0.7372699321378753, 0.06492719422751583, 0.07650293096143314, 0.1212999681429732]
('computer_security', 90);2;[0.3396909427661342, 0.13940888201954782, 0.26045008026316585, 0.26045008026316585]
('computer_security', 91);2;[0.29674166275610164, 0.0688496015485099, 0.48165923289003854, 0.15274951729029104]
('computer_security', 92);2;[0.5418106216672351, 0.26200249689910726, 0.07729667255951084, 0.11889021811300342]
('computer_security', 93);2;[0.16473840896109707, 0.18998344572243292, 0.16765980239239564, 0.4776183583961824]
('computer_security', 94);2;[0.2878827313689895, 0.13492792061320388, 0.2683362114163034, 0.3088530861453252]
('computer_security', 95);2;[0.31446341683384615, 0.5829230848418597, 0.047107406900932576, 0.05550609017980462]
('computer_security', 96);2;[0.2887669590208225, 0.09406988480355716, 0.1297767031052986, 0.487386495237326]
('computer_security', 97);2;[0.21780616229782884, 0.10708730611586006, 0.34941549825223994, 0.32569105678995897]
('computer_security', 98);2;[0.3071060539151913, 0.056808914545390096, 0.5083140119766154, 0.12777106842113736]
('computer_security', 99);2;[0.09956575694356706, 0.07227698844167887, 0.5888444456401314, 0.2393127860864907]
('conceptual_physics', 0);2;[0.46999669381446557, 0.19439906855622383, 0.11185224123934183, 0.22375195636274994]
