id;iter;estimations
5;0;9.940886530547468e-08
5;1;1.5914967661403788e-08
5;2;5.047100093853895e-08
5;3;2.1047991777729726e-07
5;4;4.3106729218369076e-05
5;5;3.6973018060043337e-07
5;6;0.00015302910847085155
5;7;5.557022730038493e-11
5;8;5.332445872720268e-13
5;9;1.3789417550946467e-07
6;0;4.563370660572917e-06
6;1;0.0026861603087328777
6;2;3.945890355002174e-05
6;3;0.00023185678125654726
6;4;1.7389635138118566e-09
6;5;3.4370229161272426e-06
6;6;0.0007557145970252103
6;7;8.1757535200262e-11
6;8;0.9909447054778927
6;9;2.8862406395962237e-10
7;0;1.5824071296439397e-05
7;1;0.00022004219715350922
7;2;4.4596714333516314e-20
7;3;8.546053849499516e-05
7;4;1.4678197568178447e-08
7;5;4.431162619433752e-06
7;6;1.1966497878048962e-11
7;7;5.536849708475233e-08
7;8;3.738509807996605e-11
7;9;0.00017154217021190529
8;0;3.9687061638978276e-08
8;1;1.0
8;2;1.2980233400423877e-07
8;3;6.360065234760239e-08
8;4;1.0
8;5;1.0425048860178848e-09
8;6;1.0
8;7;1.0
8;8;2.0393475955236946e-05
8;9;1.6333526477421594e-06
9;0;9.152313791895844e-33
9;1;0.00019148744691727327
9;2;1.9530791986003483e-06
9;3;1.1634160579185645e-38
9;4;6.234357159139623e-09
9;5;2.5864952933129744e-07
9;6;8.581146054837615e-13
9;7;0.005106303871044279
9;8;1.1816584931191265e-07
9;9;0.0027904018620844855
0;0;7.849197306574775e-12
0;1;2.891809774454104e-12
0;2;5.651337324072823e-16
0;3;6.114529302690969e-20
0;4;3.0998137034327466e-11
0;5;1.5607376686008304e-10
0;6;5.569307492762399e-12
0;7;3.0150477314397295e-15
0;8;8.563355028649157e-13
0;9;6.768259159422407e-09
1;0;4.187394568082445e-05
1;1;0.0012768370877498801
1;2;0.001723876168840933
1;3;0.0009671142988515346
1;4;6.084168757201916e-05
1;5;1.8032854083716192e-12
1;6;0.0005340616413924665
1;7;0.00032684412483882045
1;8;3.40145863686584e-07
1;9;2.2652062156720274e-07
2;0;1.3101071746049586e-05
2;1;3.239163462361166e-08
2;2;0.028248010702027582
2;3;1.7068763210691653e-05
2;4;7.749205899933896e-08
2;5;3.549508229775597e-06
2;6;2.7567863445731125e-05
2;7;0.013800441021815392
2;8;0.0008090659821993064
2;9;1.2468730951635355e-05
3;0;0.001612032874291002
3;1;0.003313817126269273
3;2;3.4229522408312145e-09
3;3;0.0003928029874548348
3;4;2.6432952139355268e-05
3;5;0.012908782277242894
3;6;0.02481074687256548
3;7;5.243703211905601e-06
3;8;0.04853989671678144
3;9;2.1129427778260867e-08
4;0;0.001935814900087701
4;1;1.655431326584653e-06
4;2;1.5951546292201797e-05
4;3;0.13970704428484682
4;4;0.00028584712333167353
4;5;0.004127537268717361
4;6;0.0010624125827259844
4;7;0.020377509590098195
4;8;0.003544870594681555
4;9;0.0010824077787648875
10;0;6.278947176750773e-09
10;1;1.231211571543815e-07
10;2;1.0
10;3;2.383157763868847e-12
10;4;1.0
10;5;5.337102500728414e-06
10;6;1.0
10;7;2.5431695787866546e-05
10;8;7.848231988779155e-21
10;9;1.0
11;0;1.0
11;1;0.00019369452183100157
11;2;2.921712224476198e-11
11;3;1.0
11;4;2.2790372832366047e-07
11;5;1.0
11;6;1.4020733130528954e-11
11;7;5.644039946276554e-06
11;8;6.3766196497465015e-09
11;9;1.2109260954341764e-08
12;0;1.449926315942933e-07
12;1;0.0002771853420474084
12;2;2.2540452198027396e-05
12;3;2.9173767477557543e-05
12;4;2.461276823051632e-07
12;5;2.14701698839261e-08
12;6;4.763693104225257e-05
12;7;9.97000422962296e-07
12;8;0.00015702699452838044
12;9;1.101239431182446e-06
13;0;9.248002158232048e-08
13;1;1.1298134770889334e-10
13;2;1.0
13;3;4.997905973237334e-06
13;4;1.1558923979605279e-10
13;5;0.0030038174976493473
13;6;0.0003712779957945686
13;7;4.261214335622282e-05
13;8;1.0
13;9;1.007898960122305e-07
14;0;2.9899918231021613e-05
14;1;0.027069130815759727
14;2;0.010118666672606096
14;3;0.016922059470039896
14;4;3.493041722483416e-07
14;5;0.0031789367157595548
14;6;3.4688228888212944e-09
14;7;6.586925629631365e-08
14;8;0.0001129683945516526
