correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
0;(0, 0);True;[1.0, 0];311;0;1.0;True;0
0;(0, 0);True;[1.0, 0];350;0;1.0;True;1
0;(0, 0);True;[1.0, 0];433;0;1.0;True;2
0;(0, 0);True;[1.0, 0];302;0;1.0;True;3
0;(0, 0);True;[1.0, 0];375;0;1.0;True;4
0;(0, 0);True;[1.0, 0];397;0;1.0;True;5
0;(0, 0);True;[1.0, 0];282;0;1.0;True;6
0;(0, 0);True;[1.0, 0];369;0;1.0;True;7
0;(0, 0);True;[1.0, 0];423;0;1.0;True;8
0;(0, 0);True;[1.0, 0];382;0;1.0;True;9
0;(0, 1);False;[0, 1.0];384;0;1.0;True;0
0;(0, 1);False;[0, 1.0];377;0;1.0;True;1
0;(0, 1);False;[0, 1.0];488;0;1.0;True;2
0;(0, 1);False;[0, 1.0];382;0;1.0;True;3
0;(0, 1);False;[0, 1.0];603;0;1.0;True;4
0;(0, 1);False;[0, 1.0];496;0;1.0;True;5
0;(0, 1);False;[0, 1.0];442;0;1.0;True;6
0;(0, 1);False;[0, 1.0];407;0;1.0;True;7
0;(0, 1);False;[0, 1.0];423;0;1.0;True;8
0;(0, 1);False;[0, 1.0];380;0;1.0;True;9
0;(0, 2);False;[0, 1.0];529;0;1.0;True;0
0;(0, 2);False;[0, 1.0];381;0;1.0;True;1
0;(0, 2);False;[0, 1.0];447;0;1.0;True;2
0;(0, 2);False;[0, 1.0];462;0;1.0;True;3
0;(0, 2);False;[0, 1.0];507;0;1.0;True;4
0;(0, 2);False;[0, 1.0];490;0;1.0;True;5
0;(0, 2);False;[0, 1.0];504;0;1.0;True;6
0;(0, 2);False;[0, 1.0];464;0;1.0;True;7
0;(0, 2);False;[0, 1.0];415;0;1.0;True;8
0;(0, 2);False;[0, 1.0];482;0;1.0;True;9
0;(0, 3);False;[0, 1.0];448;0;1.0;True;0
0;(0, 3);False;[0, 1.0];504;0;1.0;True;1
0;(0, 3);False;[0, 1.0];553;0;1.0;True;2
0;(0, 3);False;[0, 1.0];401;0;1.0;True;3
0;(0, 3);False;[0, 1.0];475;0;1.0;True;4
0;(0, 3);False;[0, 1.0];479;0;1.0;True;5
