id;iter;estimations;token_probs
(0, 0);1;0.8031737963569016;[0.6885783637705707, 0.16874338513841794]
(5, 1);2;0.7122321903471562;[0.6433868298159521, 0.25995177034244904]
(10, 2);0;0.49218813572079556;[0.38085980973501926, 0.3929495978754687]
(15, 2);6;0.8499711813581708;[0.7788277420366427, 0.13747125623310105]
(5, 1);4;0.8902942188450158;[0.779666849090002, 0.09607381347598494]
(5, 1);5;0.5234203638047913;[0.387030848631335, 0.35239557684812434]
(5, 1);6;0.9353465098415279;[0.6992748951015987, 0.04833562970815779]
(5, 1);7;0.7057850278370112;[0.6196464385168321, 0.2583070658467213]
(5, 1);8;0.9603611623171586;[0.9287263073595264, 0.03833311132697726]
(5, 1);9;0.9683812361532965;[0.9379633869906684, 0.030625586001562347]
(5, 2);0;0.952574122783325;[0.8182090358695906, 0.040736232850146215]
(5, 2);1;0.8221891392358014;[0.749440220485832, 0.1620778046518057]
(5, 2);2;0.9136765269395709;[0.8251186918069492, 0.07795659521037965]
(5, 2);3;0.9755769120761569;[0.9344950640363553, 0.023394624074063314]
(5, 2);4;0.8791467706759584;[0.7900235915339153, 0.10860177784153265]
(5, 2);5;0.8198933359135361;[0.6888791886745309, 0.15132667530773034]
(5, 2);6;0.8807970779778825;[0.7414169027004679, 0.10033986652337994]
(5, 2);7;0.8670357563664174;[0.771171254761545, 0.118262945730229]
(5, 2);8;0.749087190708678;[0.367966064295719, 0.12325320745234371]
(5, 2);9;0.933430805473952;[0.8907478421494224, 0.06352518690187707]
(5, 3);0;0.8175744939732856;[0.583479616564179, 0.13019188476722668]
(5, 3);1;0.9362850115261095;[0.8893669701191526, 0.06052217599621421]
(5, 3);2;0.8397339596505965;[0.5455231591103035, 0.10411492309526707]
(5, 3);3;0.954647422348898;[0.9168409657433491, 0.04355650067150109]
(5, 3);4;0.8080672089305841;[0.7203178663576096, 0.17109049472524618]
(5, 3);5;0.9019206765295399;[0.7069965329529913, 0.07688230622986397]
(5, 3);6;0.7371581626286833;[0.650718538716891, 0.23202084030110523]
(5, 3);7;0.9241418158002492;[0.9020286988591009, 0.07404302891787481]
(5, 3);8;0.9372107892107373;[0.8900326984958875, 0.05962847564127712]
(5, 3);9;0.8175744806385542;[0.7073030645510165, 0.15782064136332183]
(6, 0);0;0.7879312006227324;[0.7587085551737922, 0.2042036312888782]
(6, 0);1;0.8976953016868439;[0.8571341209520705, 0.09768219516481731]
(6, 0);2;0.3276683270827338;[0.08712174584750336, 0.1787621942426408]
(6, 0);3;0.8872045892435128;[0.8367404956517525, 0.1063796209441398]
(6, 0);4;0.8128673178375735;[0.7756162054883761, 0.17855698916251178]
(6, 0);5;0.6992544273261175;[0.607300336628409, 0.26119661225851865]
(6, 0);6;0.9263037262250327;[0.8641911085012577, 0.06875462412911548]
(6, 0);7;0.8933093946927837;[0.8361864211742402, 0.0998682382103859]
(6, 0);8;0.8872045892435128;[0.8236763222237483, 0.10471869760597022]
(6, 0);9;0.8080672181749422;[0.6969712497087925, 0.16554517718318668]
(6, 1);0;0.6584175139669998;[0.588077460590876, 0.30509054924482654]
(6, 1);1;0.9252299581228932;[0.8585980783455655, 0.06938536059051204]
(6, 1);2;0.9381240168712759;[0.8300219821456035, 0.05474588139742575]
(6, 1);3;0.7931059511841119;[0.6703813545455738, 0.17487942498166395]
(6, 1);4;0.839733955639775;[0.6719281662487737, 0.1282397461430103]
(6, 1);5;0.9019206791658465;[0.8330878301456877, 0.09059409598131961]
(6, 1);6;0.7981867777396212;[0.7054481430368997, 0.1783652233466587]
(6, 1);7;0.9073122288794595;[0.7722174925601528, 0.07888697620012157]
(6, 1);8;0.8824278571786139;[0.8407486952033653, 0.11201893148001094]
(6, 1);9;0.863391617003942;[0.7704354932564299, 0.12190058933135406]
(6, 2);0;0.21469141911224196;[0.06157191143103757, 0.22522069390754565]
(6, 2);1;0.8397339596505965;[0.740103932373965, 0.14125131575951957]
(6, 2);2;0.9019206712569268;[0.6982869224972037, 0.07593518455802464]
(6, 2);3;0.8418256472515683;[0.7331288085802586, 0.1377508218679367]
(6, 2);4;0.7981867777396212;[0.7356159314843959, 0.18599283478404674]
(6, 2);5;0.7718434873426302;[0.6877427950182488, 0.20329639400965813]
(6, 2);6;0.855851143290548;[0.7313104169962195, 0.12317277523800657]
(6, 2);7;0.685949467848392;[0.5898845758541897, 0.2700688223231898]
(6, 2);8;0.7826624789529375;[0.7123162611182092, 0.19780308185982778]
(6, 2);9;0.8670357735451834;[0.5341592583764572, 0.08191596559308852]
(6, 3);0;0.8221891305219504;[0.7660756409134242, 0.16567547628645451]
(6, 3);1;0.7826624688140726;[0.5812876119625632, 0.16141774970292944]
(6, 3);2;0.5851011542032312;[0.4943444542739005, 0.35054270877926463]
(6, 3);3;0.8479677660619633;[0.7716706694729841, 0.13835291910832523]
(6, 3);4;0.877476793890012;[0.7304890204488856, 0.10199911546009582]
(6, 3);5;0.7853085859124002;[0.7288479731529348, 0.1992559419546947]
(6, 3);6;0.7606506526772883;[0.6684414962338994, 0.21033444891406414]
(6, 3);7;0.9441768643631453;[0.8384106573066215, 0.049569856674872924]
(6, 3);8;0.9207896824119663;[0.8701045109399804, 0.07485015955630664]
(6, 3);9;0.9149009468718409;[0.8709941310755547, 0.0810150826580096]
