id;confidence_per_choice
('abstract_algebra', 0);[5.1071891426755904e-12, 2.1716320832553915e-10, 7.191457792499882e-09, 4.783342541821727e-06]
('abstract_algebra', 1);[0, 0, 1.8453636616961323e-08, 3.516637315857568e-06]
('abstract_algebra', 2);[0, 0, 0, 2.2573554620629905e-07]
('abstract_algebra', 3);[0, 5.675306352412949e-14, 1.0815219539388943e-11, 2.1443976728915942e-05]
('abstract_algebra', 4);[0, 0, 1.309658593766829e-10, 2.6305196041873686e-09]
('abstract_algebra', 5);[0, 0, 2.6545094299839737e-10, 3.546352085134734e-06]
('abstract_algebra', 6);[3.5353555884270484e-05, 0, 5.3843445351187e-13, 5.042913906481113e-07]
('abstract_algebra', 7);[3.2660441288357665e-13, 0, 1.186080342949428e-08, 1.186080342949428e-08]
('abstract_algebra', 8);[0, 1.4449774900307763e-07, 2.543660795724355e-13, 4.139929822488149e-08]
('abstract_algebra', 9);[0, 0, 0, 3.6223066771604955e-08]
('abstract_algebra', 10);[5.315440537706887e-08, 0, 2.789287202137148e-10, 8.763679877659071e-08]
('abstract_algebra', 11);[5.6753821264334785e-14, 1.0815363939112326e-11, 4.539754850385243e-05, 5.315501368444417e-08]
('abstract_algebra', 12);[2.7799235420018235e-10, 0, 5.297596559995851e-08, 0.00026036437671249753]
('abstract_algebra', 13);[0, 0, 0, 1.0875084570818582e-07]
('abstract_algebra', 14);[2.1715078250259325e-10, 4.5970821016544527e-10, 1.2496164740861615e-09, 7.481971385908066e-05]
('abstract_algebra', 15);[5.905292735481273e-10, 0, 5.1090792832586454e-12, 1.1253496007565217e-07]
('abstract_algebra', 16);[8.201764068680549e-11, 9.111336864645234e-13, 9.991794123381554e-10, 0.37753713501062025]
('abstract_algebra', 17);[1.4110979736375945e-11, 0, 5.692775530046581e-09, 1.0292779614301816e-05]
('abstract_algebra', 18);[2.8257357283806583e-15, 0, 5.6756527561942324e-14, 6.144177195963701e-06]
('abstract_algebra', 19);[4.598651884261998e-10, 0, 9.735346115378558e-10, 1.444853471940329e-07]
('abstract_algebra', 20);[0, 0, 0, 6.471797095542588e-07]
('abstract_algebra', 21);[1.363536383761427e-11, 0, 6.440889811343346e-12, 3.516606682666741e-10]
('abstract_algebra', 22);[1.2011140903668534e-13, 0, 4.1923001064201323e-13, 0.00033534267856777345]
('abstract_algebra', 23);[0, 0, 1.9340499316940353e-08, 0.010986752982135951]
('abstract_algebra', 24);[8.315239610716842e-07, 0, 1.0815879668148733e-11, 1.1861052281664094e-08]
('abstract_algebra', 25);[0, 0, 3.9278410701298514e-07, 1.1861052281664094e-08]
('abstract_algebra', 26);[1.8789158957397305e-12, 0, 2.6457105821599825e-09, 1.6696270231078797e-05]
('abstract_algebra', 27);[3.957542767052418e-12, 1.0206637319911065e-10, 0, 1.845405078251524e-07]
('abstract_algebra', 28);[8.406546692627667e-12, 0, 1.4608387695782067e-12, 6.462946352272322e-07]
('abstract_algebra', 29);[2.3823651234966232e-07, 0, 4.847359460656998e-11, 2.5109943663977427e-08]
('abstract_algebra', 30);[7.582545965339434e-10, 0, 0, 7.19411930861867e-09]
('abstract_algebra', 31);[1.2015425731771786e-13, 1.0815941557285693e-11, 1.463778514125909e-12, 5.3157852544244216e-08]
('abstract_algebra', 32);[1.0261860058738471e-10, 0, 2.789462772385846e-10, 9.237432042950414e-09]
('abstract_algebra', 33);[0, 3.976906375456918e-12, 1.3169705202066072e-10, 4.361207399291593e-09]
('abstract_algebra', 34);[0, 0, 3.2357005267474085e-12, 4.996490901560061e-06]
('abstract_algebra', 35);[0, 6.47593982395546e-07, 1.463775722192624e-12, 5.315775115378354e-08]
('abstract_algebra', 36);[1.9643127003351996e-11, 7.616466888928811e-13, 8.352470140471777e-10, 7.518654013185358e-08]
('abstract_algebra', 37);[2.543301799112385e-13, 2.789069084797396e-10, 8.876995523231944e-13, 8.314089835800239e-07]
('abstract_algebra', 38);[1.1399461923588666e-12, 6.559937409050877e-12, 3.927709966477729e-07, 2.2602410283667116e-06]
('abstract_algebra', 39);[8.780087438227652e-13, 3.064551635591707e-12, 3.2300136602115895e-13, 0.010986140048861693]
('abstract_algebra', 40);[0, 0, 1.0676347718312019e-06, 2.4132062706855736e-12]
('abstract_algebra', 41);[1.315802994339133e-10, 2.9359533285067427e-11, 4.134130115973058e-08, 5.036396713975929e-07]
('abstract_algebra', 42);[7.844664755275072e-11, 0, 7.442810692284198e-10, 3.002641274239813e-07]
('abstract_algebra', 43);[0, 0, 1.3174453590316273e-10, 1.3005263438135526e-05]
('abstract_algebra', 44);[2.789356364855317e-10, 0, 4.8471745520950706e-11, 4.139771899710569e-08]
('abstract_algebra', 45);[0, 0, 7.88860257100269e-06, 1.6700171773863484e-05]
('abstract_algebra', 46);[0, 0, 2.0609885128331607e-09, 5.315359431139743e-08]
('abstract_algebra', 47);[0, 0, 0, 7.66243273240274e-07]
('abstract_algebra', 48);[2.789148881845482e-10, 0, 5.904628229202108e-10, 2.1721913332839948e-10]
('abstract_algebra', 49);[0, 6.784205511147239e-10, 0.0028476725667949303, 3.9040407189020724e-09]
('abstract_algebra', 50);[1.9760953278531132e-13, 0, 2.537356626761293e-13, 0.002472601802024636]
('abstract_algebra', 51);[0, 0, 0, 1.9826412700451827e-06]
('abstract_algebra', 52);[1.3173724890464521e-10, 0, 1.5226755660223453e-08, 4.7841044148945386e-06]
('abstract_algebra', 53);[2.9397749362027734e-11, 0, 6.559524523152649e-12, 6.824900397053338e-08]
('abstract_algebra', 54);[0, 0.00020342665413748746, 8.42174481629839e-12, 4.1390929004094085e-08]
('abstract_algebra', 55);[4.8473687062702556e-11, 0, 5.3157852544244216e-08, 2.510999155743982e-08]
('abstract_algebra', 56);[0, 0, 1.60514845219148e-09, 5.315521645511628e-08]
('abstract_algebra', 57);[5.1046960067023274e-12, 1.2490779295014422e-09, 1.6904431537367942e-10, 2.751274605099972e-05]
('abstract_algebra', 58);[0, 0, 2.933630295100853e-11, 9.590079253278537e-05]
('abstract_algebra', 59);[1.0815920927534024e-11, 0, 8.423447688001894e-12, 1.1253496007565217e-07]
('abstract_algebra', 60);[6.22407339363294e-11, 0, 1.0261762194481359e-10, 6.1441361792926976e-06]
('abstract_algebra', 61);[6.22371725948578e-11, 0, 8.877655877278098e-13, 4.5396769209972536e-05]
('abstract_algebra', 62);[7.191114885245782e-09, 0, 1.13951359377565e-12, 1.5223590331528973e-08]
('abstract_algebra', 63);[0, 0, 6.217049445022682e-11, 7.476650297448526e-05]
('abstract_algebra', 64);[4.1935956873868796e-13, 8.314890696697535e-07, 1.2500932558739667e-09, 1.522925354000074e-08]
('abstract_algebra', 65);[0, 0, 1.0129562268010703e-05, 1.1252937948556868e-07]
('abstract_algebra', 66);[0, 0, 9.233186838909746e-09, 3.2226988658117995e-08]
('abstract_algebra', 67);[7.982347059482374e-11, 0, 0, 0.00043022423268959393]
('abstract_algebra', 68);[2.2862122565052214e-08, 0, 0, 3.769326776635496e-08]
('abstract_algebra', 69);[1.6052249934589952e-09, 0, 9.73618174269892e-10, 1.2501504819116561e-09]
('abstract_algebra', 70);[0, 0, 2.219104397602644e-06, 2.219104397602644e-06]
('abstract_algebra', 71);[0, 2.5109895770606383e-08, 1.4449747339575647e-07, 9.736163172423694e-10]
('abstract_algebra', 72);[0, 4.006964835870478e-09, 2.5615669188768573e-10, 1.6165234476654136e-06]
('abstract_algebra', 73);[6.224132751305368e-11, 1.8795252316257836e-12, 4.363453930307876e-09, 2.3823673954981372e-07]
('abstract_algebra', 74);[0, 0, 2.927543167790789e-11, 1.063152017388789e-06]
('abstract_algebra', 75);[0, 0, 1.5228091684485844e-08, 7.88835431070632e-06]
('abstract_algebra', 76);[3.095936142773877e-12, 0, 3.056177233340032e-07, 2.1704187988817695e-10]
('abstract_algebra', 77);[5.043375620173722e-07, 2.289686805600614e-11, 6.224014036526587e-11, 1.3709316302411594e-06]
('abstract_algebra', 78);[0, 0, 1.5352297378877255e-12, 1.364222112524066e-05]
('abstract_algebra', 79);[0, 0, 3.5815088307934495e-10, 3.058816082888209e-07]
('abstract_algebra', 80);[0, 0, 4.363370704822695e-09, 1.300702475296511e-05]
('abstract_algebra', 81);[1.955545729212155e-08, 0, 0, 1.3709447045263556e-06]
('abstract_algebra', 82);[6.1440248497087936e-06, 0, 0, 2.5109225273003377e-08]
('abstract_algebra', 83);[0, 0, 2.05921245585446e-09, 3.056142258367355e-07]
('abstract_algebra', 84);[1.3886460551741272e-11, 0, 4.193347736598317e-13, 2.260087990646877e-06]
('abstract_algebra', 85);[0, 0, 1.3143055591157883e-10, 1.1831001608393164e-08]
('abstract_algebra', 86);[5.108962347052249e-12, 0, 2.940004839395939e-11, 8.315081011620335e-07]
('abstract_algebra', 87);[1.5479726457083955e-09, 0, 2.8352107988433427e-11, 1.3934405689834877e-07]
('abstract_algebra', 88);[1.0038666565059381e-10, 0, 7.717711440474494e-06, 3.6455887481868277e-06]
('abstract_algebra', 89);[6.5596496373471384e-12, 0, 1.067615426665105e-06, 7.1935292999880856e-09]
('abstract_algebra', 90);[7.194133030325383e-09, 0, 1.2015425731771786e-13, 2.646573638909117e-09]
('abstract_algebra', 91);[0, 1.0652752150842321e-06, 1.6880492219521435e-10, 2.3769502934389777e-07]
('abstract_algebra', 92);[0, 0, 1.444938905484177e-07, 1.8553382802026496e-07]
('abstract_algebra', 93);[1.1253131119697166e-07, 8.42317456275562e-12, 1.250109946531026e-09, 2.3822856048086717e-07]
('abstract_algebra', 94);[1.2501051777491268e-09, 0, 4.1936356808225874e-13, 5.315582477177368e-08]
('abstract_algebra', 95);[0, 0, 3.7737594996982056e-11, 1.0673151124747686e-06]
('abstract_algebra', 96);[0, 2.9399599788245116e-11, 1.3175986504329144e-10, 2.6464676343212542e-09]
('abstract_algebra', 97);[0, 2.2883508228253726e-11, 6.472037807499165e-07, 2.644973926034719e-09]
('abstract_algebra', 98);[0, 0, 9.948498591335903e-09, 2.309618192266739e-05]
('abstract_algebra', 99);[0, 0, 0.00012339250446352518, 8.763011287450765e-08]
('anatomy', 0);[5.314882955050441e-08, 0, 2.9395786916035295e-11, 0.000123388856553316]
('anatomy', 1);[1.1399722839551978e-12, 1.1860916543469677e-08, 1.879496552565541e-12, 1.6701414089010932e-05]
('anatomy', 2);[0.9999487426325072, 4.19357969011939e-13, 3.978757630857102e-12, 3.0588656742339337e-07]
('anatomy', 3);[1.015414660056396e-11, 0, 0.9388124039425315, 0.0010992364917011691]
('anatomy', 4);[1.542593460324684e-13, 0.9998595911813487, 7.990831956977015e-11, 1.125192921980835e-07]
('anatomy', 5);[1.3887890886763582e-11, 0, 9.357587272409509e-14, 2.382362851497276e-07]
('anatomy', 6);[0.996823893869935, 0, 1.8735586773602694e-12, 4.126787612143928e-08]
('anatomy', 7);[2.147989340993447e-11, 0.7305889745930173, 2.6167867174308104e-10, 0.0002450854068952652]
('anatomy', 8);[1.1857908078982725e-08, 8.761874801156634e-08, 1.7598695983497917e-06, 0.00026118780669967523]
('anatomy', 9);[5.3277160634184834e-14, 0, 7.117683123327245e-10, 0.7310536981302389]
('anatomy', 10);[0, 0, 7.965373897910452e-11, 0.22238771142271652]
('anatomy', 11);[0, 3.9276987292254525e-07, 5.10887464665386e-12, 6.143954537326743e-06]
('anatomy', 12);[1.3176413741653039e-10, 4.139906133687463e-08, 7.991898919371427e-11, 1.1253431614728773e-07]
('anatomy', 13);[0, 1.5228992114781313e-08, 8.422917511790147e-12, 7.58206871592278e-10]
('anatomy', 14);[0, 0, 0.0019153700295629953, 3.697535759098497e-06]
('anatomy', 15);[0, 0, 0.8175686927902368, 2.052915368037515e-08]
('anatomy', 16);[0, 0.26892919057381326, 7.50169664628249e-11, 1.2868582072822064e-06]
('anatomy', 17);[4.193779660349228e-13, 7.681175383787474e-15, 1.8795216467193215e-12, 0.9999959469005546]
('anatomy', 18);[5.383502475551177e-13, 9.355124547517616e-14, 1.879026995201844e-12, 0.9997324467414286]
('anatomy', 19);[1.2251907116731772e-11, 0, 0.9996597732851947, 9.234314005707946e-09]
('anatomy', 20);[2.087872334247744e-14, 0, 0.999954464125005, 4.363262514065097e-09]
('anatomy', 21);[1.6917752995697938e-10, 4.5987220546564285e-10, 3.0588014973513e-07, 5.829043873059072e-05]
