id;iter;estimations
(0, 0);0;0.9
(0, 0);1;0.85
(0, 0);2;0.95
(0, 0);3;0.85
(0, 0);4;0.9
(0, 0);5;0.9
(0, 0);6;0.9
(0, 0);7;0.9
(0, 0);8;0.9
(0, 0);9;0.95
(0, 1);1;0.95
(0, 1);2;0.9
(0, 1);3;0.9
(0, 1);4;0.95
(0, 1);5;0.9
(0, 1);6;0.9
(0, 1);7;0.9
(0, 1);8;0.9
(0, 1);9;0.8
(0, 2);0;0.85
(0, 2);1;0.9
(0, 2);2;0.85
(0, 2);3;0.9
(0, 2);4;0.9
(0, 2);5;0.9
(0, 2);6;0.8
(0, 2);7;0.9
(0, 2);8;0.85
(0, 2);9;0.95
(0, 3);0;0.8
(0, 3);1;0.9
(0, 3);2;0.9
(0, 3);3;0.9
(0, 3);4;0.85
(0, 3);5;0.9
(0, 3);6;0.85
(0, 3);7;0.9
(0, 3);8;0.9
(0, 3);9;0.9
(1, 0);0;0.95
(1, 0);1;0.85
(1, 0);2;0.9
(1, 0);3;0.95
(1, 0);4;0.9
(1, 0);5;0.9
(1, 0);6;0.95
(1, 0);7;0.8
(1, 0);8;0.9
(1, 0);9;0.9
(1, 1);0;0.95
(1, 1);1;0.9
(1, 1);2;0.9
(1, 1);3;0.9
(1, 1);4;0.95
(1, 1);6;0.9
(1, 1);7;0.8
(1, 1);8;0.9
(1, 1);9;0.95
(1, 2);0;0.8
(1, 2);1;0.95
(1, 2);2;0.85
(1, 2);3;0.9
(1, 2);5;0.95
(1, 2);6;0.95
(1, 2);7;0.9
(1, 2);8;0.05
(1, 3);1;0.9
(1, 3);2;0.95
(1, 3);3;0.9
(1, 3);4;0.95
(1, 3);7;0.85
(1, 3);9;0.05
(2, 0);2;1.0
(3, 1);4;0.8
(4, 0);8;0.7
(4, 1);5;0.7
(4, 1);6;0.65
(4, 1);7;0.75
(4, 1);8;0.2
(4, 1);9;0.3
(4, 2);0;0.7
(4, 2);1;0.7
(4, 2);2;0.7
(4, 2);3;0.7
(4, 2);4;0.7
(4, 2);5;0.75
(4, 2);6;0.7
(4, 2);7;1.0
(4, 2);8;
(4, 2);9;0.7
(4, 3);0;0.7
(4, 3);1;0.85
(4, 3);2;0.7
(4, 3);3;0.7
(4, 3);4;0.8
(4, 3);5;0.85
(4, 3);6;0.7
(4, 3);7;0.7
(4, 3);8;0.85
(4, 3);9;0.4
(5, 0);0;0.9
(5, 0);1;0.9
(5, 0);2;0.95
(5, 0);3;0.95
(5, 0);4;0.95
(5, 0);5;0.9
(5, 0);6;0.9
(5, 0);7;0.95
(5, 0);8;0.9
(5, 0);9;0.9
(5, 1);0;0.95
(5, 1);1;1.0
(5, 1);2;0.95
(5, 1);3;0.95
(5, 1);4;0.95
(5, 1);5;0.95
(5, 1);6;0.95
(5, 1);7;0.95
(5, 1);8;1.0
(5, 1);9;0.95
(5, 2);0;0.9
(5, 2);1;0.9
(5, 2);2;0.9
(5, 2);3;0.95
(5, 2);4;0.95
(5, 2);5;0.85
(5, 2);6;0.8
(5, 2);7;0.85
(5, 2);8;0.95
(5, 2);9;1.0
(5, 3);0;0.9
(5, 3);1;0.9
(5, 3);2;0.95
(5, 3);3;0.95
(5, 3);4;0.9
(5, 3);5;0.95
(5, 3);6;0.95
(5, 3);7;1.0
(5, 3);8;0.95
(5, 3);9;0.8
(6, 0);0;0.8
(6, 0);1;
(6, 0);2;0.85
(6, 0);3;0.85
(6, 0);4;0.9
(6, 0);5;1.0
(6, 0);6;
(6, 0);7;0.85
(6, 0);8;0.7
(6, 0);9;0.85
(6, 1);0;1.0
(6, 1);1;0.7
(6, 1);2;
(6, 1);3;0.85
(6, 1);4;1.0
(6, 1);5;0.8
(6, 1);6;0.8
(6, 1);7;
(6, 1);8;1.0
(6, 1);9;0.8
(6, 2);0;0.85
(6, 2);1;0.8
(6, 2);2;0.85
(6, 2);3;1.0
(6, 2);4;
(6, 2);5;
(6, 2);6;0.8
(6, 2);7;
(6, 2);8;0.85
(6, 2);9;0.7
(6, 3);0;0.85
(6, 3);1;0.7
(6, 3);2;0.85
(6, 3);3;
(6, 3);4;
(6, 3);5;0.9
(6, 3);6;0.85
(6, 3);7;0.7
(6, 3);8;0.85
(6, 3);9;0.75
