id;iter;estimations;token_probs
(0, 0);0;0.7997552900393887;[0.052739884432010886, 0.013205142864292954]
(0, 0);1;0.6228035131187001;[0.12890816425932977, 0.07807230637709899]
(0, 0);2;0.7341195269001831;[0.153857134616201, 0.05572336144533569]
(0, 0);3;0.6288633710372709;[0.1070349280793843, 0.06316886022973103]
(0, 0);4;0.6513548646660542;[0.10490208995991526, 0.05615004252657187]
(0, 0);5;0.8435087992916078;[0.06151889583427231, 0.011413237044408817]
(0, 0);6;0.6967842555726225;[0.19368347260237095, 0.08428416379779488]
(0, 0);7;0.9364014351510693;[0.21109060206220656, 0.014336863272841092]
(0, 0);8;0.8714748343590912;[0.05111762658169911, 0.007538830915771311]
(0, 0);9;0.8484706464936472;[0.3175051431318867, 0.05670361051680414]
(0, 1);1;0.7759445714933886;[0.14442164295412102, 0.041702016209014925]
(0, 1);2;0.5660185351961016;[0.07818302576448805, 0.059945005214923144]
(0, 1);3;0.9059898203834277;[0.04994235810315164, 0.00518227683150505]
(0, 1);4;0.7356416417389247;[0.10047390021681442, 0.03610605191764084]
(0, 1);5;0.4658734537776278;[0.039173887018134984, 0.04491308273832079]
(0, 1);6;0.411110869232168;[0.05412918168160676, 0.07753647284780003]
(0, 1);7;0.8094266599964354;[0.12279666426208687, 0.02891153900197123]
(0, 1);8;0.8006920020959544;[0.132337486629796, 0.03294140498318251]
(0, 1);9;0.7988152817607199;[0.11304419129433527, 0.02847061679141806]
(0, 2);0;0.6460137001902271;[0.019408202035880437, 0.010634817222326379]
(0, 2);1;0.8869110795149788;[0.46916572204631696, 0.05982273337233401]
(0, 2);2;0.7483522975713797;[0.09365603666073652, 0.03149362475498643]
(0, 2);3;0.7154240200535902;[0.20098059767469428, 0.07994454886936424]
(0, 2);4;0.7279754489059775;[0.38211496940559153, 0.1427859321012449]
(0, 2);5;0.7082125739194518;[0.1882859676410959, 0.07757484106929918]
(0, 2);6;0.7379143205612129;[0.17702494495220697, 0.06287410568225224]
(0, 2);7;0.6477982179521102;[0.008119191302528337, 0.004414327743256632]
