id;iter;estimations
(0, 0);0;7.550833550649339e-05
(0, 0);1;1.6811317400919805e-25
(0, 0);2;1.202855488730018e-24
(0, 0);3;5.843624246684924e-66
(0, 0);4;8.085740921879216e-17
(0, 0);5;9.078427294232177e-25
(0, 0);6;7.292126346146744e-25
(0, 0);7;8.606073528250223e-16
(0, 0);8;3.1349481591069147e-14
(0, 0);9;8.645281195950933e-23
(0, 1);0;3.2085459045795063e-12
(0, 1);1;1.3761962026810178e-13
(0, 1);2;4.966882589521845e-24
(0, 1);3;9.099304285926479e-24
(0, 1);4;1.389488852880761e-05
(0, 1);5;7.889280501145218e-24
(0, 1);6;1.397728675113999e-21
(0, 1);7;1.6823602213878625e-23
(0, 1);8;1.8459681245201938e-11
(0, 1);9;9.104774565511415e-21
(0, 2);0;6.265006757089267e-25
(0, 2);1;1.9815095176175016e-14
(0, 2);2;6.101404564385512e-19
(0, 2);3;9.874056576009322e-22
(0, 2);4;1.939927635688463e-34
(0, 2);5;3.2700463884509223e-34
(0, 2);6;3.149243263866003e-20
(0, 2);7;1.5195776378855537e-21
(0, 2);8;8.527104407664197e-37
(0, 2);9;1.4480078706517001e-09
(0, 3);0;4.97143107710739e-18
(0, 3);1;5.077023128296422e-10
(0, 3);2;1.9891702530713152e-13
(0, 3);3;3.744674657524105e-31
(0, 3);4;4.281676370203323e-13
(0, 3);5;3.229794120847088e-41
(0, 3);6;7.969335048119538e-31
(0, 3);7;8.649393026107806e-30
(0, 3);8;2.9230547071042185e-42
(0, 3);9;1.3745802410354208e-17
(1, 0);0;8.351199565294948e-38
(1, 0);1;6.099416384468619e-40
(1, 0);2;7.225280635790489e-28
(1, 0);3;1.6250366194677224e-31
(1, 0);4;3.3231651851292436e-25
(1, 0);5;5.53677245916972e-34
(1, 0);6;1.2136402184555744e-26
(1, 0);7;8.117415232609465e-34
(1, 0);8;1.3718060065191092e-26
(1, 0);9;2.9646135594482146e-37
(1, 1);0;5.409691391712859e-22
(1, 1);1;5.4030745892218675e-34
(1, 1);2;3.514219059404907e-35
(1, 1);3;1.9437466838999102e-38
(1, 1);4;7.364622992876247e-30
