confidence_per_choice;id
[0.0004685003714999017, 0.8470683787702971, 0.001852954913998904, 0.0006816640182777949];('easy', 0)
[0.0002378822531897978, 0.7091171716882987, 0.002256963978422557, 0.0012080657632063613];('easy', 1)
[0.00014068904280049326, 6.645679815610207e-05, 0.001039559725458287, 0.7835203691495047];('easy', 2)
[0.7803870291501896, 9.047247845216486e-05, 0.0019343859606744326, 0.0006280031749563062];('easy', 3)
[0.0002168819793017524, 0.0001913976749602128, 0.8836827841044028, 0.002482082814893162];('easy', 4)
[0.0010646293844314507, 0.00034563455647787153, 0.9092559394502567, 0.0005028953122706729];('easy', 5)
[0.7113918854255392, 1.728740592370279e-05, 0.0007350795553633, 0.0001640183406999916];('easy', 6)
[0.0003211960291230682, 0.0003211960291230682, 0.8449662729673818, 0.000600073469089714];('easy', 7)
[0.0003930854290552243, 0.7107150435126648, 0.004788760865505804, 0.0005719359244868633];('easy', 8)
[0.007171864291649313, 0.0038388223258925473, 0.7315499587134655, 0.0055854535264183314];('easy', 9)
[0.8425121602508009, 0.000125416840407201, 0.001842987894972362, 0.0023664432997923504];('easy', 10)
[0.6856892036426337, 0.005932374170785107, 0.0019259599118383291, 0.002182398494768324];('easy', 11)
[0.00020657104889926093, 0.7906767985487522, 0.002851625369223541, 0.0013470124453689473];('easy', 12)
[0.004140903816604712, 0.7891167765165373, 0.001186388806793919, 0.0006350281675034534];('easy', 13)
[0.7379677746391068, 0.0006729396251847721, 0.00207279997179872, 0.0008640715826335696];('easy', 14)
[0.855949569193187, 0.04261522035588115, 0.0016523714108735662, 0.001002213921927439];('easy', 15)
[0.003099263351966016, 0.0008879538170712552, 0.007434746284528929, 0.8593399067694144];('easy', 16)
[0.7959521318050515, 0.0009319641858052182, 0.001972968196832065, 0.0013559998890782347];('easy', 17)
[0.0023160689041513342, 0.8245775473933126, 0.0005855939255815654, 0.0010940334841646254];('easy', 18)
[0.7660183604944361, 0, 0.0014787633565134341, 0.0007915249866489176];('easy', 19)
