confidence_per_choice;id
[7.681204685202095e-15, 1.0, 0, 3.8242466280971355e-16];('easy', 0)
[7.287724095819692e-14, 0.9999998807907247, 0, 1.334793228597603e-15];('easy', 1)
[3.628344178047045e-15, 0, 0, 1.0];('easy', 2)
[1.0, 5.454994842887922e-18, 2.444759076612131e-17, 5.9821282237671354e-15];('easy', 3)
[2.825757287115611e-15, 0, 1.0, 0];('easy', 4)
[6.64554417291507e-17, 0, 1.0, 0];('easy', 5)
[1.0, 0, 9.479359653504757e-19, 2.0067804543947087e-18];('easy', 6)
[1.0956650033262367e-16, 0, 1.0, 0];('easy', 7)
[2.825757287115611e-15, 1.0, 0, 0];('easy', 8)
[2.825757287115611e-15, 3.6755466131663376e-20, 1.0, 8.993766029028821e-18];('easy', 9)
[1.0, 4.719495271526123e-20, 2.7158820118920623e-19, 7.004352026168645e-18];('easy', 10)
[1.0, 2.444759076612131e-17, 1.4828213355760042e-17, 3.8242466280971355e-16];('easy', 11)
[2.9783262686202286e-16, 1.0, 0, 0];('easy', 12)
[1.783247290814639e-11, 1.0, 0, 1.2015425731771786e-13];('easy', 13)
[1.0, 1.3521580340512197e-20, 1.282891823608785e-19, 2.8625185805493937e-20];('easy', 14)
[0.986594437257802, 0.002445522692044263, 2.75207323429114e-10, 3.222346464956351e-13];('easy', 15)
[5.384940217754036e-13, 1.1399918530443554e-12, 4.139937718785167e-08, 1.0];('easy', 16)
[1.0, 2.1151310375910805e-19, 1.2171738729024408e-18, 5.454994842887922e-18];('easy', 17)
[1.2664165549094176e-14, 1.0, 1.9039802832864523e-17, 4.910429870159115e-16];('easy', 18)
[1.0, 0, 0, 0];('easy', 19)
[8.533047625744066e-17, 3.059023205018258e-07, 0.9999996423722521, 0];('easy', 20)
[2.9783262686202286e-16, 1.0, 1.713908431542013e-15, 2.444759076612131e-17];('easy', 21)
[3.628344178047045e-15, 1.0, 0, 8.993766029028821e-18];('easy', 22)
[3.2661313427874473e-13, 0, 5.175555005801869e-17, 1.0];('easy', 23)
[1.0, 0, 0, 1.4828213355760042e-17];('easy', 24)
[1.0, 0, 0, 5.74952226429356e-19];('easy', 25)
