id;amount_answer_tokens;confidence_per_choice
300;2;[0.3354348280121263, 0.033212545605414506, 0.04264575271025298, 0.5887064219197209]
301;2;[0.09770311115044936, 0.029797765350348417, 0.10400442043868907, 0.7684944513524029]
302;2;[0.3361943990590379, 0.04409910825551581, 0.2618284612513991, 0.35787707491756543]
303;2;[0.47705294335469456, 0.023020323981000634, 0.12839705785442623, 0.3715292058511547]
304;2;[0.4202178870303423, 0.053424705874393186, 0.050187866575372796, 0.47616924863944277]
305;2;[0.34043559786461575, 0.04607294256851027, 0.05220748359974415, 0.5612834115029072]
306;2;[0.34699572082094515, 0.10582771566686161, 0.15397841772393978, 0.39319766426906233]
307;2;[0.5246077658608977, 0.020986951148673466, 0.04583971571548035, 0.4085649388578074]
308;2;[0.408732346971494, 0.03151805240303634, 0.06672371746082707, 0.4930253208338481]
309;2;[0.27467231186054597, 0.01869168539913409, 0.04773089078865755, 0.6589046424959779]
310;2;[0.3021061298188556, 0.019926059125685864, 0.0384084842377809, 0.6395586437246412]
311;2;[0.31219058867027655, 0.025626164041393805, 0.07893414225343859, 0.5832488052316299]
312;2;[0.47428669048544647, 0.06832747609445185, 0.06418772359220355, 0.39319747677785016]
313;2;[0.5333974323196349, 0.036298148640560406, 0.06370523481065267, 0.36659831471695525]
314;2;[0.23085031281009769, 0.012622986836963567, 0.04545712181684856, 0.7110689807126457]
315;2;[0.38204938065347777, 0.03338310284006437, 0.0623678469274944, 0.5221995888791235]
316;2;[0.3557429268428767, 0.0037125105816137004, 0.12294146581156536, 0.5176029352190746]
317;2;[0.3719751386906588, 0.12855116045778275, 0.07797022015928357, 0.42150305298663815]
318;2;[0.5564964769414554, 0.048626123134669304, 0.03557563166040793, 0.359301151715581]
319;2;[0.44548525627697455, 0.03031565214519865, 0.049982060526934984, 0.4742165868364419]
320;2;[0.4448294822563154, 0.02509556063055332, 0.05655371888557015, 0.473518519025148]
321;2;[0.20313907399914904, 0.054674140051098455, 0.033161542234413664, 0.7090250574488427]
322;2;[0.24671490797611928, 0.09076134247491857, 0.07068500459207855, 0.5918382973972787]
323;2;[0.3814071381600535, 0.04279269237317784, 0.02085549263046663, 0.5549441114969761]
324;2;[0.42277944860887673, 0.025389877865812805, 0.04186083169784395, 0.50996935974555]
325;2;[0.3298033696244585, 0.057311232102886904, 0.06913054179408898, 0.5437537982381683]
326;2;[0.4909821723301174, 0.014370215536314492, 0.03341175215512774, 0.46123506629544936]
327;2;[0.5838281971613968, 0.006286200761947678, 0.032937336943732486, 0.37694781518430864]
328;2;[0.05259264564778781, 0.0010253933482712275, 0.014155118546109893, 0.9322268664292022]
329;2;[0.2843305776271715, 0.04096170340740014, 0.03395844485500404, 0.6407488859428653]
330;2;[0.43552293876238635, 0.027842051641054785, 0.04312261315780184, 0.4935121443337162]
331;2;[0.35266457796439854, 0.1381054330604571, 0.027194575420581117, 0.4820353256697843]
332;2;[0.43761877052877535, 0.012032343591367472, 0.022479371913507237, 0.5278689987262276]
333;2;[0.6437809464953986, 0.033069403629342686, 0.037472543566432155, 0.28567605477497476]
