confidence_per_choice;id
[0.0012294673413755443, 0.027982547710624604, 0.0005807592497532263, 0.005510090346180376];150
[0.001439532994667977, 0.0050244638499733285, 0.017537102013776017, 0.004434073784749733];151
[0.0009564281972799315, 0.021768205434582126, 0.011651680737209276, 0.01320308400299723];152
[0.0003656907543807668, 0.005720365854229408, 0.015549566553689404, 0.0039315461223738335];153
[0.019747857515590522, 0.0004098537071602465, 0.004993040312251633, 0.0072648307871687095];154
[0.0012807642006144066, 0.0027113778339776175, 0.008351631688000734, 0.007370289096188004];155
[0.012110176295652258, 0.000877258228499001, 0.0006029301751785242, 0.006482110263627641];156
[0.0003040019597866837, 0.0002682807878913951, 0.0022462864639355563, 0.016597936696288385];157
[0.01191244095523352, 0.0005930855122663537, 0.01349856404067277, 0.005627038668754539];158
[0.001385700948133052, 0.03573770699646043, 0.0008404701102355616, 0.02167601500117994];159
[0.00036521815518754993, 0.005041681117385098, 0.0007731668405992936, 0.003465093379061667];160
[0.003781266307773666, 0.01694645988358681, 0.014955198357039462, 0.024656953638790568];161
[0.0026889926412650943, 0.005023699631608506, 0.0012701901843003487, 0.017534434629588397];162
[0.0007787650585126976, 0.003080075555547451, 0.006520520002262248, 0.006520520002262248];163
[0.0005322750955963182, 0.00010481118074334355, 0.00734783104455533, 0.013727555644885479];164
[0.0005298749260402535, 0.00046761298098776537, 0.00828863841270912, 0.015485215207161245];165
[0.0008630639541500331, 9.096622813862187e-05, 0.004383000415059445, 0.015298174631255062];166
[0.012094456545584177, 0.00019548877613764743, 0.001636806702189539, 0.008312390316583302];167
[0.0038985908117602055, 0.003036225577073832, 0.0020867652871137776, 0.025422005507669244];168
[0.002629732507717918, 0.0008537491471230826, 0.0018073869586426228, 0.04113593757211442];169
[0.0009591520133592111, 0.007087228034113492, 0.0012315755636204471, 0.03176275241947996];170
[0.0009921288993159176, 0.0008755506806109613, 0.0023799935049997256, 0.017585905523533556];171
[0.0002479053515814095, 0.008209497760596894, 0.003877892156908235, 0.01737950689556534];172
[0.0029146471977684802, 0.0013767818492661555, 0.0029146471977684802, 0.02440404801935064];173
[0.0008695547833462883, 0.0008695547833462883, 0.02242611343912194, 0.008250106079631553];174
[0.0001317073765716438, 0.0005902717915274923, 0.002334570222867012, 0.036518813897331054];175
[0.009183974468364319, 0.004338202360082746, 0.0029815999713105642, 0.03205521296460552];176
[0.002685339539656816, 0.0018456050755196142, 0.007299509673891699, 0.0120348568650266];177
[0.0006771192120710835, 0.00028226541690167927, 0.006424328213853667, 0.02540871703692406];178
[0.0002456324811879348, 0.0012474246686145862, 0.0029924162186246253, 0.019513004894393393];179
[0.005676317850178653, 0.005009332920868311, 0.0072885363928277104, 0.009358665978844369];180
[0.0018599526183358441, 0.003066543444344703, 0.003474848960221418, 0.012128414596552428];181
[0.003056068328755833, 0.003462979099196194, 0.005038604858332734, 0.005038604858332734];182
[0.0038940147997651195, 0.00046507374601048406, 0.004412496846573173, 0.022408513329739546];183
[0.0006642058954080548, 0.0001679375501261023, 0.00809168430947227, 0.03626441313038789];184
[0.0026173376326089743, 0.019339654597190052, 0.017067185279076153, 0.006278666582836001];185
[0.003405087552564833, 0.00026257215782098033, 0.010488408051451261, 0.019594925942023392];186
[0.00011895615693838558, 0.004463798985747684, 0.010708097104145508, 0.005731631352684987];187
[0.0006737744373762984, 0.00018134392968689088, 0.015335035511384544, 0.010539605496853432];188
[0.0008742920034937481, 0.002693008960035745, 0.003457891952053719, 0.010651057052453927];189
[0.0016146600677021468, 0.0023493165360334673, 0.015319468187874741, 0.009291727146438368];190
[0.001134068895369415, 0.001285068414459057, 0.005759277067717823, 0.007395058136696531];191
[0.0001771034063742797, 0.0009574119693278767, 0.008016312273088357, 0.04071018314956706];192
[0.0003427283631839468, 0.0010556776788812913, 0.014573180834691902, 0.05763804829820221];193
[0.0018029608609663504, 0.0003133076186969324, 0.0062929517436532394, 0.041035200053328766];194
[0.009331056764566487, 0.002359260620784136, 0.006413135274076523, 0.015384311765851085];195
[0.02734946938421525, 0.01291897457231768, 0.006915028784579272, 0.02413582201890218];196
[0.0011051464655521285, 0, 0.013463440142281596, 0.01728739933874359];197
[0.0005897580628187706, 0.0018165827218796357, 0.0033938233264928525, 0.028416134805539724];198
[8.533571731909123e-05, 0.0018245572172913343, 0.00437688523098954, 0.015276830541603085];199
[0.002402010178237668, 0.003494904187161343, 0.0012857033993206486, 0.012198414216662495];200
[0.004371681108817367, 0.0007596842657870084, 0.015258666370429672, 0.01188346131791594];201
[0.0006479579094540722, 0.00016382949404482785, 0.06609350360518419, 0.0061476534779793535];202
[0.0038666915829365027, 0.0026575356693435514, 0.011910248563330549, 0.011910248563330549];203
[0.0010949259136029288, 0.0004564330277428529, 0.008090468999784935, 0.03625896649024508];204
[0.0025296559968582947, 0.008829366993435462, 0.002866475779631197, 0.05757469138432782];205
[0.00010293707593426581, 0.002067546439442669, 0.00926610028006659, 0.015277216628186202];206
[0.031380567464280765, 0.013081366731817768, 0.013081366731817768, 0.007934249993792327];207
[0.0021186650745765685, 0.0027204198052049435, 0.0005356824211015727, 0.013815431727874512];208
[0.005721806252169153, 0.00036578283594034124, 0.003932536092435013, 0.008325178973014866];209
[0.008234986018825448, 4.600023329002207e-05, 0.005659817601732282, 0.008234986018825448];210
[0.0006606095153617462, 0.0007485686504133884, 0.005531215751805334, 0.04631231351629551];211
[0.002684888852155509, 0.002090993540518396, 0.003906490229090383, 0.009371182896688788];212
[0.0004663728791261857, 0.0011187703775121104, 0.004424822678391215, 0.012027915080824321];213
[0.008216351158428878, 0.005647010061969952, 0.004397895858274301, 0.004397895858274301];214
[0.015137720767104174, 0.022025248501795148, 0.006310340852304345, 0.004337029613305463];215
[0.0025482456918591036, 9.880620806243514e-05, 0.0017513819437400453, 0.010078507220154583];216
[0.00826130972203794, 0.0020887862109378952, 0.0007684215040064474, 0.0030391660038875208];217
[0.000316985372046716, 0.00035919148397954863, 0.005618700159827353, 0.02853411385587399];218
[0.00021258124897561786, 0.001386204533937538, 0.01160654846023624, 0.04051083467862514];219
[0.0002187850939408914, 0.0005947192616129201, 0.002665346814690148, 0.022316675649707147];220
[0.0013958414569005136, 0.0003114543278200292, 0.04622392070794004, 0.008032512983159433];221
[0.011897499797931477, 0.000671211008346265, 0.013481633491388931, 0.011897499797931477];222
[0.00342003858105695, 0.0030181734545025735, 0.0012581618819840035, 0.0026635287250615695];223
[0.001832618276452653, 0.001617279952589386, 0.002076628565024317, 0.017387398095865432];224
[0.005727407606998129, 0.00013469565228724792, 0.0021069955098235397, 0.00306566037743235];225
[0.0009966428961506921, 0.006498928053360613, 0.00127971481001877, 0.005061370257081966];226
[0.0002522604468797378, 0.0018639674823444433, 0.004471425542154138, 0.009466007947022646];227
[0.0005992965373623706, 0.0020917504486140173, 0.019845975692034237, 0.00501784847232476];228
[0.006488858141346182, 0.0002085839037045644, 0.003935691409252392, 0.01069831844019315];229
[0.0008601682819791974, 0.0002792558882474916, 0.007202100847550366, 0.02513780796549712];230
[0.0011749288352385621, 7.511068750688938e-05, 0.0010368710578553574, 0.018378974877865203];231
[0.006371881274976363, 0, 0.004962426126589614, 0.013489272764978952];232
[0.000772388959926024, 0.005036608698217506, 0.013690921901423415, 0.009409623839612824];233
[0.0002790934807989552, 0.006352141373207755, 0.001606072857296456, 0.011867362441533354];234
[0.0030449261783615433, 0.00013378465559333655, 0.0034503533887130663, 0.013646412373549183];235
[0.003017789218636134, 0.0012580017086446865, 0.004975493275254914, 0.025267639768416023];236
[0.014870371823869875, 0.00021211446200947179, 0.007959536465053131, 0.0042604328586333335];237
[0.0003521879965863426, 0.006242681609980807, 0.0029488339919663616, 0.040707397604496015];238
[0.0013841543267199346, 0.0007408844222108533, 0.0007408844222108533, 0.0458368961099101];239
