id;amount_answer_tokens;confidence_per_choice
('easy', 0);2;[0.0003738366260528513, 0.983446747003763, 0.014028115899552525, 0.0021512812486726915]
('easy', 1);2;[8.959120760629854e-05, 0.9922765831766567, 0.0040552076992657945, 0.0035787082339392676]
('easy', 2);2;[0.0002950298025265736, 0.00033431256434159816, 0.002799164830225152, 0.99657153389005]
('easy', 3);2;[0.952418950983424, 0.008240037364509276, 0.010580417410486582, 0.02876056324148919]
('easy', 4);2;[7.026517005471089e-05, 3.761023529861433e-05, 0.999265852501042, 0.0006262666436550689]
('easy', 5);2;[0.0005523645890635428, 0.00012324914044828603, 0.9986985001679918, 0.0006259110796262467]
('easy', 6);2;[0.9990203450057722, 0.00012328887521647315, 0.000626112869525667, 0.0002303339427195417]
('easy', 7);2;[0.00010884854568448044, 0.00010884854568448044, 0.9994470555870668, 0.0003352771243975607]
('easy', 8);2;[5.823776313633461e-05, 0.9990239143564282, 0.0004876188206783667, 0.0004303220988906118]
('easy', 9);2;[0.06076634003432669, 0.022354687213861947, 0.8388534115199712, 0.07802552508316532]
('easy', 10);2;[0.9909336378529313, 0.0009036146236633389, 0.0035738651645415087, 0.004588933707086215]
('easy', 11);2;[0.9710130555539709, 0.02283603817831427, 0.0016542374516628716, 0.004496683604811582]
('easy', 12);2;[0.00023018154664240916, 0.9983586830761755, 0.0010316016298746898, 0.0003795050311098499]
('easy', 13);2;[0.003148162718670188, 0.9891231463967753, 0.0045805497274862194, 0.003148162718670188]
('easy', 14);2;[0.9986559360813477, 0.00023025004652034214, 0.0009106561652091838, 0.00020319495287416094]
('easy', 15);2;[0.7088431675053374, 0.2607688283400586, 0.006132695032070763, 0.02425527937011374]
('easy', 16);2;[0.003298706637484223, 0.00698336200635444, 0.07507819911342153, 0.9146397072797507]
('easy', 17);2;[0.9950185068964856, 0.00090733945591512, 0.0031669258799805976, 0.00090733945591512]
('easy', 18);2;[0.0011681793590673593, 0.9976936250099145, 0.0007085365973178067, 0.0004297491698017138]
