id;amount_answer_tokens;confidence_per_choice
300;2;[0.03732342631800865, 9.251556834126056e-05, 1.3909153140484623e-07, 0.9625839269197454]
301;2;[6.560200168153779e-12, 1.026187963170189e-10, 0.9999998807907247, 1.1253517471925912e-07]
302;2;[4.139937718785167e-08, 1.186112015134383e-08, 1.0, 3.97896253583724e-12]
303;2;[1.670130259541543e-05, 0.9999756818971167, 1.3709264005619932e-06, 6.144065865636588e-06]
304;2;[0.00148471318810669, 0.9875446308767581, 0.010970629037742508, 1.504029073440996e-08]
305;2;[8.299252198205923e-07, 3.053124260816859e-07, 0.0019267324152628948, 0.9980720567740448]
306;2;[6.144112741317919e-06, 3.398209484862448e-09, 0.9999836685934766, 1.0129929366190528e-05]
307;2;[0.6220060037950305, 0.37726571182701857, 0.0007282942840825137, 4.2455650143267584e-08]
308;2;[0.00012339179840797115, 0.9998543474648758, 2.1442279398795504e-05, 8.314073977947481e-07]
309;2;[1.339267863184978e-07, 3.2770804126210585e-05, 0.5621579727671433, 0.4378090694008847]
310;2;[6.078913843055372e-07, 7.405633118065881e-06, 0.2689392572435513, 0.7310526741373503]
311;2;[8.764248219443636e-08, 9.357622968840175e-14, 5.905303998944039e-10, 0.9999998807907247]
312;2;[0.02931108673162564, 3.431977048224098e-05, 4.644675858829622e-06, 0.9706499188697628]
313;2;[0.999282398582409, 0.0007096649221774296, 7.883661404557466e-06, 8.417424922880585e-12]
314;2;[0.8834872426812482, 5.428332947380371e-06, 0.07252104531745505, 0.0439862374594458]
315;2;[0.9706877714009485, 1.898245275008309e-08, 0.029312232836486894, 3.664475442714496e-11]
316;2;[6.47594599989589e-07, 1.9555681087850496e-08, 0.9999994039539004, 1.186112015134383e-08]
317;2;[6.47594599989589e-07, 0.9999985694905718, 8.315279260963632e-07, 4.139929822488149e-08]
318;2;[0.9998415959451853, 0.0001584362410990077, 2.789026527305239e-10, 2.6461546931668486e-09]
319;2;[0.993249518637692, 0.003161295168729996, 0.003161295168729996, 0.00042783477705460933]
320;2;[0.9999722250068926, 7.193927207472722e-09, 2.7535687796947383e-05, 1.8553400495919595e-07]
321;2;[1.0815941557285693e-11, 0.9999997615814777, 6.82560337633487e-08, 1.4449802461092448e-07]
322;2;[1.8553630518065426e-07, 0.9999848606494245, 1.0129939026848598e-05, 4.785044377589141e-06]
323;2;[3.581747930283181e-10, 6.47594599989589e-07, 3.2241867372567335e-08, 0.9999994039539004]
324;2;[0.9525715536382257, 1.676856402462073e-06, 1.0170648200286744e-06, 0.047425750189834366]
325;2;[0.0009106474805566371, 0.9986463061745331, 1.2989694865268432e-05, 0.0004301594111528289]
326;2;[0.00033533468347058916, 4.538261436655205e-05, 5.041553058944123e-07, 0.9996187948612449]
327;2;[0.9999998807907247, 1.2501528663867426e-09, 1.4449802461092448e-07, 3.398267819495071e-09]
328;2;[4.598327360115059e-10, 3.978332676388583e-12, 0.0001584362410990077, 0.9998415959451853]
329;2;[1.6700171773863484e-05, 0.9999080980810519, 3.058743155899149e-07, 7.484497731169222e-05]
330;2;[0.9999866487378297, 1.3007123989067183e-05, 3.9278111031949866e-07, 5.6027216326337694e-09]
331;2;[0.07585625439499442, 0.9241182921964252, 5.177649530041007e-09, 2.5446926308143376e-05]
332;2;[0.9984949862303035, 3.7210456080339206e-06, 6.815326264921244e-08, 0.00150117622436379]
333;2;[3.927863545481039e-07, 0.9999996423722521, 2.7894680928689246e-10, 2.9400777392844726e-11]
334;2;[0.4509744835107577, 0.06103275945841351, 0.4509744835107577, 0.03701823985839401]
335;2;[5.829121699710653e-05, 2.3822288073708613e-07, 0.9999409948851344, 5.043178424779305e-07]
336;2;[2.8906539201127545e-05, 2.635935178410286e-08, 0.817550760018834, 0.18242024016729297]
337;2;[1.3173825398392565e-10, 0.00020342704214340812, 3.3975743503429557e-09, 0.9997965511486372]
338;2;[0.9998717472513625, 0.00012339403426441867, 4.7845059297631965e-06, 2.510678289742481e-08]
339;2;[0.9890130589396958, 0.010986941583869245, 3.542396822918602e-10, 7.499254132967366e-10]
