id;amount_answer_tokens;confidence_per_choice
('astronomy', 65);2;[0.00953997782264881, 0.005106382157390487, 0.01224957399891845, 0.9731041133055338]
('astronomy', 66);2;[0.08957603037796459, 0.3542800726795143, 0.3126510667871167, 0.24349289564191656]
('astronomy', 67);2;[0.004011349167167801, 0.9815447165395954, 0.003540003215210881, 0.01090397754871656]
('astronomy', 68);2;[0.002174830521282775, 0.11874172309765826, 0.6833114985841217, 0.19577202792853685]
('astronomy', 69);2;[0.0003794424233878869, 0.0013243841902341653, 0.9981940280498559, 0.00010212559150506806]
('astronomy', 70);2;[0.00014879421417108728, 0.9995535222317562, 0.00014879421417108728, 0.00014879421417108728]
('astronomy', 71);2;[0.0004869719290251363, 0.0014999791407333404, 0.00031441270838682725, 0.9976986088825995]
('astronomy', 72);2;[0.001320494094910696, 0.0019213075711490952, 0.9952618150724007, 0.0014963158409319341]
('astronomy', 73);2;[0.0001795180848456358, 4.005589902114613e-05, 1.4735741747518962e-05, 0.9997656894512126]
('astronomy', 74);2;[0.8547176947882003, 0.13107519788650004, 0.013815227510336543, 0.000391907838224254]
('astronomy', 75);2;[0.0011463541135632246, 0.012324468190831099, 0.9790539890112769, 0.007475167822392153]
('astronomy', 76);2;[0.9611525667533122, 0.00144503417551248, 0.03726793146379388, 0.00013440911572724557]
('astronomy', 77);2;[0.5371976065130196, 0.0003366760422094042, 0.04409585953474654, 0.4183699166164241]
('astronomy', 78);2;[0.036016893553874864, 0.9288878721497591, 0.021845350208031415, 0.013249874673330808]
('astronomy', 79);2;[0.0015560090949675498, 0.013028304642756975, 0.43143811935327225, 0.5539775109775609]
('astronomy', 80);2;[3.534691449984785e-05, 0.00017950644350160397, 0.9997002784985602, 8.479283991165239e-05]
('astronomy', 81);2;[0.0024613899788658825, 0.00048467642406929673, 0.9929957910952198, 0.0040581460136443195]
('astronomy', 82);2;[0.9999706753740273, 4.7849759274698496e-06, 1.2218864085471883e-05, 1.2218864085471883e-05]
('astronomy', 83);2;[0.9892288239004026, 5.089072222717154e-05, 0.009698059658390846, 0.001022167967749094]
('astronomy', 84);2;[0.9983343259091058, 0.00020312946517841329, 0.0005521631340190852, 0.0009103631039537113]
('astronomy', 85);2;[0.9996868161084356, 9.608159254080892e-05, 0.00017950404684801622, 3.762609225904833e-05]
('astronomy', 86);2;[2.5866274726102313e-05, 2.014467501182857e-05, 0.999929671466158, 2.4299116364022573e-05]
('astronomy', 87);2;[0.0014872796581129695, 0.9892514556760209, 0.0007025411650646583, 0.008558703500545783]
('astronomy', 88);2;[0.04770639608415766, 0.017550202331743404, 0.08912728162788795, 0.8456160912974696]
('astronomy', 89);2;[0.0013246406103853256, 0.00017927069767612722, 0.0001087331745286455, 0.9983873190493714]
('astronomy', 90);2;[0.3755444639144164, 0.33141680643328325, 0.034931074404837545, 0.2581076683732652]
('astronomy', 91);2;[0.34091245812362064, 0.16103564263032022, 0.49602469970625507, 0.002027139817186122]
('astronomy', 92);2;[0.9989810845602307, 0.00013123519303287647, 0.0005525208002088182, 0.00033512080545560657]
('astronomy', 93);2;[0.09722338324422652, 0.002935891081469861, 0.8140414092226563, 0.08579933457182497]
('astronomy', 94);2;[0.029155528942290024, 0.003482130532759237, 0.0018638501632543018, 0.9654984784542845]
('astronomy', 95);2;[0.00012336579484318108, 0.9996434529755368, 7.482513693220801e-05, 0.00015840481612853]
('astronomy', 96);2;[0.0003353257291880416, 5.827087430140201e-05, 1.4733184305555673e-05, 0.9995916365793358]
('astronomy', 97);2;[0.00023046402026606267, 0.00013978349425200072, 0.9995843708050738, 4.538105630488373e-05]
('astronomy', 98);2;[0.0020350204468689193, 0.0002754100685693033, 0.9302989565117965, 0.06739063791042248]
('astronomy', 99);2;[0.00011591387745783527, 3.119779688481842e-05, 0.9998371866228051, 1.568723743681015e-05]
('astronomy', 100);2;[0.9348156042902469, 0.004329054255703666, 0.05976076487644568, 0.0010945563282289325]
('astronomy', 101);2;[0.6458692486445294, 0.0012468210739826004, 0.007174959888840611, 0.3457088863630299]
('astronomy', 102);2;[0.0027959152771147924, 0.0006238530235440652, 0.9954147553522127, 0.001165510889268069]
('astronomy', 103);2;[0.0002959498822880499, 1.4734477022936427e-05, 1.0126848086456128e-05, 0.9996791915472454]
('astronomy', 104);2;[0.7096430372404381, 0.06600708069649448, 0.15834275510971316, 0.06600708069649448]
('astronomy', 105);2;[0.9976914893043927, 0.0021824411617819483, 7.467906549184945e-05, 5.132612106267699e-05]
('astronomy', 106);2;[0.03719873434635604, 0.9593679711165685, 0.0010552468680990667, 0.002378035526359035]
('astronomy', 107);2;[0.06242924418833691, 0.14975997150444045, 0.6711776074629391, 0.1166331830804095]
('astronomy', 108);2;[0.09519241263277209, 0.0008235755433927001, 0.0008235755433927001, 0.9031604041237532]
('astronomy', 109);2;[0.0006256830995031371, 0.9983349199169184, 0.0004872824878475869, 0.0005521633973110477]
('astronomy', 110);2;[0.0021794408957660754, 0.9963197750497581, 0.0003342280863106877, 0.0011665706472404572]
('astronomy', 111);2;[8.476890732267073e-05, 6.601809140300331e-05, 0.00043049223798305144, 0.9994187159805911]
('astronomy', 112);2;[0.003510365077046094, 0.5903527392801277, 0.0003938520462357786, 0.4057431084121138]
('astronomy', 113);2;[0.0006257236762761717, 0.0004873140890702008, 0.9983996770234096, 0.0004873140890702008]
('astronomy', 114);2;[0.9798837018561071, 0.0006958883207681723, 0.0014731955866267871, 0.017947196337015844]
('astronomy', 115);2;[0.00023049479258666867, 3.534752127505724e-05, 1.6696986772638465e-05, 0.9997174346340454]
('astronomy', 116);2;[0.007565688622794046, 0.0009035926492020429, 0.000621029540190896, 0.9909096414471874]
('astronomy', 117);2;[0.0011692755536866146, 0.00015824416278311025, 0.9986299000182817, 4.259083862078073e-05]
('astronomy', 118);2;[0.9996629897405469, 5.142754433495153e-05, 2.4292651833436755e-05, 0.0002611706201860405]
('astronomy', 119);2;[0.5579811760743747, 0.03147914386989367, 0.2052698032384251, 0.2052698032384251]
('astronomy', 120);2;[0.07472211944844026, 0.9103018367343565, 0.0019912775091177636, 0.012984760455338432]
('astronomy', 121);2;[3.762584107862204e-05, 0.9996806211353101, 0.00015841070783568007, 0.00012337038330932317]
('astronomy', 122);2;[0.00010867366929238362, 0.00012314340024776037, 0.7771197304930124, 0.22264854379183316]
('astronomy', 123);2;[0.000335324130234176, 2.281909343762942e-05, 5.474015947825594e-05, 0.9995871103483321]
('astronomy', 124);2;[0.00015835255570598538, 4.0037796179349944e-05, 0.0004877602101548073, 0.9993138256421706]
('astronomy', 125);2;[0.00026091370462640745, 2.750010214518666e-05, 0.0010319332277946539, 0.9986795955030608]
('astronomy', 126);2;[0.00562026235348405, 0.03234236906819098, 0.8341207417134251, 0.12791655106570862]
('astronomy', 127);2;[4.784930294600978e-06, 1.5689182424382215e-05, 0.9999605432821229, 1.8924766428973828e-05]
