correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;(0, 0);False;[0.002182323569348377, 0.9976378579739126];709;0;1.0;True;0
1;(0, 0);False;[0.0003352732874773268, 0.9994359815394643];386;0;1.0;True;1
1;(0, 0);False;[0.0028005412914676336, 0.9970615677540554];946;0;1.0;True;2
1;(0, 0);False;[0.00020329322400646963, 0.9991393350412399];575;0;1.0;True;3
1;(0, 0);False;[0.00048775346531785977, 0.999299540392013];455;0;1.0;True;4
1;(0, 0);False;[0.0010320921767416895, 0.9988334690124372];725;0;1.0;True;5
1;(0, 0);False;[0.000709393243326069, 0.9989000749792221];1504;0;1.0;True;6
1;(0, 0);False;[0.0015007832924815669, 0.9982334643006728];453;0;1.0;True;7
1;(0, 0);False;[0.000626224240027336, 0.9991982456209207];503;0;1.0;True;8
1;(0, 0);False;[0.0015009393077647377, 0.9983370586269025];829;0;1.0;True;9
1;(0, 1);True;[0.9764940197684359, 0.022964940667807725];572;0;1.0;True;0
1;(0, 1);True;[0.9794476841277296, 0.02032778729514017];883;0;1.0;True;1
1;(0, 1);True;[0.9732980842972654, 0.025937517656408452];419;0;1.0;True;2
1;(0, 1);True;[0.9575820087115384, 0.04207321261041477];329;0;1.0;True;3
1;(0, 1);True;[0.9623192374997411, 0.03731316764430538];425;0;1.0;True;4
1;(0, 1);True;[0.9700117196591367, 0.029291819314546236];360;0;1.0;True;5
1;(0, 1);True;[0.9701685542751733, 0.029296554655316134];454;0;1.0;True;6
1;(0, 1);True;[0.979438421878148, 0.020327598281654563];1035;0;1.0;True;7
1;(0, 1);True;[0.9522938554121129, 0.0474119235246557];377;0;1.0;True;8
1;(0, 1);True;[0.9395200372607612, 0.06006151236033719];408;0;1.0;True;9
1;(0, 2);False;[0.00012336367714713627, 0.9996261802540988];395;0;1.0;True;0
1;(0, 2);False;[0.0003352521852009147, 0.9993725186536804];704;0;1.0;True;1
1;(0, 2);False;[0.00017946998358896657, 0.9994975470083918];599;0;1.0;True;2
1;(0, 2);False;[0.00026109018241238105, 0.9993554933867581];443;0;1.0;True;3
1;(0, 2);False;[0.00020341055254440458, 0.999715409232722];491;0;1.0;True;4
1;(0, 2);False;[0.00020335973418952622, 0.9994663465281493];897;0;1.0;True;5
1;(0, 2);False;[0.00010886982800758564, 0.9996427382369184];420;0;1.0;True;6
1;(0, 2);False;[0.0002304763287012815, 0.9996372585620616];1632;0;1.0;True;7
1;(0, 2);False;[9.607517861660312e-05, 0.9996208198631803];615;0;1.0;True;8
1;(0, 2);False;[0.00015841962134763193, 0.9997369742997422];406;0;1.0;True;9
1;(0, 3);False;[9.605932889768691e-05, 0.9994558674069822];515;0;1.0;True;0
1;(0, 3);False;[0.00015841856378609326, 0.9997300638364871];616;0;1.0;True;1
1;(0, 3);False;[0.00015842370057970074, 0.9997622340125312];410;0;1.0;True;2
1;(0, 3);False;[9.606281011472872e-05, 0.9994918307628191];848;0;1.0;True;3
1;(0, 3);False;[0.0001397581680402191, 0.9994035942162108];385;0;1.0;True;4
1;(0, 3);False;[0.00012336332420132977, 0.9996232022458977];495;0;1.0;True;5
1;(0, 3);False;[0.00013971952108981632, 0.9991270777701595];400;0;1.0;True;6
1;(0, 3);False;[0.00013974070895626196, 0.9992778751476347];384;0;1.0;True;7
1;(0, 3);False;[0.0001584082906985453, 0.999665253199846];404;0;1.0;True;8
1;(0, 3);False;[0.0001088724236974986, 0.9996664444870847];462;0;1.0;True;9
2;(1, 0);False;[0.2687720198810731, 0.7305980758674344];874;0;0.8;True;0
2;(1, 0);False;[0.005909736344235386, 0.9938648579066984];1761;0;0.8;True;1
2;(1, 0);False;[0.0059085951717669375, 0.9936728427185941];805;0;0.8;True;2
2;(1, 0);False;[0.0009102888767425873, 0.9982530647646715];1003;0;0.8;True;3
2;(1, 0);False;[0.017975819606544357, 0.9814466439218669];1205;0;0.8;True;4
2;(1, 0);True;[0.621964481800459, 0.3772405274642586];634;0;0.2;False;5
2;(1, 0);True;[0.7291975102168776, 0.26825676456751735];1422;0;0.2;False;6
2;(1, 0);False;[0.0004303075303939856, 0.9989900071158365];1062;0;0.8;True;7
2;(1, 0);False;[0.004069124972106553, 0.9956818930172059];1063;0;0.8;True;8
2;(1, 0);False;[0.0017002097218432217, 0.997998199637054];1748;0;0.8;True;9
2;(1, 1);False;[0.0005525236983033491, 0.9989864380607716];1061;0;1.0;True;0
2;(1, 1);False;[0.0024718037286100315, 0.9971969243784157];1114;0;1.0;True;1
2;(1, 1);False;[0.037296793421536, 0.961897051829656];1398;0;1.0;True;2
