id;amount_answer_tokens;confidence_per_choice
0;2;[0.002263039781666825, 0.9129753135131587, 0.03325512683257594, 0.05150654802321457]
1;2;[0.08571781463164162, 0.2640294883555809, 0.016878838473959126, 0.6333738164949766]
2;2;[0.4624807747665148, 0.5240593744998235, 0.010876507269119966, 0.002583396915459079]
3;2;[0.15097777841455956, 0.15097777841455956, 0.5269642256224923, 0.17108023605792425]
4;2;[0.29623009569381337, 0.031222422378014796, 0.04542835650359473, 0.6271191175049771]
5;2;[0.39139122355770734, 0.44350435951834843, 0.11213546299826219, 0.05296904209650672]
6;2;[0.5145854757912128, 0.0016378130633748337, 0.35366905945253263, 0.13010757595102732]
7;2;[0.18333882079666874, 0.016019969534758673, 0.49836658502269393, 0.30227461359254676]
8;2;[0.06006129756401474, 0.6065976531506821, 0.3246883070087693, 0.008652652360406]
9;2;[0.08224204607638086, 0.005596642806605423, 0.6886042620553873, 0.2235570593847176]
10;2;[0.6032070148320376, 0.11877850378549765, 0.22190745952710392, 0.05610699237289109]
11;2;[0.7751302920882651, 0.06362657654428605, 0.00861092075799697, 0.15263220431661653]
12;2;[0.14755951781048107, 0.07898291829481148, 0.7493691090317385, 0.024088429102430982]
13;2;[0.03501158430758199, 0.2587025914009137, 0.7032265322225847, 0.003059278871744211]
14;2;[0.29242957592825847, 0.014559213025119, 0.0739377669649851, 0.6190733986483352]
15;2;[0.29237098159807207, 0.002097033483714161, 0.7013615453307267, 0.004170449064031039]
16;2;[0.026022252695677837, 0.8095285047449373, 0.04030405341377958, 0.12414522440481615]
17;2;[0.004284682946461111, 0.0011532067705022093, 0.009655682072029303, 0.9849064748518114]
18;2;[0.2270089322832124, 0.29148523886679106, 0.3742744552942573, 0.10723142678403949]
19;2;[0.4633067548910332, 0.048832178521037606, 0.4633067548910332, 0.02455436138149203]
20;2;[0.014354943134075848, 0.39409599863483974, 0.44656927121289475, 0.144979824387157]
21;2;[0.664174624566782, 0.2443361824440945, 0.07932434449539517, 0.01216478222008701]
22;2;[0.01764913744083982, 0.08962971556936866, 0.8503830644101208, 0.04233807976666033]
23;2;[0.006447639676542174, 0.6178304656593671, 0.3747331310948568, 0.0009887775688241702]
24;2;[0.03311706736594403, 0.022761005345611717, 0.09002152243269973, 0.8541004244282782]
25;2;[0.5884321199708026, 0.04830144975806118, 0.04830144975806118, 0.3149650171220296]
26;2;[0.06449663204184625, 0.289053816437656, 0.6119269524373188, 0.034522559401382304]
27;2;[0.09339278714950784, 0.4742876516558705, 0.14464956116747382, 0.2876700022523908]
28;2;[0.04398404570258017, 0.05305488641836709, 0.019517801967003232, 0.883443233229831]
29;2;[0.007666431939237162, 0.14465499299445572, 0.8324320097834851, 0.015246520455563375]
30;2;[0.044931075972074894, 0.024049871909708084, 0.22817883157756966, 0.7028402606453874]
31;2;[0.5170902207825214, 0.0023946030758075355, 0.0241846343376902, 0.45633051819735976]
32;2;[0.4377726416625776, 0.08620254936641569, 0.03825214940347846, 0.4377726416625776]
33;2;[0.01946927617194373, 0.008116001786715123, 0.28609895895953136, 0.6863157242777265]
34;2;[0.916421993466961, 0.05858489582267268, 0.010180528373739341, 0.01481258138006774]
35;2;[0.9864534755779562, 0.001578723021072005, 0.002297028441719877, 0.009670850961475994]
36;2;[0.03364230680747402, 0.01800743349374889, 0.8676465281632532, 0.08070369863251053]
