id;amount_answer_tokens;confidence_per_choice
('easy', 0);2;[0.0005522468671914332, 0.9984859536005303, 0.0008035144505133334, 0.00015822137650135795]
('easy', 1);2;[0.0016983258349432236, 0.9968926014842264, 0.0010300866890751224, 0.0003789477155350973]
('easy', 2);2;[0.001700354036692278, 4.823533121241528e-05, 0.000168357848598093, 0.9980831006620701]
('easy', 3);2;[0.9569625100095941, 0.0020933469364917113, 0.0120463798825436, 0.028897763081976113]
('easy', 4);2;[0.0003353372418809489, 1.3002435910408349e-05, 0.9996258229054471, 2.5858431490871423e-05]
('easy', 5);2;[0.0009109714741741479, 2.9283144016902476e-05, 0.99900154717495, 5.823648573358846e-05]
('easy', 6);2;[0.9998094206693467, 4.005765627266768e-05, 0.00010229080877259247, 4.831875671699985e-05]
('easy', 7);2;[0.0007096314219022856, 2.7515396236759627e-05, 0.9992353806507548, 2.7515396236759627e-05]
('easy', 8);2;[0.00023044270185327537, 0.9994913544008007, 0.00020336497060874094, 7.48137917413904e-05]
('easy', 9);2;[0.026825650016043385, 0.002201983444652112, 0.8883435839350556, 0.0826288191625951]
('easy', 10);2;[0.9943730956604742, 0.00011528042830551728, 0.004604860555088625, 0.000906750805984216]
('easy', 11);2;[0.9998829501824777, 4.264428451895072e-05, 6.604875992652538e-05, 8.397157502510865e-06]
('easy', 12);2;[0.0014960376021968646, 0.9950768145849345, 0.0031671116287039485, 0.00025997235368389746]
('easy', 13);2;[0.03718443161040634, 0.9589990201109495, 0.001122872270966777, 0.00269363054910293]
('easy', 14);2;[0.9987971962748922, 9.599604771423612e-05, 0.0010320547747869674, 7.476179713160703e-05]
('easy', 15);2;[0.03715044811232462, 0.9581227455707446, 0.001271218428838934, 0.003455529955115132]
('easy', 16);2;[0.12464032687118164, 0.016868233939815354, 0.14123599358382305, 0.7172555157993693]
('easy', 17);2;[0.9856172350595385, 0.00014671960134991725, 0.014059073842895961, 0.00017697762133125753]
('easy', 18);2;[0.005213421917707601, 0.9935021992981652, 0.0007995041453386726, 0.00048492377671525023]
('easy', 19);2;[0.9996497665949279, 3.5345127944439014e-05, 0.0002959411329835302, 1.891888367472691e-05]
('easy', 20);2;[0.009204716135719104, 0.3454044659309902, 0.645300516386062, 9.02399047269825e-05]
('easy', 21);2;[0.005169112720819134, 0.9850584463037405, 0.003135225348687395, 0.0066372721152556935]
