confidence_per_choice;id
[0, 0, 0, 0];0
[0.00021844150926330892, 0, 0, 0];1
[0, 0, 0, 0];2
[0, 0, 0, 0];3
[0, 0, 0, 0];4
[0, 0.0001517543864160035, 0, 0];5
[0, 0, 0, 0];6
[0, 0, 0, 0];7
[0, 0, 0, 0];8
[0, 0.0001281580947212304, 0, 0];9
[0, 0, 0, 0];10
[0, 0, 0, 0];11
[0.004781707892336685, 0, 0, 0];12
[0.0011336990716094627, 0, 0, 0];13
[0, 0, 0, 0];14
[0.0007936156775166694, 0, 0, 0];15
[0.00010018459799532625, 0, 0, 0];16
[0, 0, 0, 0];17
[0, 0, 0, 0];18
[6.754545561552644e-05, 3.190621402242744e-05, 0, 0];19
[0, 0, 0, 0];20
[0, 0, 0.0003894341487682649, 0];21
[0, 0, 0, 0];22
[0, 0, 0, 0];23
[0, 0, 0, 0];24
[0.0010595922034563933, 0, 0, 0];25
[6.310433728590989e-05, 0, 0, 0];26
[0, 0, 0, 0];27
[0, 0, 0, 0];28
[0, 0, 0, 0];29
[0.00017617302972740406, 0, 0, 3.06142821053435e-05];30
[0, 0.00038545691954755334, 0, 0];31
[0.0001289195854852789, 0, 0, 0];32
[0.0004466468786652166, 0, 0, 0];33
[0, 0, 0, 0];34
[0, 0, 0, 0];35
[0, 0, 0, 0];36
[0, 0.0003990377079359017, 0, 0];37
[0.00467150551109504, 0.0013384087374875427, 0.0006322195214854443, 0.002206662954386616];38
[0, 0, 0, 0];39
[0, 0, 0, 0];40
[0, 0, 0, 0];41
[0, 0, 0.002283002202870675, 0];42
[0, 0.002839293244913886, 0, 0];43
[8.940010967580752e-05, 4.222962162222983e-05, 0.00018926003366885944, 0];44
[0, 0, 0.003061316003561652, 0];45
[0, 0, 0, 0];46
[0, 0, 0, 0];47
[0, 0, 0, 0];48
[0, 0, 0, 0];49
[4.2998754454076304e-05, 0, 0, 0];50
[0, 0, 0.000995039788866968, 0];51
[0, 5.378305511282439e-05, 0, 0];52
[0, 0.00012630277275414522, 0, 0.00016217597041445842];53
[0.00019671335653009985, 0, 0, 0];54
[0, 0, 5.2157564169681636e-05, 0];55
[0, 0, 0, 0];56
[0, 0, 0, 0];57
[0, 0, 0, 0];58
[0, 0, 0, 0];59
[0, 0, 0, 0];60
[0.00020619590508628053, 0.00012506413834202526, 0.00016058553234731234, 0];61
[0, 0.0003145821677757669, 0, 0];62
[0, 0, 0, 0];63
[0, 0, 0, 0];64
[0, 0, 0, 0];65
[0, 0, 0, 0];66
[0.00011191128827228273, 0, 0, 0];67
[0, 0, 0, 0];68
[0, 0, 0, 0];69
[0, 0, 0, 0];70
[0.0001075732401878638, 0, 0, 0];71
[0, 0, 0, 0];72
[0, 0, 0, 0];73
[0, 0, 0, 0];74
[0.000526975231337133, 0.00019386335361549603, 0, 0];75
[0.00030899284985580743, 0, 0.00039675467278963583, 0];76
[0.0003332611412086092, 0, 0.00020213309983384284, 0];77
[0, 0, 0, 0];78
[8.968738012591186e-05, 0, 0, 0];79
[0.00020605672831065515, 0, 0.0002645820764304017, 0.00020605672831065515];80
[0, 0, 0, 0];81
[0.0007406336349978685, 0, 0, 0];82
[0, 0, 0, 0];83
[0.00015578739727928827, 0.0002568499956013738, 0, 0];84
[0, 0, 0, 0];85
[0, 0, 0, 0];86
[6.517787148266415e-05, 0, 0, 0];87
[0, 0, 0, 0];88
[0, 0, 0, 0];89
[0, 0, 0, 0];90
[0, 0, 0, 0];91
[0, 0, 0, 0];92
[0, 0, 0, 0];93
[0, 0, 0, 0];94
[0, 0, 0, 0];95
[0, 0, 0, 0];96
[0, 0, 0, 0];97
[0, 0, 0, 0];98
[0, 0, 0, 0];99
[0, 0, 0, 0.0014540140477528444];100
[3.980191180315984e-05, 0, 0, 0];101
[0.00013708271281137588, 0, 0, 0];102
[0.0005092349429494473, 0, 0, 0.00083958648222452];103
[0, 0, 0, 0];104
[0, 0, 0, 0];105
[0.00031649028804922477, 5.499776541808108e-05, 4.2832302774778976e-05, 0];106
[0, 0, 0, 0];107
[0.02125416825805597, 0.003693419752381669, 0.00023611253789557234, 0.0004998500083002732];108
[0, 0, 0, 0];109
[0.0002301960353015041, 0, 0.0008034631106502423, 0];110
[2.695907336324037e-05, 0, 0.0006952836658905143, 0];111
[0.00021931717073814103, 0.00021931717073814103, 0, 0];112
[0.00011001110978583746, 0, 0, 0];113
[0.0018652148985272528, 0, 0, 0.00041618569901962323];114
[0, 0, 0, 0];115
[9.880498309377049e-05, 0, 0, 0];116
[0.000245248372017163, 0.0010991269483875232, 0, 0];117
[0.0011272299803116142, 0, 0.0008778875913682494, 0];118
[0, 0, 0, 0];119
[0.00025796989756749454, 0, 0, 0];120
[0.0004102386963799002, 0, 0, 0];121
[0, 0, 0, 0.00022382887394781846];122
[0, 0, 0, 0];123
[0, 0, 0, 0];124
[3.976905369263538e-05, 0, 0, 0];125
[0, 0, 0, 0];126
[0, 0, 0, 0];127
[0, 0, 0, 0];128
[0, 0, 0, 0];129
[0, 0, 0, 0.00014190841484597303];130
[0.00024225017399980134, 0, 0.010300734601400845, 0.0003994028242541265];131
[0, 0, 0, 0];132
[0, 0, 0, 0];133
[0, 0, 0, 0];134
[0, 0, 0, 0];135
[0, 0, 0, 0];136
[0.00027440568652414653, 0, 0.00016643546207638867, 0.0001296200681959426];137
[0, 0, 0, 0];138
[5.7778546846980284e-05, 0, 0, 0];139
[0.001186153492998477, 0.0002061225700158653, 0.00026466661885336964, 0.0015230512331029897];140
[0.006155191870186452, 0, 0, 0];141
[0.00040778947784078396, 0, 0, 0];142
[0, 0, 0.0006266917343741792, 0];143
[0, 0, 0, 0];144
[0.005119052091328275, 0.00032725005160434006, 0.00032725005160434006, 0.0006927883646828866];145
[0, 0, 0.0003765798905356737, 0];146
[0, 0, 0, 0];147
[0, 0, 0, 5.406878711196067e-05];148
[0, 0, 0, 0];149
[0, 0, 0.00015648873801389252, 0];150
[0, 0, 0, 0];151
[0, 0, 0, 0];152
[0.0012680660470674896, 0, 0.0002203568375545354, 0.00036330700522037534];153
[0.0005022624012631227, 0, 0, 0];154
[0.0008162080483684004, 0, 0, 0];155
[0, 0, 0, 0];156
[0, 0, 0, 0];157
[0.00014513699755580985, 0, 0, 0];158
[0, 0, 0, 0];159
[0.00012556739608062412, 0, 0, 0];160
[0, 0, 0, 0];161
[0, 0, 0, 0];162
[0.00013153741588235824, 0.00013153741588235824, 0, 0.00035755576735547464];163
[0, 0, 0, 0];164
[0, 0, 0, 0];165
[0, 0, 0, 0];166
[0.0006894943998011997, 0, 0, 0];167
[0, 0, 0, 0];168
[0, 0, 0.00013250196049549058, 0];169
[0, 0, 0, 0];170
[0.00020164290493947996, 0, 0, 0];171
[0, 0, 0, 0];172
[7.566326711327166e-05, 0, 0, 0];173
[0, 0, 0, 0];174
[0.003468331718194419, 0, 0, 0];175
[0, 0, 0, 0];176
[0.001363917794194403, 0, 0, 0];177
[0.003751208790112018, 0.00039537449764745605, 0.0006518623441637385, 0.0013799925934238116];178
[0, 0, 0, 0];179
[2.7333912983398166e-05, 0, 0.00012250209906726728, 0];180
[0.004757093981769689, 0.0005013940168464368, 0, 0.0002368416503677952];181
[0, 0, 0, 0];182
[0, 0, 0, 0];183
[0.000549231291283522, 0, 0, 0];184
[0.00023243510495833477, 0, 0, 0];185
[0, 0, 0, 0];186
[0.0005016011057374221, 0, 0.0022480201932528927, 0];187
[0, 0, 0, 0];188
[0, 0, 0, 0];189
[0.00027932167683026297, 0, 0, 0];190
[0, 0, 0, 0];191
[0.0002549294455910999, 0, 0, 0];192
[0, 0, 0.0005007524889551534, 0];193
[0, 0, 0.00026011321547935216, 0];194
[0, 0, 0, 0];195
[0.00017561175858306222, 0, 0, 0];196
[0, 0, 0, 0];197
[0, 0, 0, 0];198
[0.013315421589603577, 6.987291978430181e-05, 0, 0.0004020908911710769];199
[0, 0, 0, 0];200
[7.269841197845831e-05, 0.0005371729005559387, 0, 0];201
[5.547057701535696e-05, 0.00019361133783189584, 0, 2.620244524329913e-05];202
