id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('abstract_algebra', 0);-1.7463861957497766;0.013023753173839067;0.013541209650313751;-12.68428861485726;-64651.05802542398;-176.82994183770788;-8.208074420487268
('abstract_algebra', 1);-1.6370390388820832;0.013147228041759206;0.013339703990478152;-11.197453024515491;-11262.139417793851;-183.21676638426058;-6.364110081900214
('abstract_algebra', 2);-1.6540280767466609;0.022893559052083012;0.9980329129120155;-11.566628131218456;-19069.076451963774;-209.66066523206823;-7.656388819799643
('abstract_algebra', 3);-1.2141690893714652;0.4896333783669775;0.8922013818947017;-14.332947240444641;-128654.67540823316;-179.460222403591;-4.894653862858247
('abstract_algebra', 4);-1.5883530847572824;0.029632922270706862;0.9292181114506827;-10.073088239744967;-6260.398338954434;-222.65741229294633;-5.8539832079163725
('abstract_algebra', 5);-1.0921975873000866;0.010338772979789482;0.89739492049886;-12.010559520154416;-18293.11492169817;-190.40094562106557;-4.531797301200077
('abstract_algebra', 6);-1.1149397010844355;0.974241200735418;0.9999404255239394;-12.228813086174434;-76259.56333330172;-177.93339232372415;-4.762721415948485
('abstract_algebra', 7);-1.4380028453257159;0.622880377778965;0.999869280141683;-15.536920044770577;-200748.20552369676;-188.7295203924013;-6.998285277458486
('abstract_algebra', 8);-1.812813643675422;0.7501577411207345;0.9982961678590694;-14.237637060640317;-88509.56425899001;-162.56144257817246;-7.629467344875291
('abstract_algebra', 9);-1.712314697173692;0.02461432350971844;0.9099652165766129;-11.566628131218456;-20696.92016190683;-195.23208477569347;-7.979989311755779
('abstract_algebra', 10);-1.106583645769865;0.3355916014150245;0.9998457567225388;-12.010559520154416;-22021.8300562652;-184.40395237683865;-4.771903868503762
('abstract_algebra', 11);-1.7273320521719562;0.5710725346191754;0.9784845485206022;-14.438307756102468;-17163.70472403406;-163.95449946627747;-5.517138672365851
('abstract_algebra', 12);-1.7313795812765302;0.8796850919082386;0.035715587953078706;-13.927482132336477;-37212.716145661965;-165.1307456126196;-7.140924213733741
('abstract_algebra', 13);-1.2547026037296192;0.2672623830478513;0.5501039686814567;-12.24108317876625;-9905.046117338949;-191.974095039696;-3.6587525785334045
('abstract_algebra', 14);-1.5493818411259426;0.9773184079981722;0.9994835226379468;-10.06324979074468;-7432.187213206938;-160.38581641037433;-7.243263087358336
('abstract_algebra', 15);-1.3619719406096287;0.9873927549081123;0.9936094635498021;-13.745160575542522;-60737.08449246078;-178.5344038550645;-6.962867218877352
('abstract_algebra', 16);-1.301264139534227;0.8964005683513929;0.9996419149494633;-9.833137570114376;-7303.2248521310685;-137.91314451803578;-5.375586133027853
('abstract_algebra', 17);-1.4418424724671441;0.7332253359805363;0.923463845369324;-14.843772864210633;-38790.58624362575;-170.88626324620728;-6.159151168347599
('abstract_algebra', 18);-2.0143890911409303;0.7281140126665895;0.9997143628033089;-12.102932840285431;-11541.317996834074;-156.24960089446319;-6.025331050897527
('abstract_algebra', 19);-1.098265236735392;0.5747933976849776;0.9999349800453435;-13.862943611198906;-42120.2790349693;-187.48869139452256;-4.481283635449403
('abstract_algebra', 20);-1.2974259270981372;0.021787887556319704;0.9957728632456269;-12.010559520154416;-50585.61776330059;-215.78600760568935;-5.619754956144693
('abstract_algebra', 21);-1.6048022052217974;0.09884296993181334;0.7226412853462296;-10.073088239744967;-8222.950534433432;-218.84831408583784;-5.679660055928374
('abstract_algebra', 22);-1.1436162223932063;0.03645572130928187;0.9969140656865025;-12.010559520154416;-25371.385411678013;-180.16958381575205;-4.66417501398834
('abstract_algebra', 23);-1.5428739115795793;0.874632165751838;0.9999371694393565;-14.070582975977151;-19729.42889841704;-166.13620638857589;-7.226913048984852
('abstract_algebra', 24);-1.1695058139774854;0.9038895011066731;0.9999272101512783;-15.026094421004586;-72992.82175758733;-164.12603495055748;-5.247956364281728
('abstract_algebra', 25);-1.8241205206144895;0.6853654462308807;0.9975419145327745;-18.420680743952367;-55901.07563373419;-196.86389022262534;-7.773072545003376
('abstract_algebra', 26);-1.0709953689355436;0.4193473984345106;0.9999515202477994;-11.97209323932662;-36565.901204173955;-156.7307310266264;-4.57981032165545
('abstract_algebra', 27);-1.209009348627672;0.15997798273547337;0.9910389851916038;-8.706766011811993;-4251.323666254732;-181.24398015889534;-5.044254247939394
('abstract_algebra', 28);-1.3824187807453872;0.013388821380165769;0.9976557507482702;-12.010559520154416;-64877.78162621067;-218.2407630544376;-6.782818058017796
('abstract_algebra', 29);-1.1684785335521428;0.9244402787665227;0.9999290251156893;-13.639800059884696;-64541.14217856059;-157.8620094412945;-5.268287528221506
('abstract_algebra', 30);-1.1803897531748213;0.014397120373762418;0.9920841828001707;-13.745160575542522;-64024.52958910533;-182.19478790560913;-4.944124460603682
('abstract_algebra', 31);-1.2981397943589172;0.708185429529337;0.9999589072819846;-9.245968379761052;-4061.6256084756237;-167.28101348558562;-4.919232435980635
