id;amount_answer_tokens;confidence_per_choice
('easy', 301);2;[2.2447770550209742e-13, 1.0, 1.0603575991523846e-13, 1.0603575991523846e-13]
('easy', 302);2;[2.74355567992354e-05, 0.9963363420585505, 0.002469671296330459, 0.0011665901166510518]
('easy', 303);2;[7.05287985111216e-11, 5.04347662567888e-07, 0.9999995231630692, 1.026187963170189e-10]
('easy', 304);2;[1.0, 4.1937956583795446e-13, 1.435037960133826e-14, 9.862862046580453e-15]
('easy', 305);2;[1.0, 1.006039279283317e-12, 6.431393941452e-14, 1.435037960133826e-14]
('easy', 306);2;[2.4616969518153846e-10, 1.0, 4.363462252943702e-09, 1.103256032343554e-09]
('easy', 307);2;[1.5428112031918877e-13, 1.0, 8.25807328555592e-14, 1.3615261080896538e-13]
('easy', 308);2;[6.101936677605324e-13, 3.701011678592672e-13, 1.0, 2.8823507934443873e-13]
('easy', 309);2;[1.0, 4.508755242294825e-12, 5.384940217754036e-13, 1.2790354113010132e-13]
('easy', 310);2;[5.789356328730652e-12, 3.97896253583724e-12, 9.545034922840628e-12, 1.0]
('easy', 311);2;[4.363462252943702e-09, 2.5946094982764667e-11, 1.0, 1.0815941557285693e-11]
('easy', 312);2;[7.05287985111216e-11, 1.0, 1.3887943864964021e-11, 5.211412487888539e-10]
('easy', 313);2;[1.0, 3.701011678592672e-13, 2.0879679116459336e-14, 3.442477108469977e-14]
('easy', 314);2;[3.701011678592672e-13, 1.9810087980489796e-13, 1.006039279283317e-12, 1.0]
('easy', 315);2;[1.57371021068629e-11, 2.413362771833214e-12, 1.0, 1.6586783589142312e-12]
('easy', 316);2;[5.384940217754036e-13, 1.0, 4.752193062771153e-13, 2.543665647376923e-13]
('easy', 317);2;[4.78509457496562e-06, 0.9999952316511552, 1.91716420034333e-10, 5.905281472039989e-10]
('easy', 318);2;[8.423463754468647e-12, 1.0, 2.020683909022217e-11, 2.289734845645553e-11]
('easy', 319);2;[1.0, 1.6586783589142312e-12, 2.8823507934443873e-13, 3.701011678592672e-13]
('easy', 320);2;[1.0, 4.508755242294825e-12, 8.878265478459658e-13, 7.75774191812223e-14]
('easy', 321);2;[1.0, 1.2256067444099483e-11, 1.8795288165390832e-12, 2.413362771833214e-12]
('easy', 322);2;[1.6586783589142312e-12, 2.7346982915918745e-12, 1.0, 6.914400106940203e-13]
('easy', 323);2;[4.420228103641173e-14, 1.0, 4.420228103641173e-14, 3.442477108469977e-14]
('easy', 324);2;[1.0, 1.026187963170189e-10, 2.413362771833214e-12, 3.331544542166412e-11]
('easy', 325);2;[1.3887943864964021e-11, 9.545034922840628e-12, 1.0, 3.1608814543136926e-10]
('easy', 326);2;[2.543665647376923e-13, 1.2015425731771786e-13, 6.914400106940203e-13, 1.0]
('easy', 327);2;[7.991959892953932e-11, 2.172439935079017e-10, 1.0, 1.3176514270095466e-10]
('easy', 328);2;[1.0, 7.991959892953932e-11, 3.581747930283181e-10, 3.331544542166412e-11]
('easy', 329);2;[1.0, 7.835041785064389e-13, 5.384940217754036e-13, 7.287724095819692e-14]
('easy', 330);2;[2.1721706177519255e-10, 1.1031192617194595e-09, 0.999876633606226, 0.0001233946226544279]
('easy', 331);2;[2.129785170955785e-12, 1.0, 1.1399918530443554e-12, 4.1937956583795446e-13]
('easy', 332);2;[7.05287985111216e-11, 1.0, 2.5946094982764667e-11, 2.172439935079017e-10]
('easy', 333);2;[1.006039279283317e-12, 6.914400106940203e-13, 1.0, 3.5114221133765118e-12]
('easy', 334);2;[6.101936677605324e-13, 2.8823507934443873e-13, 6.914400106940203e-13, 1.0]
('easy', 335);2;[8.423463754468647e-12, 3.5114221133765118e-12, 1.0, 5.109089028063325e-12]
('easy', 336);2;[1.0, 3.775134544279098e-11, 1.3887943864964021e-11, 1.6586783589142312e-12]
('easy', 337);2;[2.2447770550209742e-13, 2.129785170955785e-12, 1.0, 6.914400106940203e-13]
('easy', 338);2;[6.914400106940203e-13, 4.752193062771153e-13, 1.3887943864964021e-11, 1.0]
('easy', 339);2;[1.7482341282710566e-13, 1.0, 3.442477108469977e-14, 1.5428112031918877e-13]
('easy', 340);2;[1.0, 2.020683909022217e-11, 7.835041785064389e-13, 1.6586783589142312e-12]
('easy', 341);2;[1.0, 4.508755242294825e-12, 2.7346982915918745e-12, 4.420228103641173e-14]
('easy', 342);2;[1.2015425731771786e-13, 5.008774637843506e-14, 5.789356328730652e-12, 1.0]
('easy', 343);2;[3.97896253583724e-12, 3.0988191387218256e-12, 4.508755242294825e-12, 1.0]
('easy', 344);2;[1.0, 3.97896253583724e-12, 1.2917800047859961e-12, 3.701011678592672e-13]
('easy', 345);2;[4.058652126475693e-10, 1.0, 4.058652126475693e-10, 2.4616969518153846e-10]
('easy', 346);2;[1.006039279283317e-12, 6.101936677605324e-13, 3.97896253583724e-12, 1.0]
('easy', 347);2;[3.037975385443128e-14, 2.3659776091347615e-14, 1.0, 9.357622968840175e-14]
('easy', 348);2;[9.357622968840175e-14, 1.0, 3.900837610180715e-14, 5.675685232632723e-14]
('easy', 349);2;[1.3440409951135022e-08, 0.9999994039539004, 3.2241867372567335e-08, 5.715002286213223e-07]
('easy', 350);2;[3.97896253583724e-12, 5.384940217754036e-13, 1.0, 2.7346982915918745e-12]
('easy', 351);2;[1.0, 1.2917800047859961e-12, 4.1937956583795446e-13, 3.664497806917865e-14]
('easy', 352);2;[1.0, 3.97896253583724e-12, 6.101936677605324e-13, 3.97896253583724e-12]
('easy', 353);2;[5.041783848210451e-07, 0.9996640619140268, 1.6368275662089986e-07, 0.0003353500342255387]
('easy', 354);2;[0.9819485802363966, 6.486410732257188e-05, 1.525457591189145e-06, 0.01798501922088325]
('easy', 355);2;[6.914400106940203e-13, 1.2015425731771786e-13, 5.384940217754036e-13, 1.0]
('easy', 356);2;[1.2015425731771786e-13, 1.0, 5.008774637843506e-14, 2.543665647376923e-13]
('easy', 357);2;[1.8795288165390832e-12, 8.423463754468647e-12, 1.0, 2.413362771833214e-12]
('easy', 358);2;[9.736200313009565e-10, 1.0, 4.277787868968998e-11, 2.7894680928689246e-10]
('easy', 359);2;[1.0, 2.4616969518153846e-10, 1.57371021068629e-11, 6.224144622907783e-11]
('easy', 360);2;[7.835041785064389e-13, 2.543665647376923e-13, 1.0, 3.5114221133765118e-12]
('easy', 361);2;[8.592166619174109e-10, 9.736200313009565e-10, 5.3157852544244216e-08, 1.0]
('easy', 362);2;[0.0003353500342255387, 2.645685350817987e-09, 4.057289892568053e-10, 0.9996646575567589]
('easy', 363);2;[1.5428112031918877e-13, 1.2664165549094176e-14, 1.0, 3.900837610180715e-14]
('easy', 364);2;[6.560200168153779e-12, 1.9810087980489796e-13, 5.384940217754036e-13, 1.0]
('easy', 365);2;[1.0, 1.0815941557285693e-11, 1.783247290814639e-11, 6.914400106940203e-13]
('easy', 366);2;[3.701011678592672e-13, 1.3615261080896538e-13, 3.701011678592672e-13, 1.0]
('easy', 367);2;[3.5114221133765118e-12, 6.101936677605324e-13, 8.878265478459658e-13, 1.0]
('easy', 368);2;[1.0, 1.463778514125909e-12, 1.0603575991523846e-13, 1.626111044617819e-14]
('easy', 369);2;[7.287724095819692e-14, 7.287724095819692e-14, 1.3615261080896538e-13, 1.0]
('easy', 370);2;[2.172439935079017e-10, 1.0, 4.944450501938644e-09, 1.2501528663867426e-09]
('easy', 371);2;[2.2447770550209742e-13, 2.543665647376923e-13, 1.0, 1.6586783589142312e-12]
('easy', 372);2;[1.162823303022097e-10, 5.211412487888539e-10, 1.0, 1.9555681087850496e-08]
('easy', 373);2;[7.835041785064389e-13, 1.2015425731771786e-13, 2.2447770550209742e-13, 1.0]
('easy', 374);2;[1.0, 2.543665647376923e-13, 2.853913761591079e-14, 9.862862046580453e-15]
('easy', 375);2;[1.2256067444099483e-11, 2.5946094982764667e-11, 2.7346982915918745e-12, 1.0]
('easy', 376);2;[1.2015425731771786e-13, 1.0603575991523846e-13, 1.0, 6.431393941452e-14]
('easy', 377);2;[1.0, 4.8473687062702556e-11, 2.129785170955785e-12, 6.560200168153779e-12]
('easy', 378);2;[1.2256067444099483e-11, 4.508755242294825e-12, 6.560200168153779e-12, 1.0]
('easy', 379);2;[7.287724095819692e-14, 8.25807328555592e-14, 5.675685232632723e-14, 1.0]
('easy', 380);2;[3.2661313427874473e-13, 7.991959892953932e-11, 1.0, 2.289734845645553e-11]
('easy', 381);2;[2.902312105056987e-06, 3.850734578067279e-09, 0.9999971389852362, 2.845329381943118e-08]
('easy', 382);2;[1.0, 7.433680672352188e-12, 1.5428112031918877e-13, 6.431393941452e-14]
