confidence_per_choice;id
[0.9114414362373301, 0.007885511915525395, 0.018916364224449176, 0.05142000913183298];('computer_security', 29)
[0.006857617696511382, 0.0224852627756432, 0.0032393092313168594, 0.9560977984431092];('computer_security', 30)
[2.0111198074306558e-05, 6.594207980766254e-05, 0.0001908097346817029, 0.9982675577785988];('computer_security', 31)
[0.027015961803579885, 0.009938614561459355, 0.7416873622003137, 0.2124969997067789];('computer_security', 32)
[0.0002286853647631076, 0.00040135531440615654, 0.9918695760390162, 0.004053545080797241];('computer_security', 33)
[0.00048575413891878633, 0.0018047955739037504, 6.175673792411012e-05, 0.9952036040588741];('computer_security', 34)
[0.6969849173989195, 0.004696247572554964, 0.25640642955914533, 0.030623380964920285];('computer_security', 35)
[0.02284135266353762, 0.001554373926431755, 0.9712391417612094, 0.001995855628575095];('computer_security', 36)
[0.22010199077922307, 0.0015786831235048153, 0.0004814711499239217, 0.7682314563346736];('computer_security', 37)
[0.13177900406278867, 0.8593071517880809, 0.0006102578586007219, 0.000538550669993045];('computer_security', 38)
[5.762163533750563e-06, 2.278979886599863e-05, 0.998304267204337, 0.00023016881493723718];('computer_security', 39)
[0.00035481706379244295, 0.9936121104578443, 0.00042799107535717847, 0.0006628855450582026];('computer_security', 40)
[4.47750584779294e-06, 0.9960634122962134, 0.00013085190152803983, 0.00013085190152803983];('computer_security', 41)
[0.00962701300133836, 0.9819817994914876, 0.000510212997294796, 0.0012239373538713882];('computer_security', 42)
[0.0009494007104081801, 1.8510367016257416e-05, 0.015808941147809702, 0.9780647448488697];('computer_security', 43)
[0.009289060283484227, 0.03242200614189767, 0.6932130574558595, 0.2550188321896085];('computer_security', 44)
[0.0016946039150447082, 0.0015919330540878564, 2.0039479725290314e-05, 0.9947079631294141];('computer_security', 45)
[3.718044647676759e-06, 0.9976903027516798, 3.52758254449438e-05, 6.191100172526721e-05];('computer_security', 46)
[0.000355997600634727, 2.578839199161673e-05, 0.9969184286130295, 0.00033442895583463237];('computer_security', 47)
[0.9939613050043682, 0.0001389971976840105, 0.0002152830711982336, 0.00037783355667117535];('computer_security', 48)
[4.663150479808231e-05, 0.0012802067382963924, 0.9064370448443837, 0.08431177872782362];('computer_security', 49)
[0.0013171089779649909, 0.00037735804017459233, 0.9927103562635627, 0.0006221582275055638];('computer_security', 50)
[0.12063613579681773, 0.4210615371882768, 0.32792305488347945, 0.12063613579681773];('computer_security', 51)
[0.9716821746144546, 0.02016661876795923, 0.0012110995926810759, 0.000886059390216387];('computer_security', 52)
[0.002510266893314685, 0.9513567363473451, 0.03255363639075994, 0.006410191075692754];('computer_security', 53)
[0.9929729881159204, 3.97837719848768e-05, 0.00012254264478133068, 0.00013044596635086606];('computer_security', 54)
[0.00045596707180753365, 0.0007062156159949936, 0.9944256688795272, 0.0013193844696581533];('computer_security', 55)
[0.9932274096055211, 6.163406215554376e-05, 0.0002437674445704312, 7.434487016670978e-05];('computer_security', 56)
[0.007890898224777922, 0.5531946078878633, 0.003967792805973179, 0.4308283938139467];('computer_security', 57)
[0.013338546705543922, 0.0817085240824837, 0.018231631717256176, 0.8784493543760401];('computer_security', 58)
[4.80487457865107e-05, 3.5153213368695325e-05, 2.571864030823353e-05, 0.9942217714676743];('computer_security', 59)
[0.986778503124575, 1.5482356406275496e-05, 3.489002874957511e-05, 1.7543808211600345e-05];('computer_security', 60)
[0.9497261290406948, 0.0017223228884359462, 0.0016179726197793646, 0.025309344055685586];('computer_security', 61)
[0.7913274915921651, 0.039397876512343506, 0.09451059260022744, 0.06495611702631772];('computer_security', 62)
[0.015519181544861208, 0.012865853391017831, 0.003252997171068075, 0.960137824344767];('computer_security', 63)
[0.014713717351680335, 0.008924320692139895, 0.11573237924832684, 0.8551530045002854];('computer_security', 64)
[0.2860373366807084, 0.004623361841156519, 0.6861678592167074, 0.01256760047920672];('computer_security', 65)
[0.009499264820685048, 0.9689515597054602, 0.007398034880952164, 0.008923733459676043];('computer_security', 66)
[0.9675968512603478, 0.003079648195106109, 0.01772215174471383, 0.0009998153851368866];('computer_security', 67)
[8.380724855118978e-06, 0.9979260156401061, 6.192564610417658e-05, 5.464919087748564e-05];('computer_security', 68)
[0.06668812446433176, 0.9206012643827467, 0.0004221168502519704, 0.007964760652915584];('computer_security', 69)
[0.09105038198119682, 0.08035168007755045, 0.4343770526576301, 0.38333640352418424];('computer_security', 70)
[1.666148334837685e-05, 0.9975918251892897, 2.9241813942435258e-05, 4.529060742106576e-05];('computer_security', 71)
[3.5278180438959506e-05, 1.2978117305429732e-05, 0.9977566375811457, 0.00042977622014223163];('computer_security', 72)
[0.030722464643567645, 0.0026844984028438026, 0.8978420185131334, 0.06503945816081501];('computer_security', 73)
[0.00012293441945308004, 0.9961479845171877, 0.00012293441945308004, 0.00040308644312147396];('computer_security', 74)
[0.630721266627132, 0.14073293723153246, 0.09672423893199511, 0.12419638119845969];('computer_security', 75)
[0.017632137373395657, 0.010046489038657055, 0.003261617454688628, 0.9626822430998393];('computer_security', 76)
[0.009513629981666145, 0.17950900720073823, 0.8045035915628977, 0.002725700625300273];('computer_security', 77)
[0.04322535232940563, 0.06694873535691895, 0.014033213940396201, 0.8682043714183121];('computer_security', 78)
[0.00013871182841149657, 0.0027861015512419865, 0.9919208298137148, 0.0014009398393982945];('computer_security', 79)
[0.0007982893162830613, 0.0012364146801351317, 5.4324269732103796e-05, 0.9919929690716269];('computer_security', 80)
[0.16214410917878117, 0.0020410933534325197, 0.6412923919716901, 0.18373334648983447];('computer_security', 81)
[0.9848211416577121, 0.00012153660939371844, 0.0008436312818358256, 0.0005798187352584479];('computer_security', 82)
[2.423258396625634e-05, 4.2529509340159654e-05, 0.9971919455657753, 0.0006652737760504412];('computer_security', 83)
[9.496686915524587e-06, 0.997934444555267, 0.00037934382812518125, 0.00014855317753893754];('computer_security', 84)
[0.9925123284468869, 2.4118873111407713e-05, 0.00010809329001226659, 0.0005489430217897221];('computer_security', 85)
[9.569751395689599e-05, 0.0018056787589546255, 0.9956906384315709, 0.00022956640192526933];('computer_security', 86)
[0.6799881140854483, 0.012454413776856462, 0.01411269970509907, 0.28346121859504];('computer_security', 87)
[0.0004283422404660148, 0.9944274373283858, 8.434554791177973e-05, 0.002315596274439812];('computer_security', 88)
[0.9803360336409244, 0.00021233183074505506, 0.00029022320238123405, 0.010890550516866583];('computer_security', 89)
[0.7689795508087353, 0.09184149934113545, 0.09184149934113545, 0.020492608456259463];('computer_security', 90)
[7.931559984049467e-05, 5.121000015975973e-05, 0.9954343631635779, 0.00048586672201631604];('computer_security', 91)
[0.34531656759323176, 0.6451363006669858, 4.003351990972645e-05, 0.00010222917441062975];('computer_security', 92)
[0.03332756237635177, 0.09059370719447236, 0.4060127789743759, 0.46007275242017726];('computer_security', 93)
[0.036585490141483414, 0.00868981558541395, 0.7348393006893493, 0.21053498456888617];('computer_security', 94)
[0.46511179706131167, 0.5270407133431569, 0.00014657443343493257, 0.0008978768318924088];('computer_security', 95)
[0.8235295659922677, 0.013311117468270454, 0.03193170321661564, 0.12629233611524465];('computer_security', 96)
[0.030894005299815307, 0.017602877803833485, 0.9028551780207787, 0.03966868802824864];('computer_security', 97)
[0.0037422437444505656, 0.07516497490472991, 0.9156969278805085, 0.002737884010767836];('computer_security', 98)
[6.582935650525955e-05, 5.809420321502864e-05, 0.9965617073667089, 0.0012421094258611943];('computer_security', 99)
[0.8901602002392212, 0.07306880480014091, 0.012697451326022634, 0.004671131298118796];('conceptual_physics', 0)
[0.00015777265861916683, 0.995654475421675, 0.00013079812804802523, 0.0008012360551371234];('conceptual_physics', 1)
[0.2670690903860541, 0.4989507187290651, 0.0048915398516195556, 0.2079936167268267];('conceptual_physics', 2)
[0.7556651604153732, 0.13131492268047168, 0.09025133850355367, 0.008936090504104025];('conceptual_physics', 3)
[0.9879149355425692, 5.4100972632174935e-05, 0.006656517223018968, 0.00035278248854850303];('conceptual_physics', 4)
[0.00013870428831967214, 0.0002286847104899668, 0.005204840020245175, 0.9918667613751533];('conceptual_physics', 5)
[0.0005180332273323554, 0.00024470168648311607, 0.00015799128329224392, 0.9970332446599555];('conceptual_physics', 6)
[0.6446257300169247, 0.001098197056354046, 0.3450432993920476, 0.0028043444259814297];('conceptual_physics', 7)
[6.584266716129318e-05, 0.9967623020312136, 7.460951643961329e-05, 0.00011555747962811452];('conceptual_physics', 8)
[0.0029657769355184243, 0.0006216606174347488, 0.00025914682410924366, 0.9919166071408517];('conceptual_physics', 9)
[9.578571585495395e-05, 0.9966088291542088, 8.453059755384503e-05, 0.00016810916668151283];('conceptual_physics', 10)
[7.937764992469259e-05, 8.99466612202455e-05, 0.9962134045146278, 0.000967017740822402];('conceptual_physics', 11)
[0.011043047157273831, 0.933836035374088, 0.0027921195796978705, 0.04102988792732273];('conceptual_physics', 12)
[0.9665832774066233, 0.017703587099220545, 0.0030764221434499807, 0.002395919974377055];('conceptual_physics', 13)
[0.10318368537231098, 0.4624371398434816, 0.24752476407285803, 0.17012111658254014];('conceptual_physics', 14)
[0.9907528171614874, 0.0021672629555606906, 0.0029622972361608114, 8.403394433539998e-05];('conceptual_physics', 15)
[0.291519502160176, 0.0022257788656280942, 0.6993189106003064, 0.0020909257413051917];('conceptual_physics', 16)
[0.00024225063605578015, 0.9870471798390587, 0.0021591574458651084, 0.0058691984498771685];('conceptual_physics', 17)
[0.982138044928265, 0.0011499653230792309, 0.0024344766080627318, 0.005153787019711971];('conceptual_physics', 18)
[0.2597768362335658, 0.42829962106210967, 0.010072641037987492, 0.2943657201206593];('conceptual_physics', 19)
[0.14981189638775283, 0.06245088970006608, 0.760807631959281, 0.021582449970547462];('conceptual_physics', 20)
[0.10492235050805994, 0.007140055558384942, 0.8785041766524652, 0.0029764179806851068];('conceptual_physics', 21)
[0.44426485613747935, 0.16343590700796712, 0.07720165598745447, 0.30533847256690316];('conceptual_physics', 22)
[0.000401198029945943, 0.9914811845206427, 0.0004839371997289009, 0.0017980448258498962];('conceptual_physics', 23)
[4.476013845828227e-05, 0.0012288302465397292, 0.9859077588057606, 0.008529772561686468];('conceptual_physics', 24)
[0.057836852064378275, 0.9047205659612374, 0.016570535551737563, 0.01462344629857632];('conceptual_physics', 25)
[0.007616273208810911, 0.10513940853238551, 0.7768809183956145, 0.10513940853238551];('conceptual_physics', 26)
[0.994676117456501, 2.5730391524082035e-05, 0.00012275283262895613, 0.000167783229023814];('conceptual_physics', 27)
[0.0007671547639985464, 0.03696359534912791, 0.9533036673075876, 0.007278561746422176];('conceptual_physics', 28)
[0.8449523978228467, 0.001193368675826266, 0.1468307036337413, 0.001631141583927673];('conceptual_physics', 29)
