confidence_per_choice;id
[0, 0, 0.03732490351455313, 4.065009326729027e-06];('astronomy', 15)
[0, 0, 0.04208413782638753, 0];('astronomy', 16)
[0.010974338588099021, 0, 0, 1.0652716934130497e-05];('astronomy', 17)
[4.125304417173738e-06, 0, 0, 0.02297449699915287];('astronomy', 18)
[0, 0, 0.05335388173118467, 0];('astronomy', 19)
[8.415247089066075e-07, 0, 0, 0.10666620098276444];('astronomy', 20)
[1.0825710735000413e-06, 0, 1.3058299760038936e-06, 0.04742187198568082];('astronomy', 21)
[2.222982733302688e-06, 0, 0, 0.07583759241327871];('astronomy', 22)
[0, 0.09517573279905779, 0, 1.1745624139286585e-05];('astronomy', 23)
[5.031706288140585e-07, 0, 0.0008028549446827811, 0];('astronomy', 24)
[0, 0, 0, 0.07582551520622889];('astronomy', 25)
[0, 0, 0.06006063886008252, 1.2220437317018657e-05];('astronomy', 26)
[0, 0, 0, 0.2937243924751943];('astronomy', 27)
[0.04205043829475497, 0, 0, 0];('astronomy', 28)
[0, 0, 0.0473884624692213, 0];('astronomy', 29)
[3.860815859325993e-06, 0.08504014874064028, 0, 0];('astronomy', 30)
[8.45623226714647e-06, 0, 0.053364644407519916, 0];('astronomy', 31)
[8.777632170387279e-06, 0, 4.413670635084331e-06, 0.01798344131982142];('astronomy', 32)
[2.4067254673507973e-06, 0, 0, 0.060070061877694425];('astronomy', 33)
[0, 0, 0, 0];('astronomy', 34)
[7.555442038686021e-06, 0, 0, 0.04207746598447801];('astronomy', 35)
[6.127465107973327e-06, 0, 0, 0];('astronomy', 36)
[0, 0, 0.02297385065770705, 0];('astronomy', 37)
[0, 0, 0, 0];('astronomy', 38)
[2.4940022250578812e-06, 0, 0.08508354863541269, 1.5126888148891324e-06];('astronomy', 39)
[0, 0, 0.053355204685480155, 1.3939497153791923e-05];('astronomy', 40)
[9.86535746409477e-07, 0, 0, 0.07584475286334204];('astronomy', 41)
[0, 0.022963248872153258, 0, 6.798150434390173e-06];('astronomy', 42)
[0.02926341636196087, 0, 8.138400524613501e-06, 5.6491696624769424e-05];('astronomy', 43)
[9.285516276346191e-07, 6.509649474051314e-05, 0.01405692876213497, 7.774667590618385e-06];('astronomy', 44)
[1.3484010537803865e-06, 0, 0, 0.07584292652271232];('astronomy', 45)
[1.6099770738782167e-06, 0, 0, 0.08506920799645878];('astronomy', 46)
[0.025950649582074235, 0, 0, 1.2541420106442688e-06];('astronomy', 47)
[0, 0, 0.02297423955588957, 0];('astronomy', 48)
[0, 0.022971292857652557, 0, 4.3474335031656715e-07];('astronomy', 49)
[1.3811754507469898e-06, 0.053392973595401454, 0, 1.565076825427828e-06];('astronomy', 50)
[0, 0, 0, 0.037321682233498625];('astronomy', 51)
[0, 0, 0, 0.06750951122579368];('astronomy', 52)
[0.022947727402589466, 0, 0, 8.276244743761995e-05];('astronomy', 53)
[0, 0, 0, 0.07583354235703808];('astronomy', 54)
[0, 0, 0, 0];('astronomy', 55)
[1.7312234896679655e-07, 0, 0, 0.006692506601871454];('astronomy', 56)
[0, 0, 0, 0.10663627265498657];('astronomy', 57)
[0, 0, 0.2006758579584781, 2.3035391824006357e-06];('astronomy', 58)
