confidence_per_choice;id
[4.676974812874088e-05, 0, 0, 0];500
[0, 0, 4.691291978100797e-05, 0];501
[8.426651422945902e-05, 0, 0.0004279408741177525, 0];502
[0, 5.0386549908334135e-05, 0, 0];503
[0, 0, 0, 6.490717564076075e-05];504
[0, 0, 0, 0];505
[0, 0, 0, 0.0005780649212182375];506
[0, 0, 0, 0];507
[0, 2.4663606832059063e-05, 0, 0];508
[0, 0, 0.2489084055144806, 0];509
[8.54182790689523e-05, 0, 0, 0.0007151988352898833];510
[4.047825470586311e-06, 5.587850700096068e-05, 0, 0];511
[0, 0, 0.0006269541619619043, 0];512
[0, 6.365582445448561e-05, 0, 0];513
[0, 0, 0, 0.0006320666968190495];514
[0, 0, 0, 5.2619205044014766e-05];515
[0, 0, 0, 0.00013269480536159817];516
[0, 0, 0, 0];517
[0, 0, 0, 0.000695520755322166];518
[0, 0.00018489399066996028, 0, 0];519
[0, 0, 4.497219395620457e-05, 0];520
[0, 0, 0, 0.00044376334903956837];521
[0, 0, 0, 0];522
[0, 0, 0, 0];523
[0, 0, 0, 1.935386885846147e-05];524
[0, 0, 0, 5.350214952635923e-05];525
[0, 0, 0, 0];526
[0, 4.902339106590386e-05, 0, 0];527
[0, 0, 0, 0.0010718180787313394];528
[1.704806129585272e-05, 0, 0, 3.60907460465341e-05];529
[0, 0, 0, 0];530
[2.471756346038546e-06, 0, 0, 0];531
[0, 0, 0, 0.00016926600000377256];532
[0, 0, 0, 0.00023586542573740928];533
[0, 0, 0, 0];534
[0, 0, 6.029364809217918e-05, 0];535
[1.083811238408103e-05, 0, 0, 0];536
[3.963231566688172e-06, 0, 0, 0.00016852089443238503];537
[1.661540370406206e-05, 0, 0, 0.00025990864374981945];538
[8.960419555435033e-05, 0, 0, 0];539
[0, 2.852114742783464e-05, 0, 0];540
[0, 0, 0, 0];541
[0, 0, 0, 0.0015830590346235381];542
[0, 0, 0, 0.00039226025825922365];543
[0, 0, 0, 0];544
[0, 0.00010888394930812723, 0, 0];545
[1.3300197081188044e-05, 0, 0, 0];546
[5.198700538511084e-06, 0, 0, 0];547
[0, 0, 0.0001172085614534904, 0];548
[0, 0, 0, 0];549
[0, 0, 0, 0];550
[0.8076764119016714, 0, 0, 0];551
[0, 0, 3.311295077274248e-05, 0];552
[0, 0, 0, 0];553
[0, 0, 0, 9.694124476475273e-05];554
[0, 0.0002374230741252558, 0, 0];555
[0, 6.030302140278714e-05, 0, 0];556
[0, 0, 0, 0];557
[0, 0, 9.007228475581872e-06, 0];558
[0, 0, 0, 0];559
[3.265915600587444e-06, 0, 0, 0];560
[0, 4.8583797909666926e-05, 0, 0];561
[0, 0, 0, 0];562
[0, 0, 1.6997070390726766e-05, 0];563
