id;amount_answer_tokens;confidence_per_choice
0;2;[0.1810873299882157, 0.10000590975783735, 0.178279831160221, 0.5406269048108908]
1;2;[0.13994270126935057, 0.2614473859186094, 0.027556351739547916, 0.5710535923090503]
2;2;[0.44565169495215207, 0.3062916502720434, 0.04080941250682518, 0.2072472973707959]
3;2;[0.3186154286397681, 0.2189809681615027, 0.07808006875440594, 0.38432356795752015]
4;2;[0.36539011633501095, 0.0675903752319431, 0.0675903752319431, 0.4994291041048937]
5;2;[0.28335209399552075, 0.4599258188555874, 0.055795335501274246, 0.2009267216588066]
6;2;[0.6583400098217034, 0.026751657678455172, 0.07271854494850158, 0.24218976213182736]
7;2;[0.2397673308102676, 0.06762948104809159, 0.1263485045713362, 0.5662546782395065]
8;2;[0.37508291707098523, 0.37508291707098523, 0.06123059936035033, 0.1886035238191007]
9;2;[0.1337037708393002, 0.04340725909809419, 0.2421062519502303, 0.580782706318381]
10;2;[0.400651783375029, 0.17503180135078186, 0.16964663895943924, 0.2546697682505461]
11;2;[0.3104732698370151, 0.3104732698370151, 0.043351782023334284, 0.335701647015505]
12;2;[0.34346247190490603, 0.16739024011829615, 0.0999532776792297, 0.3891939919233215]
13;2;[0.3902514579965596, 0.36660731742397257, 0.06996823094906272, 0.17317303474119283]
14;2;[0.18161813921350772, 0.18738331781579087, 0.06276554941242586, 0.5682329207004932]
15;2;[0.36849745505723486, 0.041344266157771495, 0.3801948199354989, 0.20996350833386693]
16;2;[0.13745405006664066, 0.43005565060166484, 0.03475382646057481, 0.3977364580758726]
17;2;[0.2758472968052497, 0.10972447382450745, 0.13030103667482332, 0.4841271117241868]
18;2;[0.1682621789712554, 0.3562110356774325, 0.11931576560245201, 0.3562110356774325]
19;2;[0.22946847295736422, 0.18438309797119992, 0.09271364410402906, 0.49343475791589525]
20;2;[0.18696807153782907, 0.46275042128027427, 0.06069964574198865, 0.28958181407498373]
21;2;[0.36739293271668066, 0.3045794390358209, 0.1120485271820337, 0.2159791632636153]
22;2;[0.19505061070715923, 0.0879161981471938, 0.19505061070715923, 0.5219825334928592]
23;2;[0.20271558960444808, 0.4159454075696693, 0.12104700730056168, 0.2602919694109527]
24;2;[0.27215604546256555, 0.33345255732798024, 0.10012061391619827, 0.29427084900085476]
25;2;[0.1845564051522156, 0.3786851555662165, 0.05807324255365331, 0.3786851555662165]
26;2;[0.0730502364158395, 0.13227688966210233, 0.05689158132420707, 0.7377812962619041]
27;2;[0.14777501749407163, 0.5844615667566068, 0.02412360845871239, 0.24363981462055945]
28;2;[0.35181817698470697, 0.22016218944526758, 0.04761341263001405, 0.3804061506672024]
29;2;[0.15229394924996872, 0.4012410907077307, 0.09237094950882585, 0.3540940408448859]
30;2;[0.1924933112806921, 0.20490806323704744, 0.14083111500064527, 0.4617674486851704]
31;2;[0.28833866741180203, 0.050105753258466085, 0.18616543572661204, 0.4753900941271679]
32;2;[0.35230577342193486, 0.22046731949882498, 0.0693731200286224, 0.3578537820751904]
33;2;[0.242491915063821, 0.08512266806738815, 0.15903008050274284, 0.5133553576201837]
34;2;[0.5832448768746821, 0.23565224654286857, 0.05096337241243121, 0.13013953053971933]
35;2;[0.555890099195327, 0.07641626845482936, 0.04090268101522262, 0.3267909309059056]
36;2;[0.10161265054895566, 0.13047322596186867, 0.243756076956402, 0.5241579657653863]
37;2;[0.5193732863052593, 0.08612054365874322, 0.05389285912009558, 0.3406133169856867]
38;2;[0.10133790828679955, 0.16970908025443066, 0.05774059963597586, 0.6712124129788698]
39;2;[0.4092634010173714, 0.25213985189692506, 0.04381533636513986, 0.294781351867142]
40;2;[0.3558704701409911, 0.33430936832002006, 0.04119500190182852, 0.26862512404086664]
41;2;[0.09781738957493806, 0.30129877148590317, 0.10412606918833114, 0.49675769338462583]
42;2;[0.1622744395566487, 0.21497870425591672, 0.20836450486949556, 0.4143822981649277]
43;2;[0.3863986565467171, 0.15982142936295965, 0.24369857797935815, 0.21008130563694288]
44;2;[0.17148973412242108, 0.34104805989796366, 0.2740398148408727, 0.21342242239081446]
45;2;[0.4564999204115282, 0.029183061813495143, 0.01294990517966835, 0.5013670791396866]
46;2;[0.2925891053996996, 0.049280046071908584, 0.2582089792452326, 0.39992189043440834]
47;2;[0.27137074947890866, 0.17249374331395528, 0.09089781515262574, 0.46523770344101106]
48;2;[0.10794549916356436, 0.3539396655744572, 0.16718925970571397, 0.3709255847788073]
49;2;[0.12406403260553979, 0.5965185767114226, 0.04027769429581524, 0.23913968189840915]
50;2;[0.1764388945244757, 0.09897323802000747, 0.23742448375332334, 0.48716340942598013]
51;2;[0.3327322994253433, 0.2434321505149349, 0.0526458883669913, 0.3711897031043304]
52;2;[0.23438638074297305, 0.10564623137637837, 0.13995850046021494, 0.5200089138160359]
53;2;[0.1276487267098127, 0.5128109650047651, 0.21713782452622213, 0.14240246197695822]
54;2;[0.3358716496983232, 0.2069245206107083, 0.15138921329108568, 0.3058146171441285]
55;2;[0.2289231207431761, 0.26763824321553586, 0.17552144512932477, 0.3279172303055226]
56;2;[0.38887081885800884, 0.12046655990650458, 0.19250501460179972, 0.2981575992542736]
57;2;[0.4407305567089282, 0.09383694483063106, 0.18087544525062996, 0.28455701752994356]
58;2;[0.10465080969895259, 0.5657369659277555, 0.06652010189186476, 0.2630921065988194]
59;2;[0.125475593143719, 0.2656318011039582, 0.21013205018566647, 0.3987605627913101]
60;2;[0.2222479645277557, 0.22574786070712285, 0.20235907449814383, 0.34964512651502977]
61;2;[0.5219074642274889, 0.12396388839534668, 0.056754803762322774, 0.2973739092156918]
62;2;[0.33958097800674253, 0.35036043537055434, 0.053729512950026065, 0.25632917028164737]
63;2;[0.2942698667675664, 0.21195463384776528, 0.03800137185372209, 0.45577408562463645]
64;2;[0.22864182709603675, 0.056031089442237066, 0.5316081752513224, 0.18371886936117668]
65;2;[0.12290046581977129, 0.29482289107209714, 0.313837333908391, 0.2684392970931616]
66;2;[0.20989015938922814, 0.23051924315403036, 0.17952856708138643, 0.38006197949374476]
67;2;[0.18450745977923727, 0.3089918481230681, 0.10349930472717288, 0.4030013192305889]
68;2;[0.2841696226821248, 0.21788040750579488, 0.036697048256065415, 0.46125282630934406]
69;2;[0.1433505733975927, 0.059757416672231514, 0.2806667976623541, 0.5162252453886694]
70;2;[0.1791880078438592, 0.33476727127462325, 0.24492096772433455, 0.241123820072524]
71;2;[0.24519887495063986, 0.16852255792518306, 0.16590985783238027, 0.4203686715956153]
72;2;[0.26590480531006216, 0.17713078711265276, 0.15150799107909335, 0.40545640963312823]
73;2;[0.22838178711381077, 0.1434770344074204, 0.4152659357533177, 0.21287523297830607]
74;2;[0.43525992182251855, 0.12086731504824406, 0.09413155960731068, 0.3497411726065295]
75;2;[0.08725744740177073, 0.20287964358708385, 0.034170507371988255, 0.6756924210714955]
76;2;[0.3156556949407373, 0.07497479027677798, 0.2785651730683886, 0.33080432803319987]
77;2;[0.14620223850830805, 0.3675523871173524, 0.25261481505978534, 0.23363051190887354]
78;2;[0.2912748824440462, 0.38287360992201247, 0.05646621160166468, 0.2693852293480657]
79;2;[0.4866278224915055, 0.025790331294326157, 0.037524710613403685, 0.45005716410925484]
80;2;[0.31979481767932283, 0.20647505279393116, 0.13331031358052287, 0.34041981141028627]
81;2;[0.24733932148451276, 0.11324019305356453, 0.4142154151948578, 0.22520501498835616]
82;2;[0.26841596977298526, 0.48603853127994473, 0.07224316959294454, 0.17330237535364157]
83;2;[0.3303670077267222, 0.1177959842540538, 0.11417178282688106, 0.437665202710101]
84;2;[0.27958234668790716, 0.46095336189661007, 0.027682401063926613, 0.23178190633348267]
85;2;[0.10977345693583682, 0.3488593246603071, 0.12056255655285061, 0.4208046701978371]
86;2;[0.3178169873212989, 0.30326308786022843, 0.05609803053259687, 0.3228218766215331]
87;2;[0.29639042649509684, 0.3155059666803317, 0.08230463911292672, 0.30579886858216354]
88;2;[0.530173615185464, 0.03901044649554159, 0.3068409297360629, 0.12397494256818667]
89;2;[0.334182939354275, 0.061817627946891565, 0.23697118836121858, 0.3670281564371916]
90;2;[0.5617235854646581, 0.09460967739601013, 0.05224842615107952, 0.29141835712566305]
91;2;[0.14221283401318707, 0.28282399165751215, 0.19438189725107546, 0.38058127939032205]
92;2;[0.4409557445898565, 0.22876484028448615, 0.05433641224461281, 0.27594307035510657]
93;2;[0.38486355530998445, 0.193521548820026, 0.07119259923454316, 0.3504222548272987]
94;2;[0.20532951888725046, 0.1649869034706201, 0.18120266442718372, 0.4484808749063691]
95;2;[0.17733340184932417, 0.3934313477884713, 0.09793280566703276, 0.3313024111227037]
96;2;[0.1323469524829745, 0.16993685080930407, 0.33795978266727883, 0.35975631598640234]
97;2;[0.14403862198416484, 0.39770338826902824, 0.15332831497230764, 0.30492976513334374]
98;2;[0.3296121938530497, 0.24114943251428136, 0.0944354746425096, 0.33480283062846566]
99;2;[0.23411595589274078, 0.36260588588036924, 0.09312490437296872, 0.31015325014194234]
100;2;[0.24779035368989302, 0.26377145847618766, 0.1389977909602664, 0.34944040797693726]
101;2;[0.15418630727059618, 0.18891301266871874, 0.210747694786932, 0.4461528999578023]
102;2;[0.26228480899806955, 0.10764146872854707, 0.21744174391578433, 0.41263194867095104]
103;2;[0.18390003606153843, 0.38931637939734837, 0.16744288829219267, 0.2593406186777586]
104;2;[0.3027013762719099, 0.06054408411027028, 0.17519011622507205, 0.4615644525705045]
105;2;[0.5639357898202871, 0.08922759364781109, 0.06327183829967478, 0.28356470616784984]
106;2;[0.08421612980890986, 0.5845758072103577, 0.0635696699060121, 0.26763830702547314]
107;2;[0.1693850684134379, 0.29267115310767405, 0.254277104353755, 0.2836666083644722]
108;2;[0.17678162570492117, 0.06709873677499527, 0.07844637087831906, 0.6776732352091135]
109;2;[0.20923032284951948, 0.46058531694866994, 0.10038980601488366, 0.22979455448743621]
110;2;[0.14509158437722178, 0.2247222419602719, 0.15444918760516563, 0.4757370183192683]
111;2;[0.32941527771293194, 0.1936532516306083, 0.10365512846180036, 0.37327641235698783]
112;2;[0.5422606052396345, 0.05285866784864663, 0.1679844990114575, 0.23689611396990967]
113;2;[0.3699085578028815, 0.20428290738291055, 0.07283931378933284, 0.35296921165455836]
114;2;[0.28780374149056115, 0.1317661544970722, 0.17456179319403425, 0.4058683050073814]
115;2;[0.1491117514896634, 0.19754097572087229, 0.09932984053564554, 0.5540174001299697]
116;2;[0.44350546978637, 0.0590913915121828, 0.08076835591560669, 0.41663483174654325]
117;2;[0.07234820963176736, 0.3850471163148703, 0.04819429759203836, 0.4944102839706146]
118;2;[0.3893157992711681, 0.14322128721174443, 0.0720161858477108, 0.3954466310262831]
119;2;[0.13920063753342007, 0.6238540130022151, 0.021347109153730538, 0.21559816500094872]
120;2;[0.35565829082080025, 0.3341100442949739, 0.045928939686562927, 0.2643027992264008]
121;2;[0.2718625574430269, 0.10001263378514413, 0.1868482210352872, 0.4412764876299019]
122;2;[0.28008886966698227, 0.19250207723079885, 0.0867674841119999, 0.44064161685831266]
123;2;[0.23907634624079394, 0.30698010510201823, 0.10608948554836521, 0.34785403121864367]
124;2;[0.41960420969780177, 0.12021860452997402, 0.04707828196517074, 0.41309884939995606]
125;2;[0.18351904392056245, 0.2712235649481503, 0.04640087535593281, 0.4988564822654423]
126;2;[0.10271972523966089, 0.3019100979954008, 0.03132774620483105, 0.5640423200878736]
127;2;[0.15618219901523725, 0.39882521694239587, 0.046167375348479964, 0.39882521694239587]
