id;iter;estimations
(0, 0);0;8.357539814580057e-19
(0, 0);1;1.214942365645845e-16
(0, 0);2;1.7640851030596744e-17
(0, 0);3;0.9381571896220657
(0, 0);4;7.106718979328798e-15
(0, 0);5;2.036970884961742e-30
(0, 0);6;1.4840918706335267e-11
(0, 0);7;6.678592345217309e-21
(0, 0);8;3.4291803908011564e-07
(0, 0);9;2.397314474421912e-26
(0, 1);0;2.434718375060369e-19
(0, 1);1;4.5101803956090706e-11
(0, 1);2;4.662799991120159e-09
(0, 1);3;2.424437514510778e-13
(0, 1);4;2.2243783222532457e-11
(0, 1);5;1.5503873700835625e-19
(0, 1);6;3.622743500572082e-05
(0, 1);7;4.8273850218729544e-27
(0, 1);8;3.240369945641249e-22
(0, 1);9;1.0497749533688256e-10
(0, 2);0;1.0869219786841633e-37
(0, 2);1;3.6693991755769585e-18
(0, 2);2;1.4303376103270782e-39
(0, 2);3;1.1690603426847096e-23
(0, 2);4;4.2850365869011544e-13
(0, 2);5;8.615678325290612e-08
(0, 2);6;4.7425752303231326e-18
(0, 2);7;4.684804226965916e-49
(0, 2);8;2.6798003724059768e-14
(0, 2);9;9.228323914925924e-77
(0, 3);0;9.183123709461259e-11
(0, 3);1;5.072257879098604e-19
(0, 3);2;1.4490034577059596e-17
(0, 3);3;7.294773460672243e-07
(0, 3);4;7.711604121923751e-23
(0, 3);5;1.0652489954866931e-12
(0, 3);6;2.3012104996653222e-10
(0, 3);7;5.218067394963593e-37
(0, 3);8;8.88787196651166e-21
(0, 3);9;4.504935619463587e-29
(1, 0);0;1.8129140687715747e-48
(1, 0);1;3.7096245456491064e-55
(1, 0);2;1.6820430319057784e-45
(1, 0);3;5.7105078770898736e-49
(1, 0);4;5.542019835121355e-37
(1, 0);5;1.6175206100158049e-35
(1, 0);6;2.2089153382310197e-28
(1, 0);7;7.039848412854651e-60
(1, 0);8;6.12801197618504e-41
(1, 0);9;9.070507574927699e-51
(1, 1);0;1.989777541327797e-40
(1, 1);1;3.9431628026288456e-75
(1, 1);2;5.335133783283087e-35
(1, 1);3;3.243052711226062e-34
(1, 1);4;1.732506953637331e-35
(1, 1);5;3.4681673593227517e-40
(1, 1);6;3.3213855051206674e-59
(1, 1);7;3.127089405710679e-41
(1, 1);8;3.5182155865916332e-31
(1, 1);9;2.800529118642118e-25
(1, 2);0;1.2765118680008732e-44
(1, 2);1;6.787828572448205e-74
(1, 2);2;1.244671543614262e-75
(1, 2);3;2.978493171940465e-57
(1, 2);4;5.1420603489279814e-58
(1, 2);5;2.9994384921098585e-40
(1, 2);6;5.181471539801724e-59
(1, 2);7;1.2232868944294375e-45
(1, 2);8;1.7493199398550345e-89
(1, 2);9;5.085577671317092e-57
(1, 3);0;6.864339283449215e-30
(1, 3);1;1.3376332849502289e-76
(1, 3);2;5.5992223729812224e-43
(1, 3);3;5.102684022939963e-42
(1, 3);4;4.680467825154111e-46
(1, 3);5;7.979175668665223e-36
(1, 3);6;1.991604496524102e-39
(1, 3);7;1.6520118513808744e-54
(1, 3);8;2.1919337796113142e-85
(1, 3);9;9.244853770009962e-33
(2, 0);0;5.251457523123135e-24
(2, 0);1;2.145245249540764e-36
(2, 0);2;8.534468041833694e-15
(2, 0);3;0.4185866854998212
(2, 0);4;7.147621193745924e-25
(2, 0);5;5.442613988355918e-11
(2, 0);6;1.0787573416553698e-07
(2, 0);7;2.6277840252475216e-17
(2, 0);8;1.2646071537086546e-14
(2, 0);9;8.608750457826679e-13
(2, 1);0;7.774171848545694e-20
(2, 1);1;1.0301065023888729e-36
(2, 1);2;2.1614421686104616e-28
(2, 1);3;1.9332845811857225e-24
(2, 1);4;5.878626540287222e-05
(2, 1);5;4.501559087279399e-34
(2, 1);6;6.097269399971733e-43
(2, 1);7;0.32181342311682587
(2, 1);8;6.625186314245122e-27
(2, 1);9;6.880271919402605e-41
(2, 2);0;6.694462552508576e-74
(2, 2);1;2.337806172220587e-27
(2, 2);2;3.9250059946681674e-30
(2, 2);3;9.115984644871879e-23
(2, 2);4;2.51152622146582e-51
(2, 2);5;4.0913079357870293e-32
(2, 2);6;2.434288007392685e-35
(2, 2);7;2.0641508756048072e-35
(2, 2);8;2.116220829878939e-68
(2, 2);9;5.783398754957942e-39
(2, 3);0;1.1451497142897951e-26
(2, 3);1;1.2979504244859755e-31
(2, 3);2;3.19321854648512e-30
(2, 3);3;1.9702592759011862e-29
(2, 3);4;6.235060299644283e-23
(2, 3);5;4.1543931171940476e-21
(2, 3);6;0.0007636669354934182
(2, 3);7;5.021269645857557e-05
(2, 3);8;3.38368071131317e-73
(2, 3);9;1.6521426444095954e-24
(3, 0);0;3.424382294629446e-39
(3, 0);1;8.499461096089782e-17
(3, 0);2;1.0
(3, 0);3;1.0
(3, 0);4;1.0
(3, 0);5;1.6921429815885642e-35
(3, 0);6;2.4817227979132315e-45
(3, 0);7;4.6807531558853145e-45
(3, 0);8;0.08605201551551865
(3, 0);9;2.8735361674834456e-64
(3, 1);0;1.0
(3, 1);1;8.351890760764147e-29
(3, 1);2;9.920528227970265e-84
(3, 1);3;1.4893225542743296e-90
(3, 1);4;9.344753672786321e-52
(3, 1);5;8.830431513432898e-38
(3, 1);6;1.0
(3, 1);7;1.7446463055490554e-84
(3, 1);8;1.4177360428470883e-28
(3, 1);9;6.344487820951015e-37
(3, 2);0;9.440663541472741e-86
(3, 2);1;3.462869251832067e-95
(3, 2);2;1.0
(3, 2);3;1.6014765972560836e-74
(3, 2);4;6.102747435489167e-46
(3, 2);5;1.1293087493248607e-64
(3, 2);6;1.0
(3, 2);7;1.4683428277550154e-39
(3, 2);8;2.4915734023723193e-98
(3, 2);9;2.55685013468891e-72
(3, 3);0;5.55516244873578e-23
(3, 3);1;2.6058429033942846e-18
(3, 3);2;1.0418087186920783e-47
(3, 3);3;1.0
(3, 3);4;2.056335580761117e-86
(3, 3);5;4.2027280929253185e-50
(3, 3);6;1.0
(3, 3);7;1.0
(3, 3);8;1.0822773313243144e-52
(3, 3);9;1.0
(4, 0);0;2.9767093316640916e-62
(4, 0);1;1.317097663463112e-54
(4, 0);2;8.512347641345328e-48
(4, 0);3;3.585861326566672e-58
(4, 0);4;5.7601707106788245e-64
(4, 0);5;1.0
(4, 0);6;3.36852718647913e-42
(4, 0);7;2.6956212306113263e-42
(4, 0);8;9.721500516722789e-57
(4, 0);9;1.5339022867949683e-54
(4, 1);0;1.0
(4, 1);1;4.747255520840133e-90
(4, 1);2;2.617595055024092e-71
(4, 1);3;6.306586388704831e-107
(4, 1);4;1.82153028813736e-61
(4, 1);5;2.3769971678486614e-78
(4, 1);6;2.9276569358360184e-72
(4, 1);7;1.0860972756000527e-65
(4, 1);8;7.109411357980133e-110
(4, 1);9;2.3256982835495098e-83
(4, 2);0;7.599030256152441e-75
(4, 2);1;1.0204360143276641e-50
(4, 2);2;7.171563364815016e-64
(4, 2);3;1.2083870464169786e-69
(4, 2);4;3.1324675544424647e-63
(4, 2);5;7.695448302927232e-71
(4, 2);6;5.69766219307526e-53
(4, 2);7;4.1602285592877e-79
(4, 2);8;3.1755684201233045e-99
(4, 2);9;6.7651940418168e-59
(4, 3);0;3.708228845593742e-47
(4, 3);1;1.0812411130581414e-113
(4, 3);2;0.42532989024813833
(4, 3);3;1.0595914433361885e-56
(4, 3);4;6.94296202337293e-145
(4, 3);5;2.3391503214258614e-57
(4, 3);6;5.1038135583324925e-87
(4, 3);7;3.273626277807723e-70
(4, 3);8;1.0296577171829496e-49
(4, 3);9;8.525937416752112e-66
(5, 0);0;1.5355236062980112e-57
(5, 0);1;2.244786159441676e-49
(5, 0);2;5.787074370421637e-90
(5, 0);3;2.685867469603393e-48
(5, 0);4;1.3557128203887346e-60
(5, 0);5;6.231707804058241e-90
(5, 0);6;4.390015205211612e-72
(5, 0);7;6.344884067610427e-77
(5, 0);8;9.74674841399925e-98
(5, 0);9;1.1564963436564074e-48
(5, 1);0;2.2938688116527826e-48
(5, 1);1;1.7898901228586638e-45
(5, 1);2;8.756534314649324e-44
(5, 1);3;2.2528624809421796e-47
(5, 1);4;3.561062178614644e-81
(5, 1);5;1.2611994300543232e-51
(5, 1);6;1.2005696024254466e-54
(5, 1);7;3.161400373915064e-98
(5, 1);8;1.369827089542651e-38
(5, 1);9;2.0090697452021394e-61
(5, 2);0;5.50025668930107e-56
(5, 2);1;3.557115769465422e-58
(5, 2);2;3.575037378221882e-58
(5, 2);3;2.5262962908973584e-50
(5, 2);4;5.838254317466775e-48
(5, 2);5;9.92658774818542e-49
(5, 2);6;4.781473924317768e-47
(5, 2);7;1.852070260777135e-86
(5, 2);8;6.20219672478231e-59
(5, 2);9;8.512823111477946e-84
(5, 3);0;6.110966037537677e-52
(5, 3);1;7.035509825260295e-81
(5, 3);2;1.6850690915450847e-40
(5, 3);3;3.277261135121037e-70
(5, 3);4;2.4290000224495704e-69
(5, 3);5;9.313047653424206e-80
(5, 3);6;4.668023296399433e-75
(5, 3);7;2.0685558492394213e-82
(5, 3);8;7.198432126243836e-52
(5, 3);9;2.648266448018249e-69
(6, 0);0;1.1999164035260823e-44
(6, 0);1;6.0990165050077216e-30
(6, 0);2;8.651886741861275e-40
(6, 0);3;4.004910327827761e-37
(6, 0);4;1.1704699747831502e-47
(6, 0);5;9.551209116031532e-27
(6, 0);6;3.368263192456099e-51
(6, 0);7;1.0642287991183204e-44
(6, 0);8;6.998129760235658e-59
(6, 0);9;4.7162254858508703e-39
(6, 1);0;3.3948935660330075e-109
(6, 1);1;2.946821838524307e-71
(6, 1);2;6.080687047774253e-47
(6, 1);3;1.0599898735740773e-104
(6, 1);4;5.002293066922119e-58
(6, 1);5;8.390844874282514e-53
(6, 1);6;1.9009878142714685e-46
(6, 1);7;2.3446042989010057e-52
(6, 1);8;1.0689084217222845e-52
(6, 1);9;1.6830245319519364e-40
(6, 2);0;7.02192350507026e-82
(6, 2);1;1.0927561759820081e-39
(6, 2);2;4.780997842784405e-49
(6, 2);3;4.0718690613177696e-33
(6, 2);4;2.768374049262103e-48
(6, 2);5;1.1746760151154524e-51
(6, 2);6;2.988409339806151e-85
(6, 2);7;8.629703745371226e-47
(6, 2);8;1.2697457556920735e-35
(6, 2);9;1.5156346222714997e-70
(6, 3);0;2.990215273123776e-45
(6, 3);1;1.2374209514816896e-32
(6, 3);2;2.846992232765255e-59
(6, 3);3;2.797738809504355e-68
(6, 3);4;3.5323941761711827e-40
(6, 3);5;3.2895350438078904e-36
(6, 3);6;1.1260627869161932e-51
(6, 3);7;4.0839576013164203e-25
(6, 3);8;2.988386891514906e-67
(6, 3);9;4.80897262426511e-49
(7, 0);0;9.900049877029125e-32
(7, 0);1;4.180101817897289e-54
(7, 0);2;3.2505292909263686e-31
(7, 0);3;7.024181060718569e-25
(7, 0);4;5.355685217713202e-31
(7, 0);5;9.907246820758532e-40
(7, 0);6;5.367458177027159e-55
(7, 0);7;1.3362954394102095e-38
