id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('abstract_algebra', 0);-1.5193361624190618;0.2540593783614687;0.07153889339856787;-13.996475003823429;-14989.473585899103;-163.79631360688947;-6.17160565621114
('abstract_algebra', 1);-1.4777320852973628;0.09899080078115113;0.06113377092536666;-9.124554581424592;-2462.3294790283976;-173.56105973324563;-5.4825976753504655
('abstract_algebra', 2);-1.512242613084455;0.285021064970825;0.06791916839175706;-10.248653014076043;-5295.319574797868;-196.57668880224983;-6.502319380180566
('abstract_algebra', 3);-0.9735215742188295;0.1381395997260778;0.055051491216975106;-11.4044237165841;-5142.580940222503;-157.4764103348137;-3.841843098757412
('abstract_algebra', 4);-1.3369265696479284;0.3871449705370369;0.06122842446700277;-10.248653014076043;-8058.5008188685215;-206.45368827130085;-4.835489444314033
('abstract_algebra', 5);-0.9189852472430051;0.06628147266937068;0.040927294113447456;-11.4044237165841;-4605.058582307446;-171.9253181479757;-3.752800822839054
('abstract_algebra', 6);-1.0431250261367664;0.3497720140424623;0.11879011885991753;-11.372842144533802;-7241.9297423183;-173.62293595242977;-4.467144757695164
('abstract_algebra', 7);-1.2617167178059383;0.2551936198530442;0.07225453002264054;-11.426046180597266;-13140.514658526114;-174.45823745127302;-5.723510692288308
('abstract_algebra', 8);-1.519638664732198;0.31268157456815826;0.0612067305034632;-13.996475003823429;-14870.975716663279;-152.52069421167053;-6.015630158066674
('abstract_algebra', 9);-1.559600235408835;0.19012248814481736;0.07147183613594767;-10.277690066930587;-5356.466842862057;-183.04129662132948;-6.7307068855365495
('abstract_algebra', 10);-1.0667380889488636;0.10126969288557791;0.055573191494450044;-11.372842144533802;-4339.233067341016;-183.38972371285868;-4.3883328089317235
('abstract_algebra', 11);-1.545974849346478;0.2330993068031095;0.06641773346811458;-10.03294444124935;-4534.539275561005;-157.12645670493492;-4.7384377469434265
('abstract_algebra', 12);-1.4701540758244178;0.18311503495921178;0.062183054082793225;-11.566628131218456;-7618.270661983887;-160.3887432230773;-6.187922168424954
('abstract_algebra', 13);-1.202163859812582;0.32377166854978934;0.04988805481645196;-11.188794961772377;-5539.438003486111;-190.65356283603535;-3.4213081777088337
('abstract_algebra', 14);-1.405579657131547;0.20817256975001236;0.05058805048426706;-10.250337934440962;-3873.6533820461586;-150.24045756483;-5.856398328250817
('abstract_algebra', 15);-1.2600270519415941;0.23406775273219751;0.06734120191155915;-11.4044237165841;-8841.66041562211;-170.9774216181086;-5.935877141842694
('abstract_algebra', 16);-1.466732834972733;0.2589024714294015;0.08739401912597212;-11.214997334166402;-3912.0972219333976;-156.74528838872538;-6.322168183523498
('abstract_algebra', 17);-1.2206255692777055;0.16828220570373748;0.05938135810563976;-13.500038117509538;-5907.392612724409;-159.76716422706627;-4.941513408464958
('abstract_algebra', 18);-1.7564143326774129;0.14478516846569134;0.03605994928350997;-8.108784929217638;-1766.7084308549547;-156.38524997361026;-5.68376513265546
('abstract_algebra', 19);-1.0193614306065777;0.4002524033465045;0.1030262334875183;-11.4044237165841;-9997.51607272633;-179.86276969756562;-4.032090743786477
('abstract_algebra', 20);-1.2345310029552796;0.07153727121031699;0.04686449268127016;-11.4044237165841;-8090.252293043906;-219.33403326000888;-5.016589119793798
('abstract_algebra', 21);-1.2928006244813415;0.4394505323857871;0.06737292037874469;-11.665719033862686;-7756.566272073098;-205.51025287769676;-4.800790329398864
