id;iter;estimations
0;0;1.082816038790421e-11
0;1;1.0
0;2;4.3008867602187835e-20
0;3;1.4265014323336824e-17
0;4;4.442696933500037e-06
0;5;3.107175103066339e-14
0;6;1.0
0;7;1.0
0;8;1.7697976047870993e-08
0;9;1.0
1;0;4.0996052893432057e-11
1;1;4.348567774173955e-09
1;2;2.9061499167109234e-10
1;3;2.239624568073898e-10
1;4;1.6803227808652337e-08
1;5;2.0401391233596765e-08
1;6;3.4136553757327217e-09
1;7;5.749134090351655e-11
1;8;2.6721736700954082e-11
1;9;7.005239050883015e-06
2;0;8.355206131791137e-16
2;1;2.0058544082281885e-15
2;2;3.1180466573599047e-16
2;3;4.732229715368773e-13
2;4;2.938279015854385e-09
2;5;1.0
2;6;3.164389608541347e-19
2;7;5.511732585779707e-10
2;8;1.0
2;9;1.0
3;0;8.721606864417445e-08
3;1;3.2094774211020055e-11
3;2;1.2299854521812117e-11
3;3;1.2769102667694502e-07
3;4;2.6821357464239475e-07
3;5;3.7353210539102326e-05
3;6;2.073588636265624e-09
3;7;1.75896108839219e-16
3;8;2.4146573541282447e-21
3;9;2.2215640244285737e-10
4;0;5.296765862509629e-24
4;1;2.670861338290936e-22
4;2;4.2111479886931855e-14
4;3;4.5506735657073615e-09
4;4;8.447843278924634e-16
4;5;2.4625070967243366e-18
4;6;7.88796566535662e-17
4;7;1.6239315351988357e-23
4;8;1.3447331785088328e-14
4;9;2.828964134355215e-12
5;0;2.7909452213254587e-16
5;1;1.1713762580914618e-10
5;2;3.4675630082432462e-18
5;3;9.911850502221123e-10
5;4;4.785596604478024e-19
5;5;1.0
5;6;3.941862638821217e-09
5;7;2.922626603188178e-12
5;8;4.1254516775934375e-12
5;9;4.848730643524578e-13
6;0;1.8876339838472846e-20
6;1;1.432334295941886e-14
6;2;8.219901118098238e-11
6;3;9.971602378978749e-17
6;4;1.0
6;5;3.2730257554622435e-18
6;6;4.443420165219675e-24
6;7;1.191128613247941e-27
6;8;2.698059269933921e-22
6;9;6.269592132956821e-21
7;0;9.038770809647499e-07
7;1;4.226518480618925e-08
