id;amount_answer_tokens;confidence_per_choice;finish_reason
('astronomy', 65);201;[6.560200168153779e-12, 8.423463754468647e-12, 1.0, 7.835041785064389e-13];stop
('astronomy', 66);101;[3.775134544279098e-11, 1.0, 3.97896253583724e-12, 1.7482341282710566e-13];stop
('astronomy', 67);69;[6.560200168153779e-12, 1.0, 6.914400106940203e-13, 6.914400106940203e-13];stop
('astronomy', 68);371;[3.442477108469977e-14, 4.658886145103398e-15, 1.0, 8.703945206726412e-15];stop
('astronomy', 69);80;[8.423463754468647e-12, 1.006039279283317e-12, 1.0, 1.5428112031918877e-13];stop
('astronomy', 70);71;[1.8795288165390832e-12, 1.0, 2.8823507934443873e-13, 1.1399918530443554e-12];stop
('astronomy', 71);62;[3.0988191387218256e-12, 7.287724095819692e-14, 3.900837610180715e-14, 1.0];stop
('astronomy', 72);436;[3.775134544279098e-11, 1.783247290814639e-11, 1.0, 1.6586783589142312e-12];stop
('astronomy', 73);48;[3.2661313427874473e-13, 2.2447770550209742e-13, 7.287724095819692e-14, 1.0];stop
('astronomy', 74);75;[1.0815941557285693e-11, 4.1937956583795446e-13, 1.0, 5.384940217754036e-13];stop
('astronomy', 75);103;[1.6918979226151304e-10, 3.0988191387218256e-12, 1.0, 6.101936677605324e-13];stop
('astronomy', 76);180;[1.0, 1.783247290814639e-11, 7.433680672352188e-12, 8.25807328555592e-14];stop
('astronomy', 77);158;[6.224144622907783e-11, 1.2917800047859961e-12, 1.0, 6.431393941452e-14];stop
('astronomy', 78);65;[1.2015425731771786e-13, 1.0, 3.037975385443128e-14, 3.037975385443128e-14];stop
('astronomy', 79);81;[1.3887943864964021e-11, 6.914400106940203e-13, 1.0, 8.878265478459658e-13];stop
('astronomy', 80);132;[2.9400777392844726e-11, 6.560200168153779e-12, 1.0, 1.5428112031918877e-13];stop
('astronomy', 81);81;[3.97896253583724e-12, 3.900837610180715e-14, 1.0, 1.2015425731771786e-13];stop
('astronomy', 82);77;[1.0, 1.006039279283317e-12, 1.1399918530443554e-12, 7.287724095819692e-14];stop
('astronomy', 83);205;[1.0, 8.423463754468647e-12, 5.109089028063325e-12, 9.357622968840175e-14];stop
('astronomy', 84);66;[1.0, 6.914400106940203e-13, 6.560200168153779e-12, 2.2447770550209742e-13];stop
('astronomy', 85);46;[1.0, 3.5114221133765118e-12, 8.878265478459658e-13, 2.543665647376923e-13];stop
('astronomy', 86);38;[8.423463754468647e-12, 1.8795288165390832e-12, 1.0, 6.914400106940203e-13];stop
