id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
0;-1.3633129986902304;0.2630698668207313;0.06973637411528007;-9.683760169039775;-4359.255754891007;-164.6827029770067;-4.408912034149715
1;-1.5103745850785701;0.10052672550364536;0.07548136461291916;-11.154893410096696;-4617.438413788409;-163.09597202566485;-4.658256542049753
2;-1.0801342237197644;0.2431041137171246;0.09124652771622231;-8.109577636353878;-1632.111288105414;-152.3238674638256;-3.170751712022725
3;-0.956773999271438;0.22810768038863463;0.08574560226869346;-11.807218596136387;-4210.749445938385;-140.71720527393424;-3.139433341990498
4;-1.440308646501324;0.2153515438832591;0.07992103408566875;-10.217167397502475;-3063.7216663465642;-162.26906734830985;-5.32747281906648
5;-1.3596388755251512;0.13757145549374333;0.07160422186961156;-11.81525076783365;-10176.291093816919;-203.57979222357517;-4.517679427058275
6;-0.9639055585927443;0.4230926106030318;0.16336945480524773;-8.217496713555668;-2125.2081823804297;-160.24715078664013;-3.306447200474516
7;-0.8364849601185007;0.19927622385610327;0.10026767418672014;-10.038386631552036;-5254.087878812051;-179.86883065009584;-2.701346751706122
8;-0.8953416856520207;0.14678379478601775;0.09823108665636283;-10.497805279352454;-3237.9007511518394;-165.40043108846314;-2.433303087240614
9;-1.1861997846450734;0.26856669483951356;0.0760381190790759;-8.279447302417207;-2648.225088519631;-161.33527125339322;-3.0660308063997217
10;-1.2463821171195315;0.20929166246756614;0.07139659351089683;-11.554127968454225;-4752.954973624892;-259.03921460206004;-5.436126474447418
11;-0.7585063211476132;0.1242377929271152;0.07686349786185605;-8.28038759397685;-2403.261959455263;-156.50812645214282;-2.4583047616345044
12;-1.0938394301227752;0.20078268833833712;0.07240892782245587;-9.155668202273661;-2477.699648757604;-137.56235998186696;-3.4151976111344844
13;-1.1557185467654152;0.2733047578310569;0.08166733427811902;-9.752069747025596;-4399.567069868129;-183.97261779340232;-3.409222019946215
