id;iter;estimations;token_probs
(0, 1);9;0.3629692055196168;[0.22870275288552483, 0.40138583151138074]
(0, 0);0;0.38491214448393346;[0.27086391202237187, 0.4328392989675789]
(1, 0);7;0.9416541626630937;[0.8369211449329934, 0.05185647440667521]
(1, 0);9;0.9073122313857378;[0.7177883578036552, 0.07332668834465603]
(1, 1);6;0.9032942171172603;[0.6758187736977489, 0.0723524875492586]
(1, 1);9;0.3998116264369279;[0.2745549187949064, 0.41215577354214766]
(1, 2);0;0.8705972717658209;[0.7539545223149071, 0.11206533183151254]
(1, 2);1;0.8499711756575749;[0.5307847159604208, 0.0936890675767474]
(1, 2);2;0.8902942261220292;[0.5189348099558634, 0.06394531520933674]
(2, 0);2;0.4378234991142019;[0.25992980030681434, 0.3337564701485187]
(2, 2);9;0.863391602943619;[0.6432239637207562, 0.101772815872385]
(5, 0);0;0.7248702761768248;[0.33602819870263195, 0.1275419182497995]
(5, 0);1;0.914900945711678;[0.46853945693961974, 0.04358096345753577]
(5, 0);3;0.8872045996818985;[0.5430687532962427, 0.0690434398674948]
(5, 0);4;0.941654159388319;[0.625351483399389, 0.03874740807219512]
(5, 0);7;0.9230391558355999;[0.5893237264296745, 0.04913643282129164]
(5, 0);9;0.8128673178375734;[0.5702958772909672, 0.1312895657160099]
(5, 1);1;0.8479677583778258;[0.314732463317428, 0.05642842128921746]
(5, 1);2;0.9583822069803142;[0.4893260078851519, 0.021249005216278677]
(5, 1);3;0.9219218391455085;[0.5129209835343184, 0.04343961207726169]
(5, 1);4;0.9458012671214071;[0.6205868582420648, 0.035562461721157054]
(5, 1);5;0.8856314677809303;[0.5663370376661819, 0.07313554011520174]
(5, 1);7;0.905989810230102;[0.6033350963618912, 0.06260517090078038]
(5, 2);1;0.8791467548438124;[0.5396282437350098, 0.07418081688181419]
(5, 2);5;0.9219218305645894;[0.5279562855362643, 0.04471296692404599]
(5, 2);6;0.9546474181553805;[0.7168732673241713, 0.034056608660148896]
(5, 2);9;0.8933094060543487;[0.5325775185127036, 0.06360731386809601]
(5, 3);2;0.9111797027760039;[0.489132295816756, 0.04767981086929452]
(5, 3);3;0.8479677506936878;[0.3986981291914936, 0.0714826399065469]
(5, 3);4;0.9390248123094437;[0.6680355476661358, 0.043378611905606324]
(5, 3);6;0.92414182206801;[0.6531094329238382, 0.05361048530509159]
(5, 3);7;0.9489172688214138;[0.5717994309496932, 0.030781478616729547]
(5, 3);8;0.5926665999540698;[0.11824146226617899, 0.08126608932411211]
(5, 3);9;0.9372107914029487;[0.30638177714458037, 0.020526299410903084]
(7, 0);0;0.9219218348550491;[0.8660501882635623, 0.07334635873299378]
(7, 0);1;0.7310585786300049;[0.34539256643930244, 0.12706282432646085]
(7, 0);2;0.7826624992306662;[0.4792195012447401, 0.13307443351743198]
(7, 0);4;0.9458012701768145;[0.5306965186791983, 0.030411332846509993]
(7, 0);5;0.855851154320682;[0.6129585126715259, 0.10323905226375987]
(7, 0);6;0.7490872131147276;[0.4306281412555809, 0.14424235942352684]
(7, 0);7;0.8499711908591638;[0.4295947800342495, 0.07582797388286681]
(7, 0);8;0.9173026573249611;[0.8324595971893275, 0.0750485088233019]
(7, 0);9;0.9149009596336303;[0.6601692329668557, 0.06140530033696637]
(7, 1);1;0.8519527869325346;[0.7187300412802279, 0.12489656843839672]
(7, 1);3;0.592666571175409;[0.13724164137530445, 0.09432471996530442]
(7, 1);4;0.8757870046160257;[0.7171109866615074, 0.1017079531969492]
(7, 1);5;0.7879311956428947;[0.6259844153191398, 0.1684814197445195]
(7, 1);6;0.8856314677809303;[0.718760757964775, 0.09281920967766608]
(7, 1);7;0.7718434978390747;[0.5085696085033131, 0.15033288912366982]
(7, 1);8;0.7606506526772883;[0.2315914995293847, 0.07287349858012078]
(7, 1);9;0.7549149868676283;[0.571161024594607, 0.18542883589356227]
(7, 2);2;0.7185944046238982;[0.5165380497612081, 0.20227919462236957]
(7, 2);3;0.7772998663336158;[0.6513316631677613, 0.18660964028308846]
(7, 2);5;0.8670357563664174;[0.721455406033236, 0.11063877316961364]
(7, 2);6;0.897695283896349;[0.717300641701776, 0.08174626716512859]
(7, 2);7;0.7981867777396211;[0.7334261018368995, 0.18543915914109252]
(7, 2);8;0.546738151984614;[0.38430680005546486, 0.31860152756071347]
(7, 2);9;0.6442251064863697;[0.3266309756596562, 0.180382756607183]
