id;iter;estimations
(0, 0);0;3.8919732659154834e-30
(0, 0);1;5.759036085701295e-23
(0, 0);2;6.07539672160579e-41
(0, 0);3;1.7221440068767795e-38
(0, 0);4;5.455449558650745e-16
(0, 0);5;4.353433747726037e-32
(0, 0);6;4.518790302966119e-37
(0, 0);7;1.2973464656113961e-72
(0, 0);8;1.7258022155288683e-30
(0, 0);9;6.819925771827958e-31
(0, 1);0;5.764269647908106e-62
(0, 1);1;2.8855186593916585e-44
(0, 1);2;6.319872833586383e-29
(0, 1);3;1.0613962452116337e-29
(0, 1);4;6.192541418427377e-36
(0, 1);5;9.349726043568731e-70
(0, 1);6;3.2139705298908407e-29
(0, 1);7;2.3733015161261587e-32
(0, 1);8;9.609101566580948e-37
(0, 1);9;7.964172167433352e-29
(0, 2);0;1.0626229202592607e-31
(0, 2);1;2.4429258275686996e-23
(0, 2);2;4.1082895201323484e-24
(0, 2);3;2.9752049626405364e-27
(0, 2);4;7.490914627841616e-27
(0, 2);5;1.6002076070617817e-24
(0, 2);6;1.929829864995958e-16
(0, 2);7;8.216461933965069e-34
(0, 2);8;1.088012714065606e-40
(0, 2);9;7.282376412192652e-28
(0, 3);0;6.428200168604207e-46
(0, 3);1;4.720926744498761e-28
(0, 3);2;5.698269626200157e-40
(0, 3);3;8.770375251634694e-37
(0, 3);4;1.4204041739428157e-51
(0, 3);5;5.0632156076894505e-23
(0, 3);6;1.7884606868896554e-59
(0, 3);7;2.425486960959705e-37
(0, 3);8;7.357788724207824e-47
(0, 3);9;2.5612768480676833e-20
(1, 0);0;5.67191932037406e-26
(1, 0);1;1.3497512389283594e-21
(1, 0);2;3.0712114738803983e-19
(1, 0);3;1.5283482953197063e-23
(1, 0);4;2.168595112113853e-23
(1, 0);5;3.570021413372898e-35
(1, 0);6;1.7892684899468195e-26
(1, 0);7;8.932264393163614e-24
(1, 0);8;5.601243306383522e-18
(1, 0);9;1.336155897017343e-47
(1, 1);0;6.016147623094989e-33
(1, 1);1;3.0233769199605973e-32
(1, 1);2;1.1182058736331717e-34
(1, 1);3;1.7758791288265038e-23
(1, 1);4;7.473294901109578e-35
(1, 1);5;7.183062223097176e-30
(1, 1);6;3.120075311702666e-26
(1, 1);7;4.1185888033993265e-24
(1, 1);8;1.938888646895798e-45
(1, 1);9;1.3676173027240337e-43
(1, 2);0;1.3308867384564631e-36
(1, 2);1;1.60362168831108e-21
(1, 2);2;1.774617375740352e-34
(1, 2);3;4.16499904288932e-31
(1, 2);4;2.079564029933567e-21
(1, 2);5;1.6524631088334022e-24
(1, 2);6;1.3162319348472535e-21
(1, 2);7;3.98215491004114e-31
(1, 2);8;5.523363090331489e-32
(1, 2);9;8.000537181884064e-31
(1, 3);0;1.427788785108632e-30
(1, 3);1;1.7060529377295734e-27
(1, 3);2;1.5097112577140714e-22
(1, 3);3;1.6114715188752154e-20
(1, 3);4;1.0
(1, 3);5;9.980090770755246e-37
(1, 3);6;1.0
(1, 3);7;1.2489625806515156e-20
(1, 3);8;2.196226234492271e-39
(1, 3);9;2.638115493800859e-26
(2, 0);0;1.0075492556760545e-33
(2, 0);1;2.220186431003069e-39
(2, 0);2;6.572524800691394e-33
(2, 0);3;3.4127651286544527e-28
(2, 0);4;1.9415865660731057e-23
(2, 0);5;5.931284903123301e-25
(2, 0);6;1.0440375424960226e-24
(2, 0);7;4.827101835327003e-34
(2, 0);8;7.848208796955396e-28
(2, 0);9;1.6651559597944348e-26
(2, 1);0;4.459090103761226e-38
(2, 1);1;1.0
(2, 1);2;1.0
(2, 1);3;1.0
(2, 1);4;8.269687020361887e-46
(2, 1);5;1.0
(2, 1);6;3.233973015203472e-25
(2, 1);7;1.0
(2, 1);8;1.0
(2, 1);9;1.0
(2, 2);0;6.76423454595437e-33
(2, 2);1;7.332192954366534e-20
(2, 2);2;1.8847632334212417e-22
(2, 2);3;8.901176707775794e-27
(2, 2);4;1.1845695829661464e-34
(2, 2);5;1.1857814471432828e-23
(2, 2);6;1.4320128537737468e-29
(2, 2);7;8.030881028957875e-34
(2, 2);8;9.868911364230141e-26
(2, 2);9;3.6815233060283006e-42
(2, 3);0;4.1605985949879336e-41
(2, 3);1;2.228478307088643e-34
(2, 3);2;9.853220393525023e-53
(2, 3);3;3.60218920639627e-57
(2, 3);4;1.0
(2, 3);5;1.6438323689217752e-43
(2, 3);6;1.089344204043499e-48
(2, 3);7;1.0120037246177592e-38
(2, 3);8;1.0
(2, 3);9;1.984787213655722e-39
(3, 0);0;1.0
(3, 0);1;1.0
(3, 0);2;1.0
(3, 0);3;1.0
(3, 0);4;1.0
(3, 0);5;1.0
(3, 0);6;1.0
(3, 0);7;1.0
(3, 0);8;1.0
(3, 0);9;1.0
(3, 1);0;1.0
(3, 1);1;1.0
