id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
0;-1.287395755904723;0.18062380933034825;0.9062258750819894;-10.528509445696432;-8979.234412037606;-156.7907245617699;-4.451517262036982
1;-1.643758012979403;0.041058233227212665;0.9789672724270517;-14.438307756102468;-18269.29938129132;-176.44994706990846;-6.284085221576993
2;-1.1686732047425903;0.012942504423279764;0.6870591825051162;-12.508397948393595;-6454.942122301968;-171.28125591148807;-3.9800741544697553
3;-1.0220582480129556;0.013335658474599589;0.7211304121802046;-12.030362147450596;-5821.822007212063;-148.70819461820489;-3.5644515902712977
4;-1.479100399151941;0.0169161803507226;0.9984131012251779;-11.541782132631925;-10987.895187559281;-166.24294230586403;-5.974847171016472
5;-1.558966239390497;0.11068799245087678;0.9946602636710409;-15.942385152878742;-77566.73266126846;-207.12956826076555;-4.9811239976695925
6;-1.0993760322797292;0.025916819620475845;0.01781760790376471;-11.210582315957284;-6618.13037208918;-168.48366369241012;-4.119900887577755
7;-1.1314942633406813;0.265265405137358;0.8531000353116277;-13.745160575542522;-31589.569906604334;-209.30788094247947;-3.4759931741927645
8;-1.0300474969645095;0.02260604380829899;0.5116616508662136;-12.921960266734379;-28078.171688985094;-219.48373092263984;-3.530363190320129
9;-1.3030616905772703;0.3230759661609999;0.9410923495286782;-10.167833607334334;-6606.262738472888;-176.46612540117192;-3.731877221480294
10;-1.1999440737462823;0.7266917862588341;0.9998353950080783;-8.920408729806582;-3291.603356636863;-213.1688821968431;-4.535049705605409
11;-1.0362351000837946;0.01309894652083647;0.3245132729503999;-11.167472192303556;-10237.481165743917;-188.38749670120288;-3.2701211177091056
12;-1.0469348100458076;0.9800051051327594;0.9998104631109892;-9.6434359060228;-4121.551851842523;-133.55440172116275;-3.6116940912622306
13;-1.5925438071324267;0.013410752532708044;0.987083740596165;-9.306438597192097;-5402.541415027475;-200.76587211080675;-4.524548691168925
14;-1.5498794653059413;0.015477618749626233;0.9910129085310805;-13.80231898938247;-12350.680722482377;-150.93248808811424;-5.0679174783426895
15;-1.7535494684731339;0.01308839754652355;0.12694773704788517;-11.150735399948033;-18627.220758789907;-261.3843267612475;-5.918746412605102
16;-1.5505564543735342;0.013168477650915958;0.451337892580919;-8.707486732563911;-3350.9650458876717;-213.9461419141438;-5.5376439765499335
17;-1.5829398443334224;0.0056568678872346324;0.518248715134423;-11.154893410096696;-15075.017068849824;-225.15000479390352;-4.625723012033699
18;-0.9153896702080064;0.020572766412424604;0.9596436409611636;-13.339695467434359;-10955.394041258884;-158.00129802955234;-3.5395881700584155
19;-1.410627849801864;0.018232998375204496;0.5118706810937901;-11.3223263543969;-8685.603347954624;-193.66748564216311;-4.435985893839553
20;-0.9759114440708496;0.9830172775204103;0.9981418541220135;-8.722011316154793;-3599.0110606762028;-153.90264933857546;-3.100728635212229
21;-1.0875596164835712;0.381959904062023;0.998435088861271;-9.69240991061926;-4059.015061418761;-159.69619682365206;-3.784075639160235
22;-1.627038523055833;0.012948640794151436;0.9362160584601413;-18.420680743952367;-68615.22437852822;-215.0735046927792;-6.003119229789272
