id;amount_answer_tokens;confidence_per_choice;finish_reason
200;2;[4.539759179834911e-05, 0.9999483850412226, 5.3846629090188e-13, 6.143895944289702e-06];stop
201;2;[0.9997214854780982, 0.00020341171647225248, 7.48309885835361e-05, 2.3817063344751285e-07];stop
202;2;[2.6810038677818034e-14, 6.778639342809131e-15, 1.0, 1.5125188821494485e-15];stop
203;2;[0.8789690336867404, 0.00037860942235821797, 0.11895551603990528, 0.0016968097101098336];stop
204;2;[9.736200313009565e-10, 2.289734845645553e-11, 5.905303998944039e-10, 1.0];stop
205;2;[0.0029413545323898954, 0.5605229240416502, 1.904805311830599e-09, 0.4365356921731107];stop
206;2;[2.2897173764216836e-11, 7.88926463665814e-06, 0.9999921322487634, 2.5109799984138346e-08];stop
207;2;[0.999876633606226, 0.0001233946226544279, 2.2444987700628436e-13, 5.0081537001707607e-14];stop
208;2;[0.9996628706005333, 0.00033534939459671937, 2.4125481563678795e-12, 1.7597521183006232e-06];stop
209;2;[1.0, 3.398267819495071e-09, 9.736200313009565e-10, 7.991959892953932e-11];stop
210;2;[0.4841898780809494, 9.97989007337014e-10, 0.1387227226613426, 0.3770874562046914];stop
211;2;[4.843930554744902e-11, 1.878195700521073e-12, 0.9992903742048809, 0.00070967033651176];stop
212;2;[0.9914222426714454, 0.008577484930474293, 2.1538036878545286e-10, 1.8394766666341164e-07];stop
213;2;[0.05997771423831594, 0.20934279249636484, 0.7306781414850826, 1.2862471850666952e-06];stop
214;2;[0.9890130589396958, 0.010986941583869245, 8.780723835425478e-13, 4.79411277366166e-11];stop
215;2;[1.783247290814639e-11, 0.9999998807907247, 1.1253517471925912e-07, 1.0815941557285693e-11];stop
216;2;[0.4999991645833439, 1.4511581256614084e-06, 1.963928959574987e-07, 0.4999991645833439];stop
217;2;[0.9399100620096604, 3.5027201319702955e-06, 1.2384731193483103e-10, 0.060086433947277126];stop
218;2;[9.276952371813835e-08, 1.5295108702681474e-07, 0.4999998798383977, 0.4999998798383977];stop
219;2;[4.1937956583795446e-13, 1.1253517471925912e-07, 9.237449661970594e-09, 0.9999998807907247];stop
220;2;[8.873203671654974e-13, 1.669219449077655e-05, 0.0005527693011634538, 0.9994305041032877];stop
221;2;[2.920398993042095e-11, 0.9933071486460123, 0.006692851264215723, 7.782599702657334e-13];stop
222;2;[1.0, 2.2007019879753665e-15, 8.25807328555592e-14, 2.2007019879753665e-15];stop
223;2;[0.9399133253553882, 0.060086648833494447, 4.802099730883017e-12, 3.739879030798676e-12];stop
224;2;[3.454388049365072e-05, 0.9769883969345943, 4.927419914859505e-07, 0.02297656212715491];stop
225;2;[0.9999921322487634, 1.3176413741653039e-10, 1.9555531890413292e-08, 7.88926463665814e-06];stop
226;2;[7.582560427911907e-10, 1.0, 7.287724095819692e-14, 7.194133030325383e-09];stop
227;2;[1.3176338345824543e-10, 1.3007123989067183e-05, 0.9999870063564401, 1.9555419993082388e-08];stop
228;2;[3.548298430415439e-11, 0.060086648833494447, 0.9399133253553882, 1.676097497671694e-11];stop
229;2;[0.999876633606226, 7.99096912987605e-11, 8.422419497867314e-12, 0.0001233946226544279];stop
230;2;[1.522997974471263e-08, 1.186112015134383e-08, 5.602796437537268e-09, 1.0];stop
231;2;[0.5621760669605245, 1.2212926464894952e-10, 7.707204330857146e-07, 0.43782316117285897];stop
232;2;[0.037326888033261264, 2.4172696887975363e-08, 8.89263822275504e-09, 0.9626730730490257];stop
233;2;[5.886490241024895e-10, 0.9968144176333715, 0.003172642261104029, 1.296585759453984e-05];stop
234;2;[1.6052280551856116e-09, 0.9999996423722521, 2.413362771833214e-12, 3.927863545481039e-07];stop
235;2;[0.02297737289127478, 4.991698627447555e-12, 2.013794954750509e-09, 0.9770226476651187];stop
236;2;[1.5279077728180934e-10, 0.20150283312114578, 0.7033139735326097, 0.09518319864898359];stop
237;2;[0.43782350042481233, 4.044373510255636e-09, 0.5621765025686553, 4.044373510255636e-09];stop
238;2;[2.3579114729694562e-12, 0.9770226476651187, 3.688394118716511e-11, 0.02297737289127478];stop
239;2;[6.82560337633487e-08, 1.9555681087850496e-08, 8.878265478459658e-13, 0.9999998807907247];stop
240;2;[0.9997379274618065, 0.0002611900485022231, 2.88159771408625e-13, 8.313106706123041e-07];stop
241;2;[1.0, 6.224144622907783e-11, 3.2241867372567335e-08, 4.1937956583795446e-13];stop
242;2;[0.004070137939983506, 0.9959299004209012, 1.598695406271243e-09, 1.8718798710554655e-12];stop
243;2;[2.4132200792021233e-12, 5.829127258796956e-05, 0.9999417100552707, 3.098635917756731e-12];stop
244;2;[1.0278423649253065e-06, 0.9626663345339266, 0.03732662105150785, 5.914824423711228e-06];stop
245;2;[1.2015425731771786e-13, 5.3157852544244216e-08, 1.0, 2.289734845645553e-11];stop
246;2;[1.0, 2.9400777392844726e-11, 2.9400777392844726e-11, 7.194133030325383e-09];stop
247;2;[2.5096106280643644e-08, 0.9994471746722718, 1.388026413539288e-11, 0.0005527785265734312];stop
248;2;[2.3972094732509582e-12, 0.9933071486460123, 2.1578991990848623e-10, 0.006692851264215723];stop
249;2;[5.905303998944039e-10, 3.2661313427874473e-13, 1.0, 1.6052280551856116e-09];stop
250;2;[1.0, 1.9810087980489796e-13, 6.64554417291507e-17, 4.8473687062702556e-11];stop
251;2;[2.5109560519566853e-08, 1.6701414089010932e-05, 0.9999831917733143, 6.825486208093125e-08];stop
252;2;[1.4449788680693535e-07, 1.3176514270095466e-10, 0.9999990463265931, 8.315279260963632e-07];stop
253;2;[1.463778514125909e-12, 1.5428112031918877e-13, 1.0, 1.463778514125909e-12];stop
254;2;[1.9554226461391645e-08, 7.484619074298232e-05, 1.1252680392194642e-07, 0.9999250229763097];stop
255;2;[3.059023205018258e-07, 1.463778514125909e-12, 0.9999996423722521, 5.675685232632723e-14];stop
256;2;[1.0, 8.423463754468647e-12, 1.9555681087850496e-08, 1.463778514125909e-12];stop
257;2;[0.0009056066061861529, 0.22159460392279576, 0.00405864722897043, 0.7734411421631338];stop
258;2;[4.846906447209104e-11, 9.610239492660866e-05, 0.9999039265409296, 9.73527184086548e-10];stop
259;2;[3.581747930283181e-10, 1.4449802461092448e-07, 4.1937956583795446e-13, 0.9999998807907247];stop
260;2;[1.0815941557285693e-11, 1.0, 6.914400106940203e-13, 1.9555681087850496e-08];stop
261;2;[6.144177195963701e-06, 0.9999938011552557, 6.914360542538626e-13, 2.7894521314501314e-10];stop
262;2;[0.9988304957495425, 7.18571282583227e-09, 2.4105381079064775e-12, 0.0011695103074966034];stop
263;2;[2.825757287115611e-15, 1.1399918530443554e-12, 8.423463754468647e-12, 1.0];stop
264;2;[1.9810087980489796e-13, 8.764248219443636e-08, 9.357622968840175e-14, 0.9999998807907247];stop
265;2;[1.0815941557285693e-11, 1.9555681087850496e-08, 0.9999996423722521, 3.059023205018258e-07];stop
266;2;[0.8807967712605032, 0.11920288406495688, 3.4596496319171237e-07, 1.4138797302811623e-09];stop
267;2;[0.28026428462678354, 2.8391034356225954e-06, 0.35986646485059753, 0.35986646485059753];stop
268;2;[0.9999982118638471, 1.1779508898282764e-15, 3.037969590970457e-14, 1.7603429545652396e-06];stop
269;2;[0.9399112209862985, 1.654569411874961e-06, 6.086820706199226e-07, 0.06008651990167183];stop
270;2;[3.775127343788253e-11, 1.463775722192624e-12, 2.2603250957489616e-06, 0.9999977350285647];stop
271;2;[0.9990889988442552, 0.0009110514045295695, 4.136165005287926e-08, 6.218472577572156e-11];stop
272;2;[1.0993605832734137e-07, 0.9769047705801537, 0.022974595595209178, 0.00012055964184326682];stop
273;2;[1.3007123989067183e-05, 2.9400384852737274e-11, 0.9999870063564401, 6.224061522166384e-11];stop
274;2;[2.0580580545537054e-09, 0.9984987894978749, 2.785278697304178e-10, 0.001501181950907551];stop
275;2;[0.9997387615048174, 1.8790377471113164e-12, 9.235036169248583e-09, 0.0002611902975925828];stop
276;2;[0.008577484930474293, 7.517527872191231e-10, 1.0173867638221306e-10, 0.9914224771982877];stop
277;2;[0.9241418055144026, 1.4074659615989427e-08, 0.07585817148650026, 1.05351402730333e-12];stop
278;2;[1.782478768478707e-11, 0.0004305571096741222, 2.288748043432924e-11, 0.9995694822610254];stop
279;2;[1.0803282291837859e-11, 0.0011695103074966034, 0.9988304957495425, 1.3599325417482333e-13];stop
280;2;[5.042990855827747e-07, 0.9999034498006232, 3.0376798814278106e-14, 9.610239492660866e-05];stop
281;2;[3.628344178047045e-15, 1.0, 1.039538011670222e-15, 5.9821282237671354e-15];stop
282;2;[0.9999971389852362, 6.645518822224238e-17, 2.902312105056987e-06, 6.914386918781189e-13];stop
283;2;[2.7840942622691776e-10, 0.7772998201448375, 0.22270012043307807, 8.747364145599655e-08];stop
284;2;[1.0, 1.0956650033262367e-16, 8.533047625744066e-17, 2.919848332167914e-18];stop
285;2;[0.0015007904487910316, 7.56920876707624e-10, 0.9982383346598239, 0.00026079827457918086];stop
286;2;[1.0, 4.420228103641173e-14, 3.2241867372567335e-08, 9.357622968840175e-14];stop
287;2;[4.1937956583795446e-13, 6.914400106940203e-13, 1.0, 5.109089028063325e-12];stop
288;2;[0.2223651254694388, 6.123148204447423e-06, 0.0014982842512486565, 0.7761305265368819];stop
289;2;[0.9997690257637202, 1.388473904755689e-11, 2.7530094968345222e-05, 0.0002034214161299913];stop
