id;iter;estimations
0;0;0.00011806216829383612
0;1;0.0009816642997123185
0;2;0.0001650241716234757
0;3;0.0007405401642807324
0;4;0.004864071656487358
0;5;0.0008360343157641208
0;6;0.0010273173117963299
0;7;2.4690714620962536e-05
0;8;0.0011654873204027779
0;9;0.36292077259790567
1;0;0.12146838190785393
1;1;0.01051554021297385
1;2;0.010984597755677415
1;3;0.0002658219693065264
1;4;2.220691544737436e-07
1;5;0.0005632894091045867
1;6;0.0003258587174039946
1;7;0.03993558930504836
1;8;0.0013299630943523937
1;9;0.0058849412030115905
2;0;0.007901854963204506
2;1;2.3634158046578434e-07
2;2;0.001366862394916569
2;3;0.00021114419773164217
2;4;2.3578338808560302e-07
2;5;7.0398291143345715e-06
2;6;2.5053373703985483e-06
2;7;0.003627011901275244
2;8;0.0004199401301098169
2;9;0.0011506256301476254
3;0;1.7484005422611264e-05
3;1;0.0002737837441962335
3;2;0.00018836714511344916
3;3;0.0025258757055984897
3;4;4.269673681417423e-08
3;5;0.0020194301827636965
3;6;4.178763105751891e-06
3;7;0.00839893987880462
3;8;0.0017350437845868537
3;9;8.756496608970642e-05
4;0;9.777574898880684e-06
4;1;0.003320583311513257
4;2;0.0006543298008159669
4;3;2.8210316958473073e-08
4;4;3.7580749442139105e-07
4;5;4.205517606496599e-05
4;6;1.482470349557701e-07
4;7;0.0019466946833980351
4;8;0.0003695264385171006
4;9;6.185326992290657e-05
5;0;5.380979688142725e-05
5;1;0.00011103466479453463
5;2;0.0059552992301189454
5;3;0.00037233713526712794
5;4;0.00030446218547514026
5;5;1.1675636762150468e-05
5;6;3.3001402455745357e-07
5;7;0.000490307004298452
5;8;0.00015059882625570095
5;9;0.036151204063339465
6;0;0.07027334139135318
6;1;0.014241501171170127
6;2;0.00047504393823690725
6;3;2.0033741221697828e-06
6;4;0.008597450702232636
6;5;0.009558582337101263
6;6;2.604845122557582e-06
6;7;0.49790080625299227
6;8;3.598474004623358e-05
6;9;0.002421226532862077
7;0;1.0960456246486666e-07
7;1;0.0004295144689947702
7;2;2.2627532684186544e-05
7;3;0.0017930837755850484
7;4;5.144263879057497e-05
7;5;0.06764554997340871
7;6;0.0025575694877106392
7;7;3.393107094507618e-09
7;8;0.0063703082623695435
7;9;0.013258058962926636
8;0;0.0075209275676490425
8;1;0.0011998775812985844
8;2;0.007188947691697824
8;3;8.281851847718674e-05
8;4;0.000508311107979362
8;5;6.063311237831126e-07
8;6;0.010096025567624227
8;7;9.923197423281768e-07
8;8;0.0004136563554767522
8;9;1.3190241896970465e-07
9;0;2.624317640671089e-05
9;1;7.709897704078101e-08
9;2;8.827886216289674e-06
9;3;1.2572391403522153e-06
9;4;5.3436047237251126e-05
9;5;2.592545361527763e-05
9;6;0.0003354750308513214
9;7;7.323670425209601e-09
9;8;6.682550355844121e-09
9;9;1.3338280298486313e-12
10;0;1.8712624984441967e-07
10;1;0.0007552262043399887
10;2;0.004282859105092389
10;3;0.0018840855432515388
10;4;0.013035051344579265
10;5;6.507868117564298e-08
10;6;1.3838291118216797e-05
10;7;4.428378560709557e-07
