id;amount_answer_tokens;confidence_per_choice;finish_reason
('easy', 150);117;[1.4166087866431961e-09, 1.3440409951135022e-08, 1.522997974471263e-08, 1.0];stop
('easy', 151);30;[1.8189616875530459e-09, 2.646573638909117e-09, 3.1608814543136926e-10, 1.0];stop
('easy', 152);48;[1.0, 1.917171513758312e-10, 2.020683909022217e-11, 8.878265478459658e-13];stop
('easy', 153);97;[1.0, 1.522997974471263e-08, 4.139937718785167e-08, 9.056076989672867e-11];stop
('easy', 154);48;[1.2501528663867426e-09, 1.0, 2.020683909022217e-11, 3.97896253583724e-12];stop
('easy', 155);104;[5.905303998944039e-10, 1.2501528663867426e-09, 1.0, 2.646573638909117e-09];stop
('easy', 156);98;[1.493094676197164e-10, 2.7894680928689246e-10, 1.0, 1.103256032343554e-09];stop
('easy', 157);83;[1.0, 9.736200313009565e-10, 1.4166087866431961e-09, 7.433680672352188e-12];stop
('easy', 158);70;[1.4166087866431961e-09, 1.0, 5.4927883509546835e-11, 6.560200168153779e-12];stop
('easy', 159);95;[6.34880011604368e-09, 2.510999155743982e-08, 1.0, 2.8453348089834e-08];stop
('easy', 160);81;[1.0, 4.8473687062702556e-11, 1.3887943864964021e-11, 2.2447770550209742e-13];stop
('easy', 161);81;[2.9989608248573072e-09, 3.2241867372567335e-08, 7.194133030325383e-09, 1.0];stop
('easy', 162);67;[2.061153622438558e-09, 1.0, 1.162823303022097e-10, 1.3887943864964021e-11];stop
('easy', 163);82;[1.0, 5.905303998944039e-10, 4.8473687062702556e-11, 2.413362771833214e-12];stop
('easy', 164);100;[5.211412487888539e-10, 7.582560427911907e-10, 1.0, 2.172439935079017e-10];stop
('easy', 165);60;[4.5990553786523166e-10, 1.103256032343554e-09, 1.0, 2.172439935079017e-10];stop
('easy', 166);76;[1.103256032343554e-09, 4.363462252943702e-09, 1.0, 2.4616969518153846e-10];stop
('easy', 167);78;[7.991959892953932e-11, 1.0, 2.289734845645553e-11, 1.463778514125909e-12];stop
('easy', 168);63;[1.162823303022097e-10, 1.0, 9.545034922840628e-12, 1.6586783589142312e-12];stop
('easy', 169);67;[1.103256032343554e-09, 6.023573837886479e-08, 8.152020714470167e-09, 0.9999998807907247];stop
('easy', 170);79;[1.0, 3.331544542166412e-11, 2.020683909022217e-11, 6.101936677605324e-13];stop
('easy', 171);110;[5.905303998944039e-10, 1.9555681087850496e-08, 1.0, 2.061153622438558e-09];stop
('easy', 172);72;[1.0, 2.289734845645553e-11, 2.289734845645553e-11, 5.384940217754036e-13];stop
('easy', 173);99;[1.0, 7.194133030325383e-09, 1.186112015134383e-08, 3.775134544279098e-11];stop
('easy', 174);79;[1.0, 4.944450501938644e-09, 2.061153622438558e-09, 8.423463754468647e-12];stop
('easy', 175);57;[1.2501528663867426e-09, 5.602796437537268e-09, 9.736200313009565e-10, 1.0];stop
('easy', 176);77;[3.581747930283181e-10, 2.061153622438558e-09, 1.0, 1.3176514270095466e-10];stop
('easy', 177);68;[7.991959892953932e-11, 1.0, 7.433680672352188e-12, 1.006039279283317e-12];stop
('easy', 178);63;[1.0, 6.224144622907783e-11, 1.57371021068629e-11, 6.914400106940203e-13];stop
('easy', 179);81;[8.592166619174109e-10, 5.602796437537268e-09, 1.8189616875530459e-09, 1.0];stop
('easy', 180);72;[2.7894680928689246e-10, 2.061153622438558e-09, 9.736200313009565e-10, 1.0];stop
('easy', 181);70;[1.026187963170189e-10, 2.061153622438558e-09, 1.103256032343554e-09, 1.0];stop
('easy', 182);69;[1.493094676197164e-10, 7.582560427911907e-10, 1.0, 1.026187963170189e-10];stop
('easy', 183);72;[3.398267819495071e-09, 4.139937718785167e-08, 1.0467401794744658e-08, 1.0];stop
('easy', 184);128;[2.1024338523818466e-07, 0.9999996423722521, 1.1253517471925912e-07, 2.335593038799337e-09];stop
('easy', 185);86;[5.211412487888539e-10, 1.0, 2.172439935079017e-10, 6.224144622907783e-11];stop
('easy', 186);76;[1.0, 8.592166619174109e-10, 1.917171513758312e-10, 5.109089028063325e-12];stop
('easy', 187);67;[1.0, 5.211412487888539e-10, 6.691586091292782e-10, 1.463778514125909e-12];stop
('easy', 188);62;[9.736200313009565e-10, 2.215948977336598e-08, 4.944450501938644e-09, 1.0];stop
('easy', 189);89;[3.581747930283181e-10, 2.061153622438558e-09, 1.0, 1.2501528663867426e-09];stop
('easy', 190);85;[6.691586091292782e-10, 1.0, 1.026187963170189e-10, 2.289734845645553e-11];stop
('easy', 191);70;[1.493094676197164e-10, 1.4166087866431961e-09, 1.0, 1.3176514270095466e-10];stop
('easy', 192);64;[4.5990553786523166e-10, 1.0, 3.331544542166412e-11, 4.508755242294825e-12];stop
('easy', 193);62;[1.3176514270095466e-10, 6.691586091292782e-10, 1.0, 1.57371021068629e-11];stop
('easy', 194);60;[2.7894680928689246e-10, 6.691586091292782e-10, 1.0, 2.7894680928689246e-10];stop
('easy', 195);68;[2.9400777392844726e-11, 1.493094676197164e-10, 1.0, 1.2256067444099483e-11];stop
