id;amount_answer_tokens;confidence_per_choice
300;2;[0.017602155959898648, 0.01067624726672199, 0.9610453131131121, 0.01067624726672199]
301;2;[1.103256032343554e-09, 8.152020714470167e-09, 0.9999998807907247, 1.1253517471925912e-07]
302;2;[2.215948977336598e-08, 1.7257827987960214e-08, 1.0, 1.522997974471263e-08]
303;2;[0.0001216445661176603, 0.9856965673894968, 0.014060206845757416, 0.0001216445661176603]
304;2;[0.008326060305201638, 0.962361630094957, 0.0002514251155446539, 0.029060805949663128]
305;2;[0.23832802364443023, 0.5045404600874787, 0.14455325340906436, 0.11257818695049855]
306;2;[0.3703687265701147, 0.0005568269257576427, 0.6106348156966033, 0.018439575309233548]
307;2;[0.0034040712854080126, 0.6487011237617758, 0.30642473185490915, 0.041470077876287224]
308;2;[0.5045404600874787, 0.14455325340906436, 0.11257818695049855, 0.23832802364443023]
309;2;[0.0037470952123220677, 0.3822141482252326, 0.3822141482252326, 0.23182459947455258]
310;2;[0.006261275188574635, 0.003797655370768517, 0.7237048834907022, 0.2662361322426927]
311;2;[7.847415853067628e-06, 8.436767131295469e-05, 0.005219645484607942, 0.9946881477595275]
312;2;[0.9999995231630692, 1.6373771305908126e-07, 7.734421907141565e-08, 1.8553913626159784e-07]
313;2;[0.02240117379145692, 0.9525222292978954, 0.00267543931644671, 0.02240117379145692]
314;2;[0.20871980622176967, 0.002977228492301593, 0.059799232810889995, 0.728503705728954]
315;2;[0.023012564588283692, 0.2803504291170647, 0.5935018630981964, 0.1031351591957598]
316;2;[0.0066854449339643586, 0.00020188284775445216, 0.9922079241103847, 0.0009047765837008439]
317;2;[0.017436100934793718, 0.028747270489268794, 0.9519788264597336, 0.0018377515179096558]
318;2;[0.008562850910686195, 0.0011588558533106033, 0.0005474047445520766, 0.9897309287362496]
319;2;[0.3121904770222417, 0.5147150799765895, 0.14746833942956927, 0.025626157931640914]
320;2;[0.02876674210953523, 0.10040579573113728, 0.7419039688732947, 0.1289235937015378]
321;2;[9.591085345399623e-05, 0.7771740193653167, 6.59185012986237e-05, 0.22266409781509158]
322;2;[0.009590962478126151, 0.6723785195997203, 0.31760913290591625, 0.0004213974817860198]
323;2;[1.992389510669524e-06, 0.9988247870398278, 3.7222736489387023e-06, 0.0011695036155240912]
324;2;[0.6733530533297049, 0.005825645902352549, 0.31806945109978085, 0.0027518402723840916]
325;2;[0.07392008805712809, 0.12187362151181359, 0.2580064895219247, 0.5461997426040924]
326;2;[0.2345391562031125, 0.08628212343119139, 0.4965193975783118, 0.18265927851189054]
327;2;[1.0, 1.2501528663867426e-09, 2.646573638909117e-09, 1.6052280551856116e-09]
328;2;[4.005494402547768e-05, 1.4735390424246134e-05, 0.00020341579027216843, 0.9997417401773441]
329;2;[0.6025433109651913, 0.2216632965194652, 0.0031618574875162744, 0.1726315489075485]
330;2;[1.760339596980714e-06, 0.9999965429424904, 7.338187197174319e-07, 9.422418873584405e-07]
331;2;[0.00010862134405338397, 0.9973610131954481, 5.814081578566703e-05, 0.0024722103955728924]
332;2;[0.43492988986094294, 0.004831634064867625, 0.001777458839728406, 0.5584610330586508]
333;2;[0.003121336333934693, 0.17041916914852148, 0.06269371618493251, 0.7637657505110155]
334;2;[0.26878522073532024, 6.197107751601206e-05, 0.7306339595085852, 0.0005188774792703575]
335;2;[0.3818182700760856, 0.18035818000937828, 0.1404630918246372, 0.2973603677262246]
336;2;[0.09108777100867826, 0.19283281273858338, 0.6730526097926096, 0.04302681638823229]
337;2;[5.712964255855184e-07, 2.143774021216617e-05, 0.00033534267856777345, 0.9996426190993183]
338;2;[0.001352927540898631, 0.12178665608916417, 0.5458099255078278, 0.3310504541959661]
339;2;[3.9278597995802437e-07, 0.999998927117538, 8.76423150298272e-08, 5.715002286213223e-07]
340;2;[9.610028699085392e-05, 3.4659175242174584e-07, 2.1442872426579305e-05, 0.9998821159100493]
341;2;[0.00420914917815558, 0.014691374190881627, 0.1789775773548503, 0.8021218522668181]
342;2;[0.006234824980954484, 0.7206478919607565, 0.26511153587496145, 0.00800567374414522]
343;2;[0.002285148882063609, 0.05893476642981419, 0.016885093283976665, 0.9218949594719789]
344;2;[0.006769000366691762, 0.36957494165180876, 0.6093260674190959, 0.014329973888737661]
345;2;[0.0004305540301007063, 6.141523395818781e-06, 9.418331167431416e-07, 0.9995623359212706]
