id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
0;-3.464560503027916;0.00498778723659702;0.5637740392062418;-18.420680743952367;-1185870.8817632978;-385.92540824682925;-53.44282848969565
1;-3.8609493387226057;0.5624547930804793;0.38310806068827086;-18.420680743952367;-1068987.1617364816;-366.78327795008977;-56.293860078544085
2;-3.152521843392887;0.6563097819502277;0.4727507695680231;-15.942385152878742;-365220.2778015385;-420.79405435411445;-35.3766255936763
3;-3.4404409976017027;0.08110477671748365;0.012713732531904335;-15.942385152878742;-319433.85895260505;-418.60276712439287;-43.43198278427982
4;-4.601177479697345;0.37581766375067244;0.47690708507988344;-13.745160575542522;-492124.4755093434;-410.98129080104394;-118.96772271332628
5;-4.946672202862082;0.005327012809901767;0.7663770571933947;-16.635532333438686;-2061375.268925805;-633.6533424923163;-172.71678826482577
6;-4.368023796682784;0.28533254540624536;0.26699669611458837;-18.420680743952367;-48965247.98924995;-550.7852925603154;-115.37054441577324
7;-2.9454868905145855;0.41480063098360964;0.6120558655658713;-18.420680743952367;-1038026.3184453106;-563.350239556628;-29.176241414240245
8;-3.0024406193099864;0.619483713555997;0.004794400473256114;-15.249237972318797;-81654.38131941426;-527.4595422395106;-25.943551983129748
9;-4.735485446461985;0.5998501811258159;0.8215865813171679;-18.420680743952367;-10083544.013788305;-612.1840103450129;-133.95073495478886
10;-3.5669634010740188;0.4062723321561168;0.7707735548323938;-15.536920044770577;-610435.563838112;-537.0095660787586;-55.01105005890391
11;-3.7505917301744716;0.45356079917411657;0.7784822443654602;-18.420680743952367;-714832.1237443648;-636.5327014638272;-57.64758856546208
12;-3.020975079394689;0.7880524525365284;0.8234933722274553;-18.420680743952367;-359688.5633472126;-337.888667763982;-30.35668770958778
13;-4.251884911961551;0.07395203924607903;0.2574365309269426;-18.420680743952367;-5155976.595018551;-577.4560983308124;-84.94211182788828
14;-3.192252746688674;0.27138602279465185;0.1101306357145669;-14.556090791758852;-51710.24629543086;-300.67944622232295;-31.69267522614877
15;-4.867273495223827;0.3602043647032313;0.16932545459588508;-18.420680743952367;-8513323.840038562;-613.6554508259925;-112.21610765985274
16;-6.096169158127991;0.4691052858157698;0.07682538074753037;-18.420680743952367;-29828123.902379327;-789.7976682518662;-1020.5017749140251
17;-3.8440053546740893;0.9517196219243835;0.6873170471620561;-18.420680743952367;-9980629.162214676;-609.8963762418356;-77.97612479341844
18;-3.1245967078694585;0.4588715489823227;0.2856710663181747;-16.635532333438686;-211943.4199672737;-425.3239629737505;-32.663622326997476
19;-5.874435800885638;0.5316498245540061;0.5878881987887685;-18.420680743952367;-11922867.65555124;-782.7298716757683;-611.4410940863733
20;-3.496606725490293;0.4068472930078073;0.007287105765543425;-18.420680743952367;-345213.87531092955;-502.3497796490078;-46.280982999183436
21;-4.155797914552521;0.7600146047072035;0.006889967873630111;-18.420680743952367;-8667082.166829634;-600.844089686877;-194.52529193026118
22;-4.871719521614215;0.6756919539998063;0.025500060687105953;-18.420680743952367;-11197818.243337175;-694.3938067899601;-359.4924867873204
23;-2.9455954139707266;0.33576328861310906;0.6444893579601573;-14.070582975977151;-182045.23441388897;-425.1986992691565;-37.870669355010584
24;-4.047294978179461;0.0790045369585307;0.8349834418352708;-18.420680743952367;-570242.7374368908;-580.6496628400296;-69.2912549379532
25;-2.7041387982979987;0.06621224774480527;0.358920980504655;-14.556090791758852;-250630.22337111083;-456.1712859858888;-21.36068867559055
26;-3.8082281567342857;0.1270685718934602;0.6935671013554379;-18.420680743952367;-447086.03392146586;-498.12929479029157;-70.63426312005203
27;-4.642826220026668;0.23788412848448584;0.180968600950409;-16.635532333438686;-3251050.2246759017;-682.4818750729183;-122.2673924588239
28;-4.318511276132298;0.0944894304437344;0.5924400972175129;-18.420680743952367;-16732908.545640638;-549.2546408288217;-134.836009165683
29;-4.668306116113487;0.012225094684860327;0.316977899059097;-18.420680743952367;-823230.1676854007;-536.1623165309999;-114.9847213069384
30;-4.913887132738947;0.1198444680773062;0.5643830823421229;-18.420680743952367;-6672649.214973279;-484.03643586679016;-72.49432493273595
31;-3.2295963962970378;0.4600303505263385;0.09344090278487673;-15.942385152878742;-304218.40163507976;-462.8908770910458;-41.80395466569227
32;-4.208190649879191;0.31586259792765475;0.3318316556879309;-18.420680743952367;-3090982.1427239757;-788.1068617406634;-92.69826722579683
33;-5.079846352663813;0.2191248330320419;0.512611220737236;-15.026094421004586;-1440641.7702293806;-737.7258299149445;-348.9633506021263
