id;amount_answer_tokens;confidence_per_choice
('computer_security', 29);2;[0.8318122660987468, 0.049954207158676635, 0.049954207158676635, 0.06827930566573488]
('computer_security', 30);2;[0.1395011138058248, 0.05815271604849758, 0.04821029490548116, 0.7541358962345942]
('computer_security', 31);2;[0.07023615066848217, 0.05138586554611268, 0.12326828331768482, 0.7551097594720726]
('computer_security', 32);2;[0.36693930451408885, 0.09876038578834788, 0.39060485641442066, 0.14369549629658854]
('computer_security', 33);2;[0.19007335607574757, 0.12272059689294473, 0.5854671539149141, 0.10173894822473036]
('computer_security', 34);2;[0.11496676831607076, 0.01997822869603731, 0.015559060152853467, 0.8494959765510652]
('computer_security', 35);2;[0.1725667569031878, 0.033980409186361624, 0.6411632460637435, 0.15228962845613206]
('computer_security', 36);2;[0.19543406126909746, 0.059604028211649576, 0.6019792883735529, 0.14298261365298726]
('computer_security', 37);2;[0.07231371954081744, 0.03415858241537649, 0.012566240210177361, 0.8809614121999684]
('computer_security', 38);2;[0.6166585921226095, 0.20019974538316573, 0.12925867059788013, 0.05388303048639134]
('computer_security', 39);2;[0.13937971901699517, 0.027445497232884412, 0.8020749159879746, 0.031099822733092832]
('computer_security', 40);2;[0.14961505923563742, 0.759807942427045, 0.0355366871823606, 0.055040297821123345]
('computer_security', 41);2;[0.06524621014643979, 0.9006961080619971, 0.01649682146806818, 0.017560775042515766]
('computer_security', 42);2;[0.4039116032102461, 0.42996166350993603, 0.07018931209523593, 0.09593741483665733]
('computer_security', 43);2;[0.10378431121688843, 0.013194694473405592, 0.014045679154054356, 0.8689753080537107]
('computer_security', 44);2;[0.243686173460705, 0.13884819626231018, 0.4276825790609129, 0.18978298271487126]
('computer_security', 45);2;[0.08747459673361874, 0.017224773487333717, 0.01183840214744745, 0.8834622098153686]
('computer_security', 46);2;[0.12001558875062639, 0.833073268679047, 0.01840498663372688, 0.02850620094427243]
('computer_security', 47);2;[0.08331400183251654, 0.030649508435902705, 0.8414416735736943, 0.044594771636506575]
('computer_security', 48);2;[0.9295340592198374, 0.03180690996780657, 0.018123026686552194, 0.020536084550938947]
('computer_security', 49);2;[0.1656466832073569, 0.1373259237089032, 0.6551453409824161, 0.04188203543581701]
('computer_security', 50);2;[0.1461906837600493, 0.034723330950811995, 0.7902993579619125, 0.028786652438437872]
