id;amount_answer_tokens;confidence_per_choice
('computer_security', 29);2;[0.43616894457451183, 0.29977423934763575, 0.10359919262935265, 0.1604575875864092]
('computer_security', 30);2;[0.05705689504305837, 0.3283397608993618, 0.07326250343257175, 0.541340780077796]
('computer_security', 31);2;[3.3093251357101735e-05, 4.815039660638516e-05, 0.0035933111241156237, 0.9963254551757922]
('computer_security', 32);2;[0.118169315424641, 0.029877881948489827, 0.6800174790305042, 0.17193533941416286]
('computer_security', 33);2;[0.0008006326290618277, 0.0007065558152552242, 0.9949046263655532, 0.003588186503022423]
('computer_security', 34);2;[0.0040532860830289385, 0.0038077098937174514, 0.00033271398254769853, 0.9918062503432149]
('computer_security', 35);2;[0.6973941790468892, 0.015407444282009578, 0.2565569808639864, 0.03064136175413388]
('computer_security', 36);2;[0.7758944001381533, 0.0013218290201341461, 0.22229746087155997, 0.00048627372125114487]
('computer_security', 37);2;[0.34749403151825853, 0.0024924034586619906, 0.0008091649325070999, 0.6492043196158118]
('computer_security', 38);2;[0.4356154931080517, 0.559341365053702, 0.002285899770051933, 0.0027573214497811052]
('computer_security', 39);2;[4.2641193805282946e-05, 1.5686818547970658e-05, 0.9998103739877774, 0.0001313441236170117]
('computer_security', 40);2;[0.0007544678077287041, 0.9980038988589683, 0.0007544678077287041, 0.00048712102829731997]
('computer_security', 41);2;[2.0142465815170214e-05, 0.9998201455395507, 7.483833947692764e-05, 8.480294860837056e-05]
('computer_security', 42);2;[0.001809930280915318, 0.9980351269995078, 7.017864633691585e-05, 8.46516060750048e-05]
('computer_security', 43);2;[0.026264386378451823, 0.00010083332760448011, 0.10387766320720708, 0.8697570901421047]
('computer_security', 44);2;[0.11703828972317816, 0.07098731107743757, 0.7631855401823366, 0.048788817833722464]
('computer_security', 45);2;[0.011658227489940977, 0.002295641104955864, 0.00018843769694126762, 0.9858577045041553]
('computer_security', 46);2;[1.2218328067653974e-05, 0.99992609570002, 4.26461553228944e-05, 1.8924116709834316e-05]
('computer_security', 47);2;[0.0026293413031161644, 8.45200376930488e-05, 0.9964841673149689, 0.0008019037905107124]
('computer_security', 48);2;[0.9996770471689814, 9.025935626546249e-05, 0.00020340259921569018, 2.9302922713758717e-05]
('computer_security', 49);2;[5.114050252991194e-05, 0.0018027639961250195, 0.9940835695377881, 0.00406259137840323]
('computer_security', 50);2;[0.18204795615377492, 0.0012266296260816081, 0.8158823718445397, 0.0008430493910532682]
('computer_security', 51);2;[0.36134454587868414, 0.4639755810897201, 0.10352694571351004, 0.07115295985487044]
('computer_security', 52);2;[0.8920787414204823, 0.09402441179706138, 0.011229611913106974, 0.002667266619725283]
('computer_security', 53);2;[0.02785732337139651, 0.6749211033258208, 0.28134896587119623, 0.01587262439999706]
('computer_security', 54);2;[0.9999440939703319, 1.3006565795841255e-05, 2.0144963185777314e-05, 2.2827233871051726e-05]
('computer_security', 55);2;[0.011904389020128582, 0.04155040037929187, 0.9456828664608921, 0.0008623510482593254]
('computer_security', 56);2;[0.9999501729989247, 1.38455096476637e-05, 3.321365102616355e-05, 2.72634249877729e-06]
('computer_security', 57);2;[0.006916565516994952, 0.9643161092698738, 0.0030692073431660633, 0.025698152327219195]
('computer_security', 58);2;[0.3856334451067321, 0.43697994177352434, 0.12519684944980128, 0.052189811519030314]
