id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('abstract_algebra', 0);-1.6503871498792129;0.7710528497358049;0.8032552436482547;-14.689622184383374;-27348.08006282633;-181.47035084181152;-8.249234091357478
('abstract_algebra', 1);-1.8366668497832397;0.751677143471761;0.7882522458275999;-14.689622184383374;-31684.918961098203;-216.468238598781;-8.711834476683945
('abstract_algebra', 2);-1.6978433341693442;0.7726361271051326;0.7749045253965483;-14.689622184383374;-23125.645351487496;-219.7364193160148;-8.27178383862952
('abstract_algebra', 3);-1.2523672868306672;0.7826475500044807;0.8076547702090555;-14.689622184383374;-52651.95077147504;-192.44053306266082;-5.409057435974601
('abstract_algebra', 4);-1.4837782027353357;0.7413806670887066;0.7407599691417447;-14.689622184383374;-19751.257380019055;-220.53230743880206;-5.756078392760341
('abstract_algebra', 5);-1.2261173925988145;0.7774137289091075;0.8031125351340601;-14.689622184383374;-52747.02393738089;-214.11700780857353;-5.397633902836959
('abstract_algebra', 6);-1.2393805506982165;0.8184855575020961;0.8342638937658265;-14.689622184383374;-87797.75811163036;-194.26970165476735;-5.666382503173028
('abstract_algebra', 7);-1.5077024641055463;0.7605516922483918;0.7804981586900341;-14.689622184383374;-78222.97435240127;-206.505042472503;-8.40576654383367
('abstract_algebra', 8);-1.6059537498820697;0.7925106939417585;0.8230039405714613;-14.689622184383374;-27383.531976277063;-170.384913132792;-7.987395960284605
('abstract_algebra', 9);-1.6588786095297796;0.7751731715120822;0.753774805605671;-14.689622184383374;-23111.496253247467;-201.78296273760677;-8.364789641907523
('abstract_algebra', 10);-1.309380616595099;0.7880836626332867;0.8180739524600652;-14.689622184383374;-52565.936155338626;-215.19444733128165;-6.100414381484112
('abstract_algebra', 11);-1.801464736237452;0.7582222632166206;0.7797669458932079;-14.689622184383374;-41587.2072627065;-191.61527338057297;-7.20961238779521
('abstract_algebra', 12);-1.7502707311242651;0.7571548176094283;0.7825351764270261;-14.689622184383374;-16836.856585576246;-184.65649661603885;-8.779587036322045
('abstract_algebra', 13);-1.3819497252754964;0.7489279151941836;0.7673737821242954;-14.689622184383374;-101826.57732217234;-230.63779365184098;-4.701608364460288
('abstract_algebra', 14);-1.6362677334224298;0.7858006412208897;0.8423725737003276;-14.689622184383374;-19989.202067783128;-174.61947257583643;-8.410708901502117
('abstract_algebra', 15);-1.5176437191228282;0.7494600374293147;0.7623705527532166;-14.689622184383374;-98787.8659741326;-203.30734333698186;-8.900437795100846
('abstract_algebra', 16);-1.6940381143457748;0.8070780838621896;0.819636115468784;-14.689622184383374;-43871.04299278749;-176.34300661989428;-8.369670672823126
('abstract_algebra', 17);-1.7491073207184238;0.7487850738009937;0.7609614548199194;-14.689622184383374;-31621.450174135392;-199.11405378014788;-8.13306139647195
