confidence_per_choice;id
[0.00647686402083434, 0.012880782163622675, 0.003928416607425672, 0.013711521239704334];('abstract_algebra', 0)
[0.010071872585777485, 0.006502889693376716, 0.005064455585428754, 0.006502889693376716];('abstract_algebra', 1)
[0.009210410624875634, 0.002478948389981758, 0.011109875905313388, 0.005946688047746754];('abstract_algebra', 2)
[0.007019210455727088, 0.003529480669563379, 0.003315640245935491, 0.0074719106360997874];('abstract_algebra', 3)
[0.0068269520471627215, 0.009933156616631912, 0.002673472834721613, 0.004140755728992119];('abstract_algebra', 4)
[0.0066026658707882034, 0.004263001489970138, 0.003762085610612162, 0.007028501233540106];('abstract_algebra', 5)
[0.0155635345363193, 0.003472693953564544, 0.003935077781456184, 0.005725504387873587];('abstract_algebra', 6)
[0.008429927382978576, 0.0025709825932939802, 0.0039820157377546735, 0.006167466624272389];('abstract_algebra', 7)
[0.006483767203678873, 0.027297679539716842, 0.004743625420663128, 0.01211327186720468];('abstract_algebra', 8)
[0.0078358513166083, 0.006102567141405643, 0.011401096391889807, 0.008341220307433748];('abstract_algebra', 9)
[0.013674121741366523, 0.0026925942190385733, 0.004170371508374054, 0.007319229937026428];('abstract_algebra', 10)
[0.0035684500687139654, 0.0033522486085475443, 0.00519206421347255, 0.005883379531720048];('abstract_algebra', 11)
[0.012115796267614522, 0.007348601903140098, 0.014614439953818453, 0.011381737280183837];('abstract_algebra', 12)
[0.008405787520907395, 0.007418081450985021, 0.004499293836267994, 0.008947914238846813];('abstract_algebra', 13)
[0.00894825558119716, 0.008406108182370203, 0.016717542315641914, 0.011489787601275092];('abstract_algebra', 14)
[0.009521771859035955, 0.002903976344603836, 0.003969265048075714, 0.006966277107335025];('abstract_algebra', 15)
[0.0024167237836551763, 0.0020035343872492513, 0.007444033317595609, 0.008979218165381442];('abstract_algebra', 16)
[0.004827728225531311, 0.0037598385224997095, 0.0027507566253764373, 0.005823351821619343];('abstract_algebra', 17)
[0.006597035791318172, 0.005821863652078002, 0.013965924879814979, 0.02451096149907698];('abstract_algebra', 18)
[0.012730607237819458, 0.004683328676422141, 0.007253681352504704, 0.011959298736755379];('abstract_algebra', 19)
[0.008914721313096407, 0.0027188363883556325, 0.003955883602809003, 0.00652214944036506];('abstract_algebra', 20)
[0.00885257442704694, 0.01136693056744819, 0.001975276349632878, 0.005044044863183538];('abstract_algebra', 21)
[0.008243546847960958, 0.004999963908065759, 0.005322433874925286, 0.010584923676437987];('abstract_algebra', 22)
[0.0020840416317643028, 0.0014323394700656484, 0.004696460315181436, 0.03062477552262129];('abstract_algebra', 23)
[0.014461646991437916, 0.0038922994843559023, 0.006028511372728434, 0.009337141069742249];('abstract_algebra', 24)
[0.00426750235668387, 0.0018936926915431365, 0.03356651411619398, 0.010897449030286627];('abstract_algebra', 25)
[0.008313286151238608, 0.004736767666049198, 0.0064743937644812935, 0.008313286151238608];('abstract_algebra', 26)
[0.008545845435742345, 0.0037921959244793394, 0.0015808224520950658, 0.006252274083351424];('abstract_algebra', 27)
